guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
b13036e4-e09c-4a2f-9107-1e566e11b11d,1736437548,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid009,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227953a-5741-42ba-b57c-5a243369e172,676079151,,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_000,"よう、俺の名はハネナガ。
最近ここを拠点にしているハンターさ。","Hey yo, what's up? The name's Hanenaga.
I'm new here in town. I came here to work
as a hunter for hire.","Salut, ça roule ? Moi c'est Hanenaga.
Je débarque... Je suis venu pour
bosser comme chasseur.","Ehi, come va? Io sono Hanenaga. Sono nuovo
qui. Sono venuto in città per lavorare
come recluta.","Moin, was geht? Ich bin Hanenaga.
Ich bin neu hier in der Stadt, man
kann mich als Jäger anheuern.","Ey, ¿qué tal? Me llamo Hanenaga, soy nuevo en
la aldea. He venido para trabajar como
cazador a sueldo.","Хэй, привет, как дела? Меня зовут
Ханэнага. Я в деревне новичок. Пришел
наниматься охотником.","Cześć! Nazywam się Hanenaga. Jestem
tu nowy. Przybyłem pracować jako
łowca do wynajęcia.",,,"E aí, como é que vai? Sou o Hanenaga.
Sou novo aqui na cidade. Vim aqui
trabalhar como caçador de aluguel.","안녕, 내 이름은 하네나가라고 해.
최근에 이 마을을 거점으로 삼은 헌터야.","嗨，我叫長羽，是一名獵人。
我最近把這裡當成自己的據點。","嘿，我叫飞蝗。
是一名最近驻扎在这里的猎人。",,,,,,,,"مرحبًا، كيف <LSNR {حالك} {حالكِ}>؟ اسمي هانيناجا. أنا
جديد هنا في البلدة. لقد أتيت إلى هنا
لأعمل كصيّاد مأجور.",,,,,,,,,,,
9ea1a4b7-42da-4b4d-87f8-9ebe7f658b54,578753252,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_001,"まあ、詳しい自己紹介はあとだ。
アンタ、今あの女性とお買い物中だろう？
じゃあ、そっちを優先しなきゃ。","But we can talk about that later. Looks
like you're shopping with the lady, so I'll
let you get back to it.","On verra ça plus tard. Tu fais
du shopping, je te laisse.","Ne riparleremo. Vedo che stai facendo
acquisti con una dolce fanciulla. Non
voglio disturbarti.","Aber darüber können wir später sprechen.
Du kaufst scheinbar mit der Dame ein,
also halte ich dich nicht länger auf.","Pero ya hablaremos más tarde. Veo que estás
de compras con una dama, así que te dejaré
volver a lo tuyo.","Но об этом мы потом поговорим. Ты,
кажется, за покупками идешь,
ну так не буду мешать.","Ale możemy o tym porozmawiać później.
Widzę, że jesteś tu na zakupach z tą
damą, więc nie przeszkadzam.",,,"Mas podemos falar disso depois. Parece
que você tá fazendo compras com a dama,
então não quero atrapalhar.","자세한 자기소개는 나중에 할게.
넌 지금 그 여성분하고 장 보는 중이지?
그럼 그쪽을 우선시해야지.","沒關係，待會再跟你詳細介紹吧。
你正和那名女子在購物對吧？
那你還是先去陪她吧。","嗯，具体的自我介绍就之后再说吧。
你现在在和那位女士一起买东西吧？
那得先照顾那边啊。",,,,,,,,"لكن يُمكننا التحدث عن ذلك لاحقًا. يبدو <LSNR {أنك تتسوق} {أنكِ تتسوقين}>
مع السيدة، لذا <LSNR {سأدعك تعود} {سأدعكِ تعودين}>
إلى ذلك.",,,,,,,,,,,
aadc475e-609d-485e-a933-3226939648d2,1923778135,,初対面会話,,,,この会話フラグがOFFなら→,NID_009_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_002,"よう、俺の名はハネナガ。
見てのとおりのハンターさ。","Yo, Hanenaga's the name, and hunting's
my game.","Yo ! Moi c'est Hanenaga, et mon truc,
c'est la chasse.","Ehi, Hanenaga è il mio nome,
la caccia la mia professione.","Moin, ich bin Hanenaga, vom Beruf her Jäger.",Hola. Soy Hanenaga y lo mío es la caza.,"Йоу, я Ханэнага, моя тема — охота.","Joł, nazywam się Hanenaga
i jestem łowcą – powaga.",,,"Aí, o nome é Hanenaga, e o meu lance
é caçar.","안녕, 내 이름은 하네나가라고 해.
보다시피 헌터야.","嗨，我叫長羽。
誠如你所見，我是一名獵人。","嘿，我叫飞蝗。
你也看到了，我是个猎人。",,,,,,,,"<LSNR {أنت} {أنتِ}>، اسمي هانيناجا،
والصيد هو لعبتي.",,,,,,,,,,,
3d820829-159b-43f7-b77e-0cc333b28d27,3343672005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_003,"アンタは、なりたてホヤホヤの
新米ハンターらしいね。
じゃあ、俺の後輩ってワケだ。","I came to this lovely village to work as
a hunter, but just because I'm new in
town doesn't mean I'm new to hunting.","Je suis venu ici pour bosser comme
chasseur. J'ai beau être nouveau ici,
la chasse, ça me connaît !","Sono venuto in questo bel villaggio per
lavorare come cacciatore. Anche se sono nuovo
qui, non significa io sia un principiante.","Ich bin als Jäger in dieses schöne Dorf
gekommen. Ich bin zwar neu in der Stadt,
aber die Jagd ist ein alter Hut für mich.","Vine a esta encantadora aldea para trabajar
como cazador, pero que sea nuevo aquí no
significa que lo sea en la caza.","Я пришел в эту славную деревню
наниматься охотником. В деревне я
новичок, но не новичок в охоте.","Przybyłem szukać pracy jako łowca.
Jestem tu nowy – ale nie znaczy to, że
ze mnie nowicjusz.",,,"Vim pra esta adorável aldeia trabalhar
como caçador. Posso ser novo na cidade,
mas não sou novo na caça.","넌 이제 막 시작한
신참 헌터인가 보구나.
그럼 내 후배겠네?","你看起來像是剛入行
沒多久的新手獵人。
那也就是我的後輩囉。","你好像是个刚上任的
猎人新手吧。
那也就是我的后辈了。",,,,,,,,"لقد أتيت إلى هذه القرية
الجميلة لأعمل صيّادًا، لكن كوني جديدًا
في البلدة لا يعني أنني جديد في الصيد.",,,,,,,,,,,
e6b17a9a-dcb7-453c-ba9a-7b6b965357f1,2397458573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_004,"でも、俺はこの里のハンターじゃないんだ。
遠い村からやってきて、ここの居心地が
いいから、滞在させてもらってるのさ。","So, you're Kamura's new hunter, eh?
I guess that makes you my responsibility.","Tu as rejoint les rangs des chasseurs ?
Je dois m'occuper de toi alors.","Sei <LSNR {il} {la}> <LSNR {nuovo} {nuova}> <LSNR {cacciatore} {cacciatrice}> di Kamura, eh?
Quindi sei una mia responsabilità, ora.","Du bist also Kamuras <LSNR {neuer Jäger} {neue Jägerin}>? Dann
bin ich wohl für dich verantwortlich.","Conque eres <LSNR {el nuevo cazador} {la nueva cazadora}> de Kamura, ¿eh?
Supongo que eso significa que debería hacerme
cargo de ti.","Так ты <LSNR {новый охотник} {новая охотница}> Камуры?
Значит, я теперь за тебя отвечаю.","Więc jesteś <LSNR {nowym łowcą} {nową łowczynią}> Kamury?
To znaczy, że trafiasz pod moją opiekę.",,,"Então, você é <LSNR {o novo caçador} {a nova caçadora}> de Kamura, né?
Acho que isso te torna minha
responsabilidade.","그래도 난 이 마을의 헌터가 아니야.
저 멀리 다른 마을에서 왔다가
살기 좋아서 여기서 머무르고 있지.","不過，我並不是這座村莊的獵人。
我是從一座遙遠的村莊過來的，
因為這裡感覺很舒適，所以決定留在此地。","不过，我不是这座村子的猎人。
我来自一座遥远的村庄，
因为觉得这里蛮舒服的，就留下来了。",,,,,,,,"<LSNR {أنت صيّاد} {أنتِ صيّادة}> كامورا <LSNR {الجديد} {الجديدة}>، صحيح؟
أظن أن هذا <LSNR {يجعلك} {يجعلكِ}> مسؤوليتي.",,,,,,,,,,,
2483d0b2-c0ac-44d1-8cad-430d8524dbcf,1596742505,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_005,"まあ、同じハンター同士、
仲良くやっていこうな。","Well, look. I'm not big into hand-
holding so just follow my lead and
you'll be just fine.","Je vais pas te tenir la main, hein,
alors suis-moi et tout ira bien.","Ascolta, non sono granché come insegnante.
Tu stammi dietro e te la caverai.","Hör zu. Ich halte nicht gerne Händchen,
also folg einfach meinen Anweisungen.","Bueno, mira, te digo desde ya que no soy muy
de llevar de la manita a nadie. Tú limítate a
hacer lo que haga yo y todo irá bien.","В общем, нянька из меня та еще. Ты
просто подражай мне, и все
будет нормально.","Słuchaj, nie lubię prowadzić za rączkę,
więc po prostu słuchaj, co mówię,
a wszystko będzie dobrze.",,,"Ora, veja. Não sou muito de segurar a
mãozinha, então siga minhas ordens
e ficará tudo bem.","같은 헌터끼리
잘 지내보자.","既然我們同是獵人，
今後就和睦地相處吧。","嗯，大家都是猎人，
好好相处吧。",,,,,,,,"حسنًا، <LSNR {انظر} {انظري}>. لست من مُحبي تشابك الأيدي،
لذا <LSNR {اتبعني} {اتبعيني}> فحسب وسيكون
كل شيء على ما يُرام.",,,,,,,,,,,
0f88e115-6beb-43bd-8d8f-b909cea4c5df,888318574,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_006,"このカムラの里にたどりついて
最初に驚いたのは、やっぱり
「翔蟲（かけりむし）」の存在だな。","My first day in Kamura, I saw a bunch of
hunters just zipping around on these crazy
wire thingies! I was like, what is going on!?","Quand je suis arrivé à Kamura, j'ai vu
des chasseurs qui faisaient des bonds
avec ces trucs à fils ! C'était fou.","Il mio primo giorno qui a Kamura, ho visto
dei cacciatori andare in giro su questi
cosi ""filo"". Non capivo cosa fossero.","An meinem ersten Tag in Kamura habe ich Jäger
auf diesen Seil-Dingern herumrasen sehen.
Meine Augen müssen riesig gewesen sein!","En mi primer día en Kamura vi a un montón de
cazadores lanzándose con esos cachirulos del
cable. Me quedé con el culo torcido.","В свой первый день в Камуре я увидел,
как охотники носятся туда-сюда на
каких-то проводках. С ума сойти!","Pierwszego dnia w Kamurze zobaczyłem
grupę łowców pomykających na tych
kablach! Nie wiedziałem, co się dzieje!",,,"No meu primeiro dia em Kamura, vi vários
caçadores se pendurando nesses fios!
Fiquei, tipo, ""o que tá acontecendo?!""","이 마을에 오고
처음 보고 놀랐던 건
역시 「밧줄벌레」였지.","當初來到神火村時，
最讓我感到驚訝的
就是「翔蟲」。","我刚到这座炎火村时，
最让我感到震惊的，
还要数“翔虫”。",,,,,,,,"في أول يوم لي في كامورا، رأيت
مجموعة من الصيّادين يتجولون في هذه الأشياء
السلكية المجنونة! وكنت أقول، ماذا يحدث!؟",,,,,,,,,,,
00d9ca5d-b532-432b-9804-20a94e8e4c42,1342996397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_007,"翔蟲を使えば、狩り場をひとっ飛び。
使いこなせば狩りのやり方も大きく変わる。
ここ以外じゃ、見かけない技術だ。","Almost soiled myself the first time I tried it!
I think I screamed the whole time. But once
you get the hang of it, it's the coolest thing!","La première fois que j'ai essayé,
j'étais pas fier. J'ai beaucoup crié !
Mais quand on s'y habitue, c'est génial !","Quando ci ho provato, me la sono fatta sotto
dalla paura. Ho urlato tutto il tempo. Ma una
volta che ci prendi la mano, è uno spasso.","Beim ersten Mal hab ich mir fast in die Hose
gemacht und nur geschrien. Aber wenn man
den Dreh raus hat, macht es einen Mordsspaß!","¡Casi necesito cambiarme tras la primera vez!
Creo que no paré de gritar ni un segundo.
Pero cuando le coges el tranquillo, ¡guau!","Я когда сам попробовал, чуть штаны
не испачкал! Еще и орал, по-моему,
жутко. Но уж когда привыкнешь...","Gdy sam spróbowałem, prawie narobiłem
w spodnie! Krzyczałem chyba bez przerwy.
Jak już się tego nauczysz, jest mega!",,,"Quase me sujei da primeira vez que
tentei! Acho que gritei o tempo todo.
Mas, assim que você domina, é bem legal!","밧줄벌레를 쓰면 사냥터도 순식간에
날아갈 수 있지. 익숙해지면 사냥 방식도
바뀌고. 다른 곳에선 본 적 없는 기술이야.","只要使用翔蟲就能輕鬆地前往獵場。
一旦掌握用法，狩獵的方法也會大大改變。
這種技術是別的地方都看不到的。","使用翔虫，在猎场飞上一圈。
运用得当的话，狩猎方式也会大变样。
这种技术其他地方是见不到的。",,,,,,,,"كدت أُبلِّل سروالي في تجربتي الأولى للأمر!
أظن أنني صرخت طوال الوقت. لكن إذا <LSNR {تمكنت} {تمكنتِ}>
منه، يصبح أروع شيء على الإطلاق!",,,,,,,,,,,
a00a6269-d9ec-4d83-bde0-1b9611eff2b1,1377249891,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid009_v0_008,"飛び回る以外の使い方もある。
特に、吹っ飛ばされたときの翔蟲を使った
受け身は覚えておいたほうがいいぞ。","Even cooler when it saves you from getting
knocked on your butt! Use it to recover
quickly if a monster sends you flying!","Et ce qui est cool aussi, c'est que
ça t'évite de tomber sur les fesses
quand un monstre t'envoie voler !","Soprattutto quando ti evita di finire col
sedere per terra. Usalo per riprenderti
rapidamente quando un mostro ti colpisce.","Noch besser, wenn man nicht auf den
Hintern fliegt! Haut dich ein Monster
weg, erholst du dich damit schneller.","¡Y de cuando te libras de diñarla gracias a
ellos ya ni hablemos! Úsalos para recuperarte
si un monstruo te manda al quinto pino.","А еще круче, когда он тебе не дает на
задницу упасть. Можно быстро встать,
если тебя монстр в полет отправил!","Zwłaszcza, że dzięki nim możesz wydostać
się z tarapatów. Korzystaj z kablobaków,
żeby szybko zebrać się po ataku potwora!",,,"Ainda mais quando te ajudam a não cair
de cara no chão! Use pra se recuperar
quando um monstro te lançar no ar!","날아다니는 것 말고 다른 사용법도 있어.
특히 떨어질 때 밧줄벌레를 써서
낙법하는 건 배워두는 게 좋아.","除了飛來飛去之外，還有其他的使用方式。
特別是在被打飛時，可以運用翔蟲重整態勢。
把這招學起來會對你很有幫助喔。","除了飞来飞去，还有其他用法。
特别是被打飞时，可以用翔虫重整态势，
这一点最好记住。",,,,,,,,"ويصبح أكثر روعة عندما <LSNR {ينقذك} {ينقذكِ}>
من الهزيمة! <LSNR {استخدمه} {استخدميه}> للتعافي بسرعة
إذا أطاح <LSNR {بك} {بكِ}> أحد الوحوش!",,,,,,,,,,,
