guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
225d45c5-b2ce-403f-9d25-38f65320eb05,476113654,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid023,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa0a9022-3316-4b6d-8ed3-ea2d1cc4bc02,385942365,,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_000,"よう、<PL>。
ちゃんと米、食ってるか？","What's up, <PL>?
Gettin' enough rice in ya?","Ça va, <PL> ?
Tu manges assez de riz ?","Come va, <PL>?
Mangi abbastanza riso?","Wie läuft's, <PL>?
Isst du auch genug Reis?","¿Qué tal, <PL>?
¿Estás comiendo suficiente arroz?","Как дела, <PL>?
Риса досыта ешь?","<PL>, co u ciebie?
Odżywiasz się zdrowo, jesz dużo ryżu?",,,"Qualé, <PL>?
Tá comendo bastante arroz?","안녕, <PL>.
밥은 잘 먹고 다녀?","嗨，<PL>。
你有好好地在吃米飯嗎？","哟，<PL>。
你有好好吃米吗？",,,,,,,,"كيف الحال يا <PL>؟
<LSNR {أترغب} {أترغبين}> في الحصول على المزيد من الأرز؟",,,,,,,,,,,
f44c9540-b4f3-4d30-8764-fc0c2de64a4d,1283003615,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_001,"悪いが、米穀屋はまだ準備中なんだ。
またあとでな。","Sorry, the shop isn't open right now.
Come back later, would ya?","La boutique est fermée, désolé.
Reviens un peu plus tard !","Scusa, siamo ancora chiusi. Ti spiace tornare
più tardi?","Der Laden ist leider noch zu.
Schau später wieder vorbei, okay?","Lo siento, pero ahora mismo estamos cerrados.
¿Te importa volver más tarde?","Извини, магазин сейчас закрыт.
Приходи в другой раз, ладно?","Niestety, teraz jest zamknięte.
Może przyjdź później, co?",,,"Foi mal, a loja não tá aberta agora.
Volta mais tarde, pode ser?","미안하지만, 쌀집은 아직 준비 중이야.
나중에 다시 와.","不好意思，我們米店還在準備當中。
請你晚點再來吧。","不好意思，粮店还在准备。
之后再来吧。",,,,,,,,"للأسف، المتجر مغلق الآن.
<LSNR {عُد} {عودي}> مرة أخرى، حسنًا؟",,,,,,,,,,,
7228d8aa-14fd-4959-8f81-659c57e1b38a,3361725154,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_002,"よう、<PL>。
茶屋のうさ団子もいいけど、
しっかり米も食べないとダメだぞ。","Hey, <PL>, listen.
Those dango at the Tea Shop
are good, but rice is a staple.","<PL>, je vais te dire...
Les dango du salon de thé sont bons,
mais le riz, c'est la base.","Ascolta, <PL>.
I dango della casa da tè saranno anche buoni,
ma mangiare riso è essenziale.","Hör zu, <PL>.
Die Dango im Teeladen sind zwar gut,
aber Reis ist ein Grundnahrungsmittel.","Oye, <PL>, atiende.
Los dango de la casa del té están muy bien,
pero el arroz es fundamental.","<PL>, послушай меня.
Данго в чайном домике — это вкусно,
но рис — всему голова.","<PL>, powiem ci coś.
Te dango z herbaciarni może i są
smaczne, ale ryż to podstawa.",,,"Ei, <PL>, escuta.
Aqueles dangos da Casa de Chá
são bons, mas eu sou mais arroz.","안녕, <PL>.
찻집의 토끼 경단도 좋지만
밥도 잘 먹고 다녀야 해.","嗨，<PL>。
茶館的兔兔糰子雖然好吃，
但也要好好地吃米飯才行喔。","哟，<PL>。
茶点店的兔团子也不错，
不过不好好吃米可不行。",,,,,,,,"مرحبًا يا <PL>، <LSNR {اسمع} {اسمعي}>.
الدانجو الموجود في متجر الشاي جيد،
لكن الأرز أساسي.",,,,,,,,,,,
e8cd34f1-4c76-44fe-840e-8ffb4d0ac325,1945931613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_003,"俺の嫁さんを見てみろ。
毎日、ここの米をたくさん食べてるから、
とんでもねぇベッピンさんだ。","I mean, look at my wife. She's
pretty as a picture thanks to all
the rice she eats.","Regarde ma femme !
C'est grâce à tout le riz qu'elle mange
qu'elle est aussi belle !","Per esempio, prendi mia moglie. È bella come
il sole, grazie a tutto il riso che mangia.","Ich mein, schau dir meine Frau an.
Sie ist bildschön dank des vielen
Reises, den sie isst.","Mira a mi mujer. Su piel es como la seda
gracias a todo el arroz local que consume.","Ты посмотри на мою жену.
Она красивая, как картинка — а
все потому, что ест местный рис.","Spójrz tylko na moją żonę!
Piękna jak z obrazka, a wszystko
dzięki diecie z ryżu.",,,"Tipo, olha pra minha esposa.
Ela é bonita como um retrato graças
a todo o arroz da região que ela come.","우리 아내를 봐.
매일 여기 쌀을 먹은 덕택에
눈부시게 아름답잖아.","瞧瞧我老婆，
她就是每天都吃很多我們店裡的米，
所以現在才會變成超級大美女啊。","你看看我老婆。
她每天都吃很多这里的米，
所以是个超级大美人啊。",,,,,,,,"أنظر إلى زوجتي. إنها
جميلة كما في الصورة وذلك
بفضل كل الأرز التي تناولته.",,,,,,,,,,,
de8247fa-edbb-44e2-96b4-9b618cac1f9c,3016571897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_004,"もちろん、米を食わなくても
俺の嫁さんはベッピンさんだけどな。
米を食って、さらに輝きが増してるのさ。","Not that she'd be any less pretty
without the rice—just saying, the
rice helps her beauty stand out!","Je dis pas qu'elle serait pas jolie
sans ça... Mais le riz permet
à sa beauté de ressortir !","Sarebbe bella comunque, non fraintendermi...
Però il riso contribuisce sicuramente
al suo splendore.","Nicht, dass sie ohne Reis nicht hübsch
wäre. Ich mein ja nur, der Reis betont
ihre Schönheit!","No digo que estuviese menos guapa sin el
arroz... ¡Lo que quiero decir es que realza
su belleza!","Не то чтобы без риса она была бы
не такая красивая — просто рис
подчеркивает ее красоту!","To znaczy... nie chcę powiedzieć, że
bez ryżu byłaby brzydsza. On po prostu
wspomaga jej naturalną urodę!",,,"Não que ela fosse ficar menos bonita
sem o arroz, mas o arroz faz sua
beleza se destacar mais!","물론 밥을 안 먹어도
우리 아내는 아름답지만 말이야.
밥을 먹고 더 아름다워진 거지.","當然了，就算她沒吃，也本來就是個美女。
只是吃了米之後，
就能散發出更耀眼的光芒了。","当然了，我老婆就算不吃米，
也是美人。
不过吃了米，更光彩照人了啊。",,,,,,,,"لا أعني بذلك أنها ستكون أقل
جمالاً دون الأرز...
أقصد فقط أن الأرز يجعل جمالها يزدهر!",,,,,,,,,,,
2224bcaf-2c37-463d-ac0b-43ab82d71ab9,3267761009,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_005,"……あれ。
なんの話だったっけ？
まあいいや。","...Wait a minute. What were
we talking about again?
Heck, oh well.","Attends...
De quoi on parlait déjà ?
Bah, c'est pas grave.","Un attimo... Di che stavamo parlando?
Cavolo! Vabbè...","... Moment mal. Worüber hatten wir gerade
noch mal gesprochen? Ach, Mensch...","Espera, ya ni recuerdo de qué estábamos
hablando... Bueno, da igual.","Подожди минутку... О чем там
мы говорили? А, ну да.","Zaraz, chwileczkę... O czym
to rozmawialiśmy?
A niech to.",,,"...Espera um minuto.
Do que a gente tava falando mesmo?
Diabo.","……어?
무슨 얘길 하고 있었지?
뭐 어때.","……怪了，
我們剛才是在聊什麼話題啊？
算了，不管了。","……咦？
我是在说什么来着？
算了，不管了。",,,,,,,,"...<LSNR {انتظر} {انتظري}> لحظة. ماذا كنا نتحدث
عنه مجددًا؟
يا إلهي، آه حسنًا.",,,,,,,,,,,
2a0be419-1d33-43b6-be0d-acf50cf74a04,339573342,,初対面会話,,,,この会話フラグがOFFなら→,NID_023_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_006,"よう、<PL>。
ハンターに就任したんだってな！
おめでとう。","<PL>, hey now! Congrats to ya,
becomin' a hunter and all!","Hé, <PL> ! Bravo pour avoir
rejoint les chasseurs !","Ehi, <PL>! Congratulazioni,
sei <LSNR {diventato un cacciatore} {diventata una cacciatrice}>!","Hey, <PL>, grüß dich! Glückwunsch
zum <LSNR {Jägerstatus} {Jägerinnenstatus}> und so!","Hola, <PL>.
¡Felicidades, convertirse en <LSNR {cazador} {cazadora}> no es
moco de pavo!","<PL>, привет! Поздравляю, ты
теперь <LSNR {охотник} {охотница}>!","<PL>, cześć! Gratulacje,
jesteś teraz <LSNR {łowcą} {łowczynią}> i w ogóle!",,,"<PL>, ei! Parabéns por
se tornar <LSNR {um caçador} {uma caçadora}> e tal!","안녕, <PL>.
헌터가 됐다면서?
축하해.","嗨，<PL>。
聽說你成為獵人啦！
恭喜你。","哟，<PL>。
听说你就任猎人了嘛！
恭喜你。",,,,,,,,"يا<PL>، مهلًا الآن! تهانينا
<LSNR {لك} {لكِ}> <LSNR {لكونك صيادًا} {لكونكِ صيادة}>!",,,,,,,,,,,
9937aa73-564c-449b-a86b-b1628125a4f9,1165234620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_007,"米穀屋に狩猟道具は売っていないが、
ハンター御用達のうさ団子は
ウチの材料を多く使ってるんだ。","You won't find weapons, armor, or anything
of the sort here, but those Bunny Dango
for hunters are made from our rice.","Ce n'est pas ici que tu trouveras des armes
ou des trucs du genre, mais les dango-lapins
des chasseurs sont faits avec notre riz.","Qui non troverai armi o armature, ma i dango
a coniglietto per i cacciatori sono fatti con
il nostro riso.","Waffen, Rüstung oder ähnliches Zeug wirst du
hier nicht finden, aber die Dango für die Jagd
werden aus unserem Reis gemacht.","Aquí no encontrarás armas, armaduras ni nada
parecido, pero los dango que tanto disfrutáis
los cazadores se hacen con nuestro arroz.","Здесь ты не найдешь оружия, доспехов или
чего-то подобного, но зато данго для
охотников делают из нашего риса.","Nie mamy broni, pancerzy i tego typu
rzeczy, ale króliczkowe dango dla łowców
są robione z naszego ryżu.",,,"Você não vai encontrar armas e armaduras
por aqui, mas esses Dangos de
Coelho são feitos com nosso arroz.","쌀집에서 사냥 도구는 취급하지 않지만
헌터들이 먹는 토끼 경단에는
우리 가게 재료가 많이 쓰이지.","雖然我們米店沒有販賣狩獵道具，
但是獵人們必吃的兔兔糰子
經常使用我們家的食材作為材料喔。","粮商不卖狩猎道具，
但是猎人常吃的兔团子
用了很多我家的材料。",,,,,,,,"لن <LSNR {تجد} {تجدي}> أي أسلحة أو دروع أو شيء كهذا هنا،
غير دانجو الأرانب الذي نعده
من الأرز للصيادين.",,,,,,,,,,,
80359f0d-df00-4718-90d2-53ca184de7bc,3517609213,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_v0_008,"まあ、ちょっと遠回しにはなるが、
俺の嫁さんと一緒にオマエのハンター生活
しっかり支えてやるからな！","So, in a roundabout kinda way,
my wife and I will still be helpin'
you out there on your hunts!","Donc en fin de compte, c'est comme si ma femme
et moi, nous t'aidions indirectement à chasser,
nous aussi !","Quindi, in un certo senso, io e mia moglie ti
daremo una mano durante la caccia!","Über Umwege helfen meine Frau und ich dir
also trotzdem beim Jagen!","Así que, de un modo un tanto rebuscado,
¡mi esposa y yo también estamos ayudándote
en tus cacerías!","Так что мы с женой все равно будем
помогать тебе на охоте — пусть
и опосредованно!","Więc w pewnym sensie ja i moja żona
też pomagamy wam w polowaniach!",,,"Então, de maneira meio indireta, minha
esposa e eu ainda estamos te ajudando
lá fora em suas caçadas!","너무 에둘러 돕는 것 같지만
아무튼 앞으론 아내와 함께
네 헌터 생활을 도와줄게!","總之，雖然方式迂迴了點，
但我和我老婆會在你背後
好好地支援你的獵人生活！","哎，虽然要绕点圈子，
但我会和我老婆一起
为你的猎人生活提供帮助的！",,,,,,,,"إذن بطريقة مختصرة،
أنا وزوجتي <LSNR {سنساعدك} {سنساعدكِ}> في رحلة <LSNR {صيدك} {صيدكِ}>!",,,,,,,,,,,
