guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
417934d5-c227-4503-8a50-1460363bbf31,2449268511,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104,<COLOR FF0000>#Rejected#</COLOR> nid104
cdfb6ca1-fb53-4a94-bbc6-cfdb4ce714e6,3114886889,,(default)世間話,,集会所未開放,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_000,"うさ団子はウチの里の名物だニャ。
実は、船着場のホバシラに頼まれて
里の外にもうさ団子を卸してるのニャ。","Our village is famed for its Bunny
Dango. I actually asked Hobashira
the Sailor to help export them.","Notre village est renommé pour ses
dango-lapins. J'ai même demandé à
Hobashira le marin d'en exporter.","Il nostro villaggio è rinomato per i suoi
dango a coniglietto. Ho anche chiesto
a Hobashira il marinaio di esportarli.","Unser Dorf ist berühmt für seine Dango.
Ich habe Hobashira dem Seemann sogar
schon vorgeschlagen, sie zu exportieren.","Nuestra aldea es célebre por sus dango.
De hecho, le pedí a Hobashira si los podía
exportar.","Наша деревня известна своими данго.
Я уже попросила Моряка Хобасиру
наладить их перевозку за моря.","Nasza wioska słynie z króliczkowych
dango. Nawet poprosiłam marynarza
Hobashirę o pomoc w eksporcie.",,,"Nossa aldeia é famosa pelos Dangos
de Coelho. Eu até pedi pro Marinheiro
Hobashira pra me ajudar a exportar.","토끼 경단은 우리 마을의 명물이다냥.
실은 선착장의 호바시라에게 부탁해서
마을 밖으로도 토끼 경단을 판다냥.","兔兔糰子是我們村裡的名產喵。
但其實水手維甘曾經來拜託我，
說要把兔兔糰子賣到村外去喵。","兔团子是我们村的名产喵。
其实，我们受码头工阿樯所托，
也有卖兔团子去村外喵。",,,,,,,,"تشتهر قريتنا بوصفة
الدانجو بالأرانب. في الواقع لقد طلبت من
هوباشيرا البحار مساعدتي في تصديرها.",,,,,,,,,,,
03bff254-58fc-40b1-a1a9-3d3db2b12e43,3789871686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_001,"ヨモギたちと一緒に、時間が経っても
おいしいうさ団子を考案したニャよ。","I spend so much time in the kitchen,
coming up with new recipes...","Je passe tellement de temps à la cuisine
à essayer de créer de nouvelles
recettes...","Trascorro così tanto tempo in cucina, per
cercare di ideare nuove ricette.","Ich verbringe so viel Zeit in der Küche
und erfinde neue Rezepte...","Paso tanto tiempo en la cocina, desarrollando
nuevas recetas...","Я столько времени провожу на кухне,
сочиняю новые рецепты...","Ciągle siedzę w kuchni, pracując
nad nowymi recepturami...",,,"Passei tanto tempo na cozinha,
pensando em novas receitas...","요모기와 함께 시간이 지나도
맛있는 토끼 경단을 고안했다냥.","所以我就跟艾草一起研究出了一種
即使放一陣子，也能依舊美味的
兔兔糰子喔喵。","我和艾草他们一起开发了
放久了也依然好吃的兔团子喵。",,,,,,,,"إنني أقضي وقتًا طويلًا في
المطبخ، أبتكر وصفات جديدة...",,,,,,,,,,,
df98dc70-0e1c-48f4-81df-006e5194b052,1239700991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_002,"里だけじゃなくって、
もっともっとたくさんの人に
うさ団子を食べてもらいたいからニャ。","I don't have much time to think about
expanding. But I want the world to know
about our delicious Bunny Dango!","Je n'ai pas vraiment le temps de voir
plus grand. Mais j'aimerais partager mes
savoureux dango-lapins avec le monde.","Non ho il tempo di pensare a espandermi.
Però vorrei che il miaondo conoscesse i
nostri deliziosi dango a coniglietto!","Ich hab kaum Zeit, über Expansion nachzu-
denken. Aber ich will, dass die Welt unsere
leckeren Dango kennt!","No tengo suficiente tiempo para pensar en
expandirnos, ¡pero quiero que todo el mundo
conozca nuestros exquisitos dango!","Даже и подумать некогда о том, чтобы
расширить торговлю. Но я хочу,
чтобы мир знал о наших вкусных данго!","Nie mam głowy, żeby myśleć o rozwijaniu
biznesu. Ale chciałabym, żeby świat
poznał nasze pyszne dango!",,,"Não tenho muito tempo pra pensar sobre
expansão, mas quero que o mundo conheça
os deliciosos Dangos de Coelho!","마을 사람뿐만 아니라
더 많은 사람들이
토끼 경단을 먹었으면 좋겠다냥.","畢竟除了村裡的人之外，
我也想讓更多更多的人
都能品嚐到兔兔糰子喵。","这是因为我希望
除了村民之外，
还要让更多更多的人吃到兔团子。",,,,,,,,"ليس لدي الكثير من الوقت لأفكر في توسيع
نشاطي. لكنني أريد أن يعرف العالم بشأن
الدانجو بالأرانب اللذيذ الذي نُعده!",,,,,,,,,,,
0609d5a0-a2d8-415b-be95-e3626ad1ddd1,2562057002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_003,"今でもたくさんの人に喜んでもらえてる
みたいニャけど…まだまだ、うさ団子の
おいしさはこんなものじゃないニャ！","Our dango have already touched
the hearts and stomachs of many,
but why stop here?","Nos dango ont déjà rempli la panse
et les cœurs de tellement de gens.
Pourquoi s'arrêter en si bon chemin ?","I nostri dango hanno toccato i cuori e gli
stomaci di miaolta gente, perché fermarci qui?","Unsere Dango haben schon viele Herzen
und Mägen hier erfreut, aber warum nicht
noch weiter denken?","Ya han llegado al corazón y al estómago
de muchos, ¿pero por qué detenernos ahí?","Наши данго уже тронули сердца и животы
многих, но зачем останавливаться
на достигнутом?","Króliczkowe dango zdobyły już
żołądki i serca wielu osób, ale
to nie musi być nasze ostatnie słowo!",,,"Nossos dangos já tocaram os corações
e os estômagos de tanta gente,
mas por que parar aqui?","지금도 많은 사람들이 좋아해 주는
모양이지만… 토끼 경단의 맛은
그게 다가 아니다냥!","雖然兔兔糰子目前似乎
已經有很多的支持者了……
但兔兔糰子的美味可不只有這樣喔喵！","现在好像已经有很多人喜欢了……
可是兔团子的美味
还远没有到极限喵！",,,,,,,,"فبالتأكيد أحب أناس كثيرون
الدانجو الذي نُعده،
لكن لماذا نتوقف هنا؟",,,,,,,,,,,
d47401b0-d92e-4106-a38b-a50c0c7152a6,3426990934,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_004,"今日も仕込みが終わったら、
ヨモギと一緒に改良を進めるのニャ！
うさ団子は一日にしてならず、ニャ！","Once I'm finished up here, Yomogi and I
are gonna work on some recipes. Top-notch
dango aren't built in a day, y'know!","Quand j'aurai fini ici, Yomogi et moi
on essaiera de créer de nouvelles
recettes ! Gloire aux dango !","Non appena avrò finito qui, io e Yomogi ci
metteremo a lavorare a qualche ricetta.
I dango perrrfetti non si creano in un giorno!","Wenn ich hier fertig bin, werden Yomogi
und ich an neuen Rezepten arbeiten.
Gute Dango fallen ja nicht vom Himmel!","Cuando acabe con esto, Yomogi y yo nos
pondremos a trabajar en nuevas recetas. Estos
dango no se hacen como si nada, ¿sabes?","Когда я закончу здесь, мы с Йомоги
поработаем над рецептами. Первосортные
данго так просто не придумаешь!","Gdy już uporamy się z tym wszystkim,
weźmiemy się z Yomogi za nowe receptury.
Idealne dango to nie takie hop-siup!",,,"Assim que acabar, Yomogi e eu
vamos trabalhar nas receitas. Dangos
maravilhosos não nascem em um dia!","오늘도 음식 준비가 끝나면
요모기와 함께 개량판을 구상할 거다냥!
경단은 하루 아침에 만들어지지 않는다냥!","等今天的備料作業結束後，
我也會跟艾草一起繼續改良喵！
畢竟兔兔糰子不是一天造成的喵！","今天进完货之后，
我要和艾草一起继续改良喵！
兔团子不是一天做好的喵！",,,,,,,,"بمجرد أن أنتهي من هنا، سنُعد أنا ويوموجي
بعض الوصفات. فالدانجو الممتاز لا يمكن
إعداده في ليلة وضحاها كما <LSNR {تعلم} {تعلمين}>!",,,,,,,,,,,
4b0bfc44-a691-4c6d-b3fe-2917fe6ed36c,1751252778,,初対面会話,,,,この会話フラグがOFFなら→,NID_104_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_005,"<PL>、いらっしゃいニャ！
集会所の茶屋はあたし、オテマエが
仕切らせてもらってるニャ。","Welcome, <PL>!
If yer lookin' for grub at the Hub,
then you're lookin' for me, Otemai.","Bienvenue, <PL> ! Si tu
cherches à te remplir la panse au Grand-Camp,
c'est moi, Otemai, qu'il te faut !","<LSNR {Benvenuto} {Benvenuta}>, <PL>!
Se cerchi un posto dove miaongiare alla base,
vieni da me. Io sono Otemai.","Willkommen, <PL>, komm rein! Wenn
du in der Stätte was zu futtern suchst, bist
du bei Otemai genau richtig.","Pasa, <PL>, pasa sin miedo.
Si quieres llenar el estómago,
ven a buscarme a mí, Otemai.","Здравствуй, <PL>!
Если ищешь в Зале еду, значит,
тебе нужна я, Отэмай.","<PL>, witaj!
Jeśli chcesz coś przekąsić w Centrum,
nie ma jak u Otemai!",,,"<LSNR {Bem-vindo} {Bem-vinda}>, <PL>!
Se tá atrás de comida na Área,
então tá atrás de mim, Otemai.","<PL>, 어서 와라냥!
집회소의 찻집은 나, 오테마에가
관리하고 있다냥.","<PL>，歡迎光臨喵！
集會所的茶館是由我宗庵
負責經營的喵。","<PL>，欢迎光临喵！
集会所的茶点店
由我点茶管理喵。",,,,,,,,"مرحبًا، <PL>! إذا <LSNR {كنت تبحث} {كنتِ تبحثين}> عن
طعام لتناوله في المركز، إذن فأنا 
من <LSNR {تبحث} {تبحثين}> عنه، أوتيماي في خدمتك.",,,,,,,,,,,
04f803f8-5670-402f-a0c6-7790406888af,4271249904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_006,"品はヨモギが出してるものと同じニャ。
そりゃそうニャ、ヨモギに団子の作り方を
教えたのは、正真正銘このあたしニャ。","My Canteen's got the same menu
as the Tea Shop, so you don't have
to leave the Hub to eat.","Ma cantine a le même menu que le salon
de thé, alors pas besoin de quitter
le Grand-Camp pour manger.","La mia mensa propone lo stesso menù della
casa da tè, così non devi lasciare la base
ogni volta che ti viene fame.","Meine Kantine hat die gleiche Speisekarte
wie der Teeladen. Du musst die Stätte also
nicht zum Essen verlassen.","El menú es el mismo que el de Yomogi,
así que no tendrás que salir de la sala de
reunión si quieres comer algo.","В моей столовой такое же меню,
как и в чайном домике, можно даже
не выходить из Зала.","Menu w mojej kantynie jest takie
samo jak w herbaciarni, więc nie musisz
opuszczać Centrum, jeśli zgłodniejesz.",,,"Minha Cantina tem o mesmo menu da Loja
de Chá, então você não precisa sair
da Área pra comer.","요모기랑 똑같은 상품을 판다냥.
사실 그럴 수밖에 없다냥. 요모기는
나한테서 경단 만드는 법을 배웠다냥.","這裡的料理跟艾草賣的一樣喵。
那是當然的喵，因為教艾草
做糰子的不是別人，正是我宗庵啊喵。","菜单和艾草那里的一样喵。
这很正常喵，因为教艾草怎么做团子的，
的的确确就是我喵。",,,,,,,,"يضم مطعمي القائمة نفسها
الموجودة في مقهى الشاي، لذا لن <LSNR {تضطر} {تضطري}>
إلى الذهاب إلى المركز لتناول الطعام.",,,,,,,,,,,
b55f6ab2-91cc-465d-993e-db1a3275c9c7,208513134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_007,"ま、作り手が違えば、たとえ品が同じでも
味は変わるニャ。
うさ団子作りの奥の深いところニャね。","As a matter of fact, I'm the one
who taught our darling Yomogi
the ""Way of the Dango.""","Pour tout te dire, c'est moi qui ai
enseigné ""la voie du dango"" à
ma chère Yomogi.","In realtà, sono stata io a insegnare alla
nostra cara Yomogi ""l'arte dei dango"".","In der Tat war ich es, die unsere liebe
Yomogi den ""Weg des Dango"" gelehrt hat.","De hecho, yo enseñé a nuestra querida Yomogi
el arte del dango.","Это ведь я обучила нашу милую Йомоги
""Пути данго"".","Tak naprawdę to ja nauczyłam
naszą kochaną Yomogi sztuki
lepienia dango.",,,"Por sinal, eu que ensinei
nossa querida Yomogi o
""Caminho do Dango"".","하지만 같은 음식도 만드는 사람이 다르면
다른 맛이 나는 법이다냥.토끼 경단은
심오하다냥.","不過，即使是相同的料理，
味道也會隨製作的人而有所不同。
製作兔兔糰子可是很深奧的喵。","不过，换个人来做的话，
就算是同一样茶点，味道也会变的喵。
这就是兔团子的玄妙之处喵。",,,,,,,,"في الحقيقة، إنني أنا من
علّم عزيزتنا يوموجي
""طريقة إعداد الدانجو"".",,,,,,,,,,,
83b500e2-66ab-486d-adc7-d5faa5615be0,1330738043,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid104_h0_008,"だから<PL>、
こっちにもチョイチョイ
うさ団子を食べに来ておくれニャ！","So you know both shops are fur-st
class! Make it a habit to eat before
you go meow-t on a hunt.","Tu trouveras toujours ce qu'il y a de
mieux chez nous ! Alors, avant d'aller
chasser, lèche-toi les babines !","Entrambi i negozi offrono un'ottima qualità!
Perciò ricordati sempre di miaongiare
prima di andare a caccia.","Beide Läden sind absolut erstklassig!
Iss vor jeder Jagd in einem der Läden.","¡Así que ten por seguro que ambos lugares son
miaugníficos! Y acostúmbrate a comer antes de
irte de caza.","Так что оба наших заведения — высший
класс! Обязательно заходи в них поесть
перед охотой.","Zatem wiesz już, że i tu, i tam
pierwszorzędnie cię miau-karmią! Nigdy
nie zapominaj zjeść przed polowaniem.",,,"Então você sabe que ambas as lojas são
excelentes! Crie um hábito de comer antes de
sair pra caçar.","그러니까 <PL>,
가끔은 우리 가게로
토끼 경단을 먹으러 와라냥!","所以<PL>要常來這裡
吃兔兔糰子喔喵！","所以，<PL>，
你也常来我这儿
吃吃兔团子喵！",,,,,,,,"لذا <LSNR {أنت تعلم} {أنتِ تعلمين}> أن كلا
المتجرين من الدرجة الأولى! <LSNR {اعتد} {اعتادي}> على تناول
الطعام قبل الذهاب للصيد.",,,,,,,,,,,
