guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
6f2f9146-ebcf-4b49-a729-71585af3d5ff,3385072466,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011,<COLOR FF0000>#Rejected#</COLOR> nid011
b023958c-bdb5-4977-9e53-a308b068c761,2741939595,,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_000,"やあ、<PL>。
百竜夜行が来るそうで、
忙しくなりそうだな。","Hey, <PL>. Looks like things
are about to get real busy with the Rampage
right around the corner, huh?","Hé, <PL>. On dirait qu'on va être occupés
avec la Calamité qui approche, hein ?","Ehi, <PL>. Sembra che avremo
tanto da fare con la furia in arrivo, vero?","Hey, <PL>. Sieht aus, als würden
wir mit der sich anbahnenden Randale bald
ordentlich zu tun haben, was?","Hola, <PL>.
Parece que vamos a estar bastante liados con
todo eso del Frenesí, ¿no crees?","Эй, <PL>.
Похоже, что скоро станет жарко,
поскольку Буйство на носу, верно?","Hej, <PL>. Wygląda na to,
że będziemy mieli pełne ręce roboty
z nadchodzącą Furią, co?",,,"Ei, <PL>. Parece que as
coisas estão prestes a ficar agitadas
com o Frenesi chegando, não é?","안녕, <PL>.
백룡야행이 온다니까
슬슬 바빠지겠네.","嗨，<PL>。
聽說百龍夜行要來了，
感覺會變得很忙碌呢。","嘿，<PL>。
听说百龙夜行要来了，
你要忙起来了吧。",,,,,,,,"مرحبًا يا <PL>. يبدو أننا سنكون
مشغولين حقًا بوجود الغضب
العارم على الأبواب، هاه؟",,,,,,,,,,,
aa3e1294-6a78-4ed6-9f66-9f21c11197db,1809745368,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_001,"……おっと、ヒノエさんと買い物中なのか？
じゃあ、話はあとにしよう。","...Oh, wait—Are ya shopping
with Hinoa? Well, in that case,
we can talk later.","Oh, mais... Tu vas faire les courses
avec Hinoa ? On parlera plus tard
dans ce cas.","Oh, stai facendo acquisti con Hinoa?
Beh, in quel caso, possiamo parlare più tardi.","... Oh, warte – kaufst du gerade mit Hinoa ein?
Na, wenn das so ist, kann unser Plausch warten.","Ah, ¿que estás de compras con Hinoa?
Pues no te entretengo más, ya hablaremos.","...О, погоди! Ты сейчас ходишь по магазинам
с Хиноа? Ну, в таком случае, мы можем
поговорить позже.","...Czekaj, jesteś na zakupach z Hinoą?
Cóż, w takim razie możemy
pogadać później.",,,"Ah, espera, você tá fazendo compras
com a Hinoa agora? Bem, nesse caso,
podemos conversar mais tarde.","……아, 히노에 씨하고 장보는 중이었구나?
그럼 나중에 얘기할게.","……哎呀，你正和火芽小姐採買東西嗎？
那就待會再說吧。","……哎呀，你在和火芽一起买东西？
那我们之后再聊吧。",,,,,,,,"...أو، مهلًا، هل <LSNR {تتسوق} {تتسوقين}> مع
هينوا؟ حسنًا، في هذه
الحالة، يمكننا التحدث لاحقًا.",,,,,,,,,,,
4c22d4bc-0739-4994-874d-3297edb8ccfc,3434192790,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_002,"私の隣にいるガルクは「ゴウカ」。
非常に穏やかで、優しい性格でね。
狩りには不向きだということでここにいる。","This is my Canyne, Goka. She's a real sweet,
easygoing gal, yes she is. Hunting's not really
her thing so she hangs out here with me.","C'est mon Canyne, Goka. C'est une crème.
C'est pas son truc la chasse,
alors je la garde avec moi.","Questa è Goka, la mia Canyne. È davvero
dolce e amichevole. Cacciare non è
il suo forte, quindi la tengo qui con me.","Das hier ist meine Canyne, Goka, eine ganz
Liebe mit entspanntem Gemüt. Das Jagen ist
nicht so ihr Ding, also bleibt sie bei mir.","Esta Canyne que ves aquí se llama Goka.
Es muy dulce y tranquila, y la caza no es lo
suyo, por eso la tengo aquí conmigo.","Этот Собакк рядом со мной — Гока. Она
очень милая и покладистая. Охота не ее
сильная сторона, так что она со мной.","Ten kynos u mojego boku to Goka. Słodka
dziewczynka. Polowanie to nie jej
działka, więc trzymam ją przy sobie.",,,"Esta é minha Canyna, Goka. Ela é muito
doce e descontraída. Caçar não é muito
a dela, então ela fica aqui comigo.","내 옆에 있는 가루크는 「고우카」라고 해.
성격이 굉장히 온순하고 얌전해서
사냥에 맞지 않다 보니까 여기 있지.","在我身旁的加爾克名叫「業火」。
牠的個性非常的溫和善良，
因為不適合狩獵，所以便留在我身邊。","我身边这只牙猎犬叫“业火”。
它性格非常稳重体贴。
只是不大适合狩猎，才会在这里。",,,,,,,,"هذه كناين الخاصة بي، جوكا. إنها لطيفة
وهادئة حقًا، نعم هي كذلك. الصيد ليس نقطة
قوتها، لذا فهي تتسكع معي هنا.",,,,,,,,,,,
5b9eff6e-a28f-4bb1-aa80-9616331fdf4f,694089873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_003,"オトモにはなれないが、
いつも私と一緒にいて、
心を癒やしてくれる大事な家族だ。","Sure, she might not get to experience the thrill
of being a Buddy, but that's OK. She's my
wittle puppy-wuppy, that keeps me company.","C'est sûr qu'elle ne profite pas des joies de
l'aventure comme Pilpoil, mais c'est ma petite
chérie qui me tient compagnie.","Certo, non potrà condurre la vita avventurosa
dei compagni, ma è la mia cuccioletta adorata
e mi fa compagnia.","Klar, so erlebt sie zwar nicht die Aufregung
des Lebens als Buddy, aber das macht nichts.
Sie ist meine Süße, meine treue Begleiterin.","Puede que nunca experimente la emoción de
trabajar como camarada, pero ya ves tú.
Es la niña de mis ojos y me hace compañía.","Конечно, она, может, и не познает радости
быть спутником, но она моя малышка,
мой щеночек, всегда рядом со мной.","Może i nie zazna emocji bycia kompanem,
ale co tam. To mój szczeniaczek, który
dotrzymuje mi towarzystwa.",,,"Claro, ela pode não sentir a emoção de
ser um Amigo, mas tudo bem. Ela é minha
bebezinha, que me faz companhia.","동반자로 함께 할 순 없었지만
항상 내 곁에 있으면서 마음을
편하게 해 주는 소중한 가족이야.","雖然無法成為隨從，
但牠卻能夠隨時陪著我，
是能為我療癒心靈的重要家人。","它虽然当不了随从，
但一直陪着我，
抚慰我的心灵，是我重要的家人。",,,,,,,,"قد لا تحصل على فرصة لتجربة مثيرة كونها
رفيقة، لكن لا بأس. إنها جروي الصغير
الذي يبقى بصحبتي.",,,,,,,,,,,
0e2daf63-d4c7-48d6-9e6f-c41c550edb74,4140525259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_004,"ガルクだからといって、
狩りに出なければならないという
決まりがあるわけでもない。","Besides, it's not like there's some
rule that says all Canynes have to
go out on hunts.","Et d'ailleurs, aucune règle ne dit que tous
les Canynes doivent participer à la chasse.","Inoltre, non esiste nessuna regola che impone
a tutti i Canyne di andare a caccia.","Außerdem gibt es ja auch keine Regel, die
besagt, dass alle Canynen auf die Jagd gehen
müssen.","Además, tampoco es que haya una norma que
diga que todos los Canyne tengan que salir a
cazar sí o sí.","Кроме того, нет такого правила,
которое гласит, что все Собакки
должны выходить на охоту.","Poza tym nie ma żadnej zasady,
która mówi, że wszystkie kynosy
muszą koniecznie polować.",,,"Além disso, não tem nenhuma regra
dizendo que todos os Canynos precisam
sair pra caçadas.","가루크라고 해도
무조건 사냥을 나가야 한다는
규칙이 있는 것도 아니니까.","即使是加爾克，也並不代表
牠就一定要出去狩獵才行。","虽说是牙猎犬，
可也没有人规定
它非去狩猎不可。",,,,,,,,"كما أنه ليست هناك قواعد تنص على
أن جميع كلاب كناين يجب
أن تخرج في رحلات الصيد.",,,,,,,,,,,
fd7b5d69-a6ec-45bf-8b52-3fb540571689,223972542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_005,"その道が歩むべき道でなければ、
然るべき別の道が
かならずどこかに用意されている。","If one path isn't right for you, there'll
always be another better suited to
you that you can take.","Si une voie n'est pas faite pour nous,
il y a en toujours une autre qui est
plus adaptée.","Se una strada non fa per te, ce ne sarà
sempre un'altra più adatta da percorrere.","Wenn ein Weg nicht der richtige für dich ist,
kannst du immer eine Abzweigung nehmen
und eine besser geeignete Route finden.","En la vida no hay un único camino que tomar.
Que uno de ellos no sea el adecuado para ti
no significa que no haya otro que sí lo sea.","Если какой-то путь тебе не подходит, всегда
найдется другой, более подходящий,
который ты можешь выбрать.","Jeżeli jakaś droga nie jest dla ciebie,
możesz zawsze podążyć inną.",,,"Se um caminho não for adequado pra
você, sempre haverá outro melhor.","어느 한 길로 갈 수 없다면
나아갈 수 있는 다른 길이
어딘가 반드시 존재하는 법이야.","如果眼前的路不是你該走的路，
那肯定會有別條適合你的路。","如果这条路不适合，
那么在某处一定会有
为它量身定制的其他道路。",,,,,,,,"إذا لم يكن أحد المسارات مناسبًا
<LSNR {لك} {لكِ}>، فسيكون هناك مسار آخر أفضل
منه وأنسب <LSNR {لك} {لكِ}> لأخذه.",,,,,,,,,,,
2c9e9ced-cbae-4860-b0da-f89c299f8259,820956439,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_006,"このゴウカは、オトモではなく
私の家族になることが歩むべき道だった。
それだけのことだね。","I guess Goka's path wasn't to be a Buddy,
but someone who's by my side when I need
her most... And that's fine by both of us.","Je suppose que Goka était destinée non pas
à rejoindre les Pilpoils, mais à rester
à mes côtés, et cela nous suffit amplement.","Forse Goka non era destinata a essere
un compagno. Il suo posto è qui, ad
assistermi... E va bene ad entrambi.","Ich schätze, Gokas Weg war nicht der eines
Buddys, sondern führt sie an meine Seite, wenn
ich sie am meisten brauche... Alles super so.","El correcto para Goka no era ser camarada,
sino estar a mi lado cuando más la necesito.
Es así de simple.","Гоке было суждено не стать спутником,
но быть рядом со мной, когда я больше
всего нуждаюсь в ней... И это нам подходит.","Goce nie była pisana droga kompana,
ale kogoś, kto będzie zawsze przy
mym boku... I to nam obu pasuje.",,,"Acho que o destino dela não era ser uma
Amiga, mas uma companheira minha quando
eu mais preciso... E concordamos nisso.","여기 있는 고우카는 동반자가 아니라
내 가족이 되는 길을 걷기로 했어.
단지 그것뿐이야.","而對業火來說，適合他的路
不是成為隨從，而是成為我的家人。
道理就是這麼簡單。","业火它该走的道路不是当随从，
而是成为我的家人。
仅此而已。",,,,,,,,"أعتقد أن مسار جوكا لم يكن لتكون
رفيقة، لكن لتكون بجانبي
عندما أحتاجها بشدة... وهذا جيد لكل منا.",,,,,,,,,,,
55cc122e-0e6c-47f4-a463-30841373fa09,3901593065,,初対面会話,,,,この会話フラグがOFFなら→,NID_011_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_007,"やあ、<PL>。
ハンターになったそうだね。百竜夜行が
迫っている状況だから、とても心強いよ。","Hey, <PL>. I hear you've
made hunter. That's great timing,
you know, with the Rampage and all.","Hé, <PL>, il paraît que tu as rejoint
les chasseurs. Avec la Calamité et tout ça,
c'est pile au bon moment.","Ehi, <PL>. Ho sentito
che sei <LSNR {un cacciatore} {una cacciatrice}>.
Tempismo perfetto, con la furia in arrivo.","Hey, <PL>. Ich höre, du hast es
<LSNR {zum Jäger} {zur Jägerin}> gebracht. Genau zur rechten Zeit,
mit der anstehenden Randale und so.","Hola, <PL>. Me han dicho que ya
eres <LSNR {cazador} {cazadora}>. Es un alivio contar contigo,
sobre todo con todo eso del Frenesí.","Эй, <PL>. Я слышал, что ты
<LSNR {стал} {стала}> <LSNR {охотником} {охотницей}>. Как хорошо, что ты здесь,
особенно раз Буйство приближается.","Hej, <PL>. Podobno już
jesteś <LSNR {łowcą} {łowczynią}>. Świetne wyczucie czasu
z tą Furią i w ogóle.",,,"Ei, <PL>. Ouvi dizer que você
virou <LSNR {caçador} {caçadora}>. E foi na melhor hora,
sabe, com o Frenesi e tudo mais.","안녕, <PL>.
헌터가 되었다면서? 백룡야행이
다가오는 상황이라 아주 든든한걸.","嗨，<PL>，聽說你當上獵人啦。
現在百龍夜行正在逐漸逼近，
看到你成為獵人，我覺得安心多了呢。","嘿，<PL>。
听说你当上猎人了嘛。
面对逼近的百龙夜行，这可真叫人放心。",,,,,,,,"مرحبًا يا <PL>. سمعت
<LSNR {أنك أصبحت صيّادًا} {أنكِ أصبحتِ صيّادة}>. توقيت مثالي،
كما <LSNR {تعلم} {تعلمين}>، بوجود الغضب العارم وكل شيء.",,,,,,,,,,,
1923244f-949a-4133-87b2-f431ec9268b5,4128652158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid011_v0_008,"私は武器の扱いが不得手だから、
里を守るため、キミのようにモンスターに
対峙することができない。","Too bad, I'm not very handy with
a weapon. I can't protect the village
the same way you can.","Malheureusement, je ne suis pas très doué
avec une arme. Je ne suis pas capable
de protéger le village comme toi.","Purtroppo non sono molto bravo con le armi.
Non so proteggere il villaggio come te.","Ich bin leider nicht so geschickt mit Waffen.
Ich kann das Dorf nicht so beschützen, wie du
es tust.","Me temo que a mí no se me dan muy bien las
armas, por lo que no puedo luchar contra los
monstruos para defender la aldea.","Жаль, что я не очень хорошо управляюсь
с оружием. Не могу сражаться с
монстрами, как ты, и защищать деревню.","Niestety nie radzę sobie dobrze
z bronią. Nie potrafię chronić
wioski tak jak ty.",,,"Pena que não sou muito útil
com uma arma. Não posso
proteger a aldeia como você.","나는 무기를 잘 다루지 못해서
마을을 지키겠다고
너처럼 몬스터와 싸울 수도 없거든.","由於我不太會使用武器，
所以無法跟你一樣
用狩獵魔物的方式保護村莊。","我不擅长用武器，
所以无法像你一样，
为了守卫村庄，与怪物对峙。",,,,,,,,"للأسف، لست خبيرًا في
استخدام الأسلحة. لا يمكنني حماية القرية
كما <LSNR {بوسعك أن تفعل} {بوسعكِ أن تفعلي}>.",,,,,,,,,,,
