guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
661a19c9-e3af-48e8-9aa0-5ae43e725052,3570025896,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028,<COLOR FF0000>#Rejected#</COLOR> nid028
ab24d716-4d56-4873-959c-d8987f8a789f,2028985144,,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_000,"<PL>さん、あんた
こんなところで何してるんだい？","<PL>!
What are you doing here?","<PL> !
Qu'est-ce que tu fais là ?","Ehi, <PL>!
Che ci fai tu qui?","Oh, hallo, <PL>!
Was führt dich denn hierher?","Hola, <PL>.
¿Qué haces por aquí?","<PL>!
Что ты здесь делаешь?","<PL>!
Co cię tu sprowadza?",,,"<PL>!
O que você tá fazendo aqui?","<PL> 씨.
이런 데서 뭐하는 거야?","<PL>，
你在這裡做什麼？","<PL>，
你在这种地方干什么呢？",,,,,,,,"ما الذي <LSNR {تفعله} {تفعلينه}>
هنا يا <PL>!؟",,,,,,,,,,,
d01eba2e-a256-49ce-9700-1e49ed8deee5,632759555,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_001,"ヒノエと買い物中なんだろ？
ほらほら、はやく行った行った！","You're out shopping with Hinoa?
I know your momma taught you better!
You better not keep her waiting!","Oh, tu es en train de faire du shopping
avec Hinoa ? Allez, va la rejoindre ! Ce
n'est pas poli de la faire attendre !","Devi fare acquisti con Hinoa? Sono certa che
la mamma ti ha insegnato le buone
maniere, perciò non farla aspettare!","Du kaufst mit Hinoa ein? Du müsstest es
eigentlich besser wissen! Lass sie nicht
warten!","¿Estás de compras con Hinoa? ¡Sé que tu madre
te ha educado mejor que esto! Por la cuenta
que te trae, ¡no la hagas esperar!","Идешь за покупками с Хиноа?
Ну так не будь <LSNR {невежливым} {невежливой}>!
Не заставляй ее ждать!","Robisz zakupy z Hinoą?
Gdzie twoje maniery?
Nie daj jej na siebie czekać!",,,"Você não tá fazendo compras com a Hinoa?
Não foi essa educação que sua mãe
te deu! Não deixa ela esperando!","히노에하고 장 보는 중이잖아?
자, 얼른 가!","你不是正在和火芽採買嗎？
好了，快去快去！","你不是在和火芽一起买东西吗？
快快快，快去快去！",,,,,,,,"<LSNR {أذاهب} {أذاهبة}> إلى التسوق مع هينوا؟
أعرف أن <LSNR {أمك} {أمكِ}> أحسنت <LSNR {تربيتك} {تربيتكِ}>!
من الأفضل عدم تركها منتظرة!",,,,,,,,,,,
ed960ef3-8643-4a71-9ca1-4e88f579d119,1343278945,,初対面会話,,,,この会話フラグがOFFなら→,NID_028_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_002,"いらっしゃい、<PL>さん！
…あらあら、ご立派に武器なんか
背負っちゃって！","Welcome, <PL>!
That fine weapon of yours
sure looks heavy.","Bienvenue à toi, <PL> !
T'as une belle arme, dis-moi.
Elle a l'air lourde.","<LSNR {Benvenuto} {Benvenuta}>, <PL>!
Quell'arma sembra molto pesante.","Willkommen, <PL>!
Deine Waffe sieht aber schwer aus.","¡<LSNR {Bienvenido} {Bienvenida}>, <PL>!
Esa arma que llevas parece que pesa mucho.","Здравствуй, <PL>!
Какое тяжелое у тебя оружие.","Witaj, <PL>!
Twoja broń wydaje
się być ciężka.",,,"Olá, <PL>!
Essa sua bela arma parece bem pesada.","어서 와, <PL> 씨!
…어머나. 멋진 무기를
들고 있네!","歡迎光臨，<PL>！
……哎呀，瞧你還背著武器呢，
不錯，真威風！","欢迎光临，<PL>！
……哎哟哟，
你看你还背把这么神气的武器！",,,,,,,,"مرحبًا بك يا <PL>!
إن <LSNR {سلاحك} {سلاحكِ}> رائع
ويبدو ثقيلاً بالتأكيد.",,,,,,,,,,,
dbd093cc-0a30-4b19-922c-e7c467665faf,4043816782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_003,"本当にハンターになったんだねぇ…。
すごいじゃないか。
よく似合ってるよ！","You're finally a Hunter of Kamura...
That's really something. It's a good
look for you!","Tu as enfin rejoint les chasseurs de
Kamura... Ce n'est pas rien, et ça te
va à merveille !","So che finalmente sei <LSNR {un} {una}>
<LSNR {cacciatore} {cacciatrice}> di Kamura.
Complimenti, è una grande soddisfazione!","Du bist endlich <LSNR {ein Jäger} {eine Jägerin}> Kamuras...
Wirklich beachtlich. Passt zu dir!","Por fin eres <LSNR {un cazador} {una cazadora}> de Kamura...
¡Ni más, ni menos! ¡Te sienta muy bien!","Ты, наконец-то, <LSNR {охотник Камуры} {охотница Камуры}>.
Это дорогого стоит.
Ты молодец!","Wreszcie <LSNR {zostałeś Łowcą} {zostałaś Łowczynią}> Kamury...
To już jest coś.
Nieźle się prezentujesz!",,,"Finalmente você virou <LSNR {um caçador} {uma caçadora}>
de Kamura... Combina muito com você.","정말 헌터가 됐구나…
대단해.
아주 잘 어울려!","看來你真的當上獵人啦……
挺厲害的嘛！非常適合你喔！","你真的当上猎人了啊……
很厉害嘛。
挺适合你的！",,,,,,,,"وأخيرًا <LSNR {أصبحت صيادًا} {أصبحتِ صيادة}> كامورا...
إن هذا لأمر عظيم. إنه مظهر مميز
<LSNR {لك} {لكِ}>!",,,,,,,,,,,
f96742af-3828-43ce-bc28-f01cf3139631,2154502078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_004,"狩りをするってんなら体が資本！
体は良い食べ物から造られる！","Listen, you know what they say:
You are what you eat. So a good
hunter should eat good food.","Tu sais ce qu'on dit...
On est ce qu'on mange.
Un bon chasseur doit bien manger.","Conosci il detto ""siamo quel che mangiamo""?
I bravi cacciatori devono mangiare bene.","Denk dran: Du bist, was du isst. Wer gut
jagen will, muss auch gut essen.","Escucha, ya sabes lo que dicen: eres lo que
comes. Un buen cazador debería cuidar bien
su alimentación.","Знаешь, ведь, как говорят: ты есть то,
что ты ешь. Так что хороший охотник
должен есть хорошую еду.","Mądrzy ludzie mówią: Jesteś tym,
co jesz. A dobry łowca powinien
porządnie się odżywiać.",,,"Escuta, você sabe o que dizem:
você é o que você come. Portanto,
um bom caçador deve comer boa comida.","헌터에게는 몸이 재산이야!
좋은 걸 먹어야 좋은 몸을 만들지!","對於要狩獵的人來說，身體就是資本！
平時飲食得宜才有健康的身體！","要狩猎的话，身体就是本钱！
身体要靠上等食物来养！",,,,,,,,"<LSNR {أتعلم} {أتعلمين}> المثل القائل:
<LSNR {أنت ما تأكل} {أنتِ ما تأكلين}>. لذا يجب على
الصياد الجيد تناول طعام جيد.",,,,,,,,,,,
f3e90d57-36e8-43e0-b732-08d993e8c314,1260673446,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_005,"ま、そういう意味じゃ、この里の食材は
どれも新鮮、栄養たっぷりで申し分なしさ！
しっかり食べて、がんばりな！","Well, all the food here in Kamura is
fresh and nutritious—no complaints
there—so...just eat your fill of it!","La nourriture qu'on trouve à Kamura est
délicieuse et nourrissante...
Alors profites-en ! Mange !","Il cibo di Kamura è genuino e nutriente,
nessuno se ne è mai lamentato, quindi...
mangia fino a scoppiare!","Alles Essen in Kamura ist frisch und
nahrhaft. Da gibt es nichts zu meckern.
Also... greif einfach zu!","Lo bueno es que toda la comida en Kamura
es fresca y nutritiva, no nos podemos quejar.
Así que... ¡date el gusto!","А здесь, в Камуре, вся еда свежа и
питательна, что есть, то есть.
Так что ешь досыта!","W Kamurze znajdziesz tylko świeże
i pożywne jedzenie – nie ma na co
narzekać. Nie krępuj się, zajadaj!",,,"Bem, toda comida aqui em Kamura
é fresca e nutritiva — ninguém reclama —
então... coma o quanto quiser!","하긴. 이 마을의 식재료들은
뭐든 신선하고 영양도 풍부해서 최고지!
잘 먹고 열심히 해!","從這方面來說，這個村子的食材
全都既新鮮又有營養，簡直無可挑剔！
你就多吃一點，好好加油吧！","嗯，就这个意思来说，
我们村的食材样样新鲜，还营养丰富，
可以打满分！你好好吃，好好干啊！",,,,,,,,"حسنًا، يعد الطعام هنا في كامورا
طازجًا ومغذيًا... من دون أي شكاوى...
لذا...كل ما <LSNR {عليك هو ملء معدتك} {عليكي هو ملء معدتكِ}>!",,,,,,,,,,,
a82e2481-9c9c-420b-9e62-3ef98b80d441,1088083690,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_006,"セイハクもねぇ…
おにぎり屋をやってくれるのは
いいんだけどさ。","Seihaku's salesboy skills are
really coming along, but...","Seihaku n'est pas un mauvais vendeur,
mais...","Le doti commerciali di Seihaku
stanno migliorando, ma...","Seihaku mausert sich als Verkäufer
immer mehr, aber...","Las habilidades de mi Seihaku como
tendero están floreciendo, pero...","Сэйхаку — неплохой продавец, но...","Seihaku nieustannie rozwija
swoje umiejętności handlowe, ale...",,,"A habilidade de venda do Seihaku
tá se desenvolvendo bem, mas...","세이하쿠도…
주먹밥집을 하는 건
기특한데 말이야…","京米這小子……
他願意幫忙經營飯糰店是件好事啦……","去糠也是啊……
当饭团商
是没什么问题。",,,,,,,,"تتحسن مهارات البيع لدى سيهاكو
كثيرًا، لكن...",,,,,,,,,,,
c6212681-6d95-4a33-bbf6-7a0a68372a39,299360901,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v0_007,"目を離すと
飴屋のコミツちゃんばーっかり見てるのよ。
ほんともう、誰に似たんだか…。","Whenever I take my eyes off him, his
gaze goes straight to Komitsu. I just
don't know what to do with that boy.","Dès que je le quitte des yeux,
je le retrouve en train de regarder
Komitsu. Je ne sais plus quoi faire...","Ogni volta che distolgo lo sguardo, lui si
volta verso Komitsu. Non so cosa fare
con quel ragazzo...","Sobald ich ihn aus den Augen lasse, hat er
nur noch Augen für Komitsu. Ich weiß nicht,
wohin das noch führen soll.","En cuanto le quito el ojo de encima,
los suyos se van para Komitsu. No sé qué
hacer con este chiquillo.","Стоит мне отвести от него взгляд, он тут
же начинает пялиться на Комицу. Не
знаю я, что делать с этим мальчишкой.","Ilekroć spuszczę z niego oczy,
od razu zaczyna gapić się na Komitsu.
Nie wiem, co zrobić z tym chłopakiem.",,,"Quando eu tiro os olhos dele, seu olhar
vai direto pra Komitsu. Eu não sei mais
o que fazer com aquele menino.","잠시만 눈을 떼면
사탕가게의 코미츠만 보고 있다니까.
정말 누굴 닮아서 저러는지…","但每次我一不注意，
他就會一～直盯著糖果店的小蜜看，
真是的，到底是像誰啊……","可是一不注意，
他就一直盯着糖果商果蜜看。
真不知道是像谁……",,,,,,,,"كلما رفعت عيني عنه، اتجه نظره
مباشرة إلى كوميتسو. لا أعرف
ماذا ينبغي أن أفعل مع ذلك الصبي.",,,,,,,,,,,
26b5178c-73e1-4a36-acf7-9e2ccfda2069,2208290128,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid028_v1_000,"百竜夜行かい…。
なんともまあ、物騒な話だねぇ。","What do I think about the Rampage?
Well, it sure sounds dangerous...","Ce que je pense de la Calamité ?
Ça a l'air dangereux, c'est clair.","Che ne penso della furia? Beh, sembra
pericolosa...","Was ich von der Randale halte?
Na ja, klingt auf jeden Fall gefährlich...","¿Que qué opino del Frenesí? Que solo con el
nombre ya te das cuenta de que no es algo
para tomarse a la ligera.","Что я думаю о Буйстве? Ну, это явно
что-то опасное.","Co sądzę o Furii? Przede
wszystkim brzmi groźnie...",,,"O que eu penso sobre o Frenesi?
Bem, ele parece perigoso...","백룡야행이라…
이거 참 뒤숭숭하네.","百龍夜行嗎……
聽起來還真是危險呢。","百龙夜行啊……
还真是不太平啊。",,,,,,,,"ما الذي أعتقده عن الغضب العارم؟
حسنًا، يبدو الأمر في غاية الخطورة...",,,,,,,,,,,
