guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
3eeb5341-de74-4e88-bcd1-f98734e88786,3138835492,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601,<COLOR FF0000>#Rejected#</COLOR> nid601
d69f5aec-8ebc-4e4a-b5d5-2440f3592fc3,1600350927,,重要会話(フキダシなし),,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_001_001,"<NOFAC>い、依頼が休みなく、次から次へと…！
これが王域生物の影響…
なんておそろしいことでしょう！","<NOFAC>Th-There's so many requests coming in!
I can't believe the Kingdom's monsters
are causing this much trouble...","<NOFAC>Les requêtes pleuvent ! J'arrive
pas à croire que les monstres du Royaume
causent autant de problèmes...","<NOFAC>S-stanno arrivando così tante richieste!
Non riesco a credere che i mostri del
regno stiano causando così tanti guai...","<NOFAC>Es treffen so viele Quests ein!
Unglaublich, wie viel Ärger
die Königreich-Monster machen...","<NOFAC>¡M-me llegan tantísimas misiones...!
No me puedo creer que los monstruos del
reino estén causando tantos estragos...","<NOFAC>Тут... тут столько запросов!
Не могу поверить, что от монстров
Королевства столько проблем.","<NOFAC>Otrzymuję tyle zleceń! Nie mogę
uwierzyć, że potwory Królestwa
sprawiają tyle kłopotów...",,,"<NOFAC>Há tantos pedidos chegando!
Não acredito que os monstros do Reino
estão causando tanta encrenca...","<NOFAC>의, 의뢰가 쉴 새 없이 계속…!
이것이 왕역생물의 영향인가요…?
너무 무서워요!","<NOFAC>委、委託一項接著一項不停出現……
這就是王域生物的影響嗎……實在太可怕了！","<NOFAC>委、委托连着来，都没有停过……！
这就是王域生物的影响，太可怕了！",,,,,,,,"<NOFAC>هـ- هناك الكثير من المهام الواردة!
لا أصدق أن وحوش المملكة تسبب
كل هذه المشاكل...",,,,,,,,,,,
e891767a-db81-4662-9825-a25ff49b1b4a,3560720052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_001_002,"……あ！
ク、クエストの受注でしょうか！？","Oh—
H-Hello there. Here for a quest,
I presume?","Oh...
B-Bonjour. C'est pour une quête,
je présume ?","Oh...
C-ciao. Vieni per una missione, presumo?","Oh hallo. Du bist hier
wegen einer Quest,
nehme ich an?","Oh, cielos...
S-saludos. ¿Supongo que has venido para
que te encomiende una misión?","О... П-привет. Ты ведь за заданием, да?","Och. Witam.
Zakładam, że chcesz
otrzymać zadanie, tak?",,,"Ah—
O-olá. Está aqui
para uma missão, imagino?","……아!
퀘, 퀘스트를 수주하실 건가요?!","……啊！
您、您要承接任務嗎？",……啊！您要承接任务吗？,,,,,,,,"أوه—
مـ مرحبًا. أظن <LSNR {أنك} {أنكِ}> هنا من أجل مهمة
أليس كذلك؟",,,,,,,,,,,
883c8dec-e8e7-47f1-8d6e-4267662846ae,2181415101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_001_003,"すみません…！　ただいま新しい
クエストが殺到していまして、不器用な
わたくしはあたふたするばかり…！","Sorry! There's so many new quests coming
in, I'm having trouble keeping up! Oh, if
only I weren't such a klutz!","Désolée ! Il y a tellement de nouvelles
quêtes que j'ai du mal à gérer ! Ah, si
seulement je n'étais pas aussi empotée !","Scusa. Stanno arrivando così tante nuove
missioni che faccio fatica a starci dietro.
Se solo non fossi così imbranata...","Entschuldigung! Es kommen so viele
neue Quests herein, dass ich kaum
hinterherkomme! Ich bin so ein Tollpatsch!","¡Perdóname! ¡Nos llegan tantas misiones
nuevas que me cuesta llevar la cuenta!
¡Ojalá fuese más aplicada!","Извини! Навалилась куча новых
заданий, и я не успеваю!
О, почему я такая недотепа!","Przykro mi! Mam tyle nowych zadań, że
ledwo sobie radzę! Gdybym tylko nie
była taką niezdarą!",,,"Desculpe-me! Tem tantas missões novas
chegando que não consigo dar conta. Ah,
se eu não fosse tão desajeitada!","죄송해요…! 지금 새로운 퀘스트가
쇄도하고 있어서 융통성 없는 저는
그저 허둥지둥할 뿐…!","真抱歉……
剛才又突然來了許多新任務……
讓笨拙的我實在是手足無措！","对不起！现在来了不少新任务，都忙不过来，
要是我能再利落点就好了……！",,,,,,,,"آسفة! هناك العديد من المهام
الجديدة، لدرجة أني أواجه صعوبةً في متابعتها! أوه،
أتمنى لو لم أكن خرقاء لهذه الدرجة!",,,,,,,,,,,
9f403925-6172-4ad3-a1ef-af05a6280d42,1257430074,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_001_004,"もう少しだけ
お待ちいただけますでしょうか…！？
本当に、本当に、申し訳ありません！","I ask for your patience a bit longer!
I am sorry, truly...","Un peu de patience, s'il te plaît !
Je suis désolée, vraiment...","Ti chiedo di pazientare ancora un attimo.
Sono davvero dispiaciuta...","Hab noch ein wenig Geduld!
Tut mir wirklich leid...","¡Ten un poco de paciencia, te lo ruego!
Lo siento mucho, de veras...","Прошу подождать еще чуть-чуть!
Прости, пожалуйста.","Proszę cię jeszcze o chwilę cierpliwości.
Bardzo cię przepraszam...",,,"Peço que tenha um pouco mais
de paciência!
Me desculpe, de verdade...","조금만 더
기다려 주시겠어요…?!
정말, 정말 죄송합니다!","能請您再稍微等待一下嗎！？
真的真的非常抱歉！",能不能请您再等等？真的，真的很抱歉！,,,,,,,,"أرجو <LSNR {منك} {منكِ}> الانتظار لفترة أطول قليلاً!
أنا آسفة حقًّا...",,,,,,,,,,,
37c0e19a-6efe-47d1-83b5-a64ea1b1f757,118873633,会話終了,会話フキダシ(赤),,,,この会話フラグがONなら→,EV_PRO_MR_001_01_03,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_002_hukidashi,うう…緊張いたします…！,Oooh...I'm so nervous!,Qu'est-ce que je suis nerveuse...,Ohhh... Sono agitatissima!,Oooh... Ich bin so nervös!,Aaaay... ¡Estoy tan nerviosa!,Ооох... Я вся на нервах!,"Ojej... jestem taka
zdenerwowana!",,,"Ahh, estou tão nervosa!",으으… 긴장돼요…!,嗚……好緊張喔！,哇啊……好紧张呀……！,,,,,,,,أووه... أشعر بالتوتر الشديد!,,,,,,,,,,,
b4c8d1a9-d5c6-4ca5-865d-bccdac7296bf,2264216256,,重要会話(進行),,,,この会話フラグがONなら→,EV_PRO_MR_001_01_03,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,EV_PRO_MR_001_02_01,,,,,,,nid601_mr1_002_001,"<NOFAC><NPC:601><CAM:0>あら、あなた様が
<PL>さんですね！
フィオレーネから話は聞いております。","<NOFAC><NPC:601><CAM:0>Ooh, you must be Master <PL>!
Lady Fiorayne's told me so much about you.","<NOFAC><NPC:601><CAM:0>Oh, <PL>, j'imagine ?
Dame Fiorayne m'a tellement parlé de toi.","<NOFAC><NPC:601><CAM:0>Oh, tu devi essere <PL>!
Fiorayne mi ha parlato di te.","<NOFAC><NPC:601><CAM:0>Oh, du musst <LSNR {Meister} {Lady}> <PL> sein!
Fiorayne hat mir von dir erzählt.","<NOFAC><NPC:601><CAM:0>¡Tú debes de ser <PL>!
<LSNR {El famoso cazador del que} {La famosa cazadora de la que}> tanto habla
la señorita Fiorayne.","<NOFAC><NPC:601><CAM:0>О-о, ты, должно быть, Мастер
<PL>! Госпожа Фиорайна много
рассказывала о тебе.","<NOFAC><NPC:601><CAM:0>Ty pewnie jesteś <LSNR {Mistrz} {Mistrzyni}> <PL>!
Fiorayne dużo mi o tobie mówiła.",,,"<NOFAC><NPC:601><CAM:0>Ah, você deve ser
Mestre <PL>! Lady Fiorayne
me contou tanto sobre você!","<NOFAC><NPC:601><CAM:0>어머, 당신이
<PL> 씨군요!
피오레네한테 얘기는 들었어요.","<NOFAC><NPC:601><CAM:0>啊，您就是<PL>吧！
我從菲歐莉尼那裡聽說了您的事蹟。","<NOFAC><NPC:601><CAM:0>哎呀，您就是<PL>吧！
我从菲奥莱娜那里听说了。",,,,,,,,"<NOFAC><NPC:601><CAM:0>أووه، من المؤكد <LSNR {أنك السيد} {أنكِ السيدة}> <PL>!
أخبرتني السيدة فيوراين <LSNR {عنك} {عنكِ}>.",,,,,,,,,,,
feb993d5-d6c4-4416-b88d-d9cd361d45ed,3275702178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_002_002,"わたくしは、このエルガドで
クエストの管理を仰せつかっております、
受付嬢のチッチェと申します。","I'm Chichae. I've been given the great
responsibility of handling all the quests
here in Elgado Outpost!","Mon nom est Chichae. Je suis en charge
de toutes les quêtes de l'Avant-poste
d'Elgado. Quelle responsabilité !","Io sono Chichae e mi è stata affidata
la grande responsabilità di gestire tutte
le missioni dell'avamposto di Elgado!","Ich bin Chichae. Mir wurde die große Verant-
wortung übertragen, hier im Außenposten
Elgado alle Quests zu beaufsichtigen.","Soy Chichae, ¡y sobre mis espaldas recae
la enorme responsabilidad de organizar
las misiones de la avanzadilla Elgado!","Я Чиче. На меня возложена огромная
ответственность за все задания
в аванпосте Элгадо.","Jestem Chichae. Ciąży na mnie wielka
odpowiedzialność rozdawania zadań na
Posterunku Elgado!",,,"Sou Chichae, e recebi a grande
responsabilidade de distribuir todas as
missões aqui no Posto Elgado!","저는 엘가도에서
퀘스트 관리를 맡고 있는
접수원 치체라고 합니다.","我是接待員琪婕，
受命在艾爾卡多這個據點管理任務。",我是接待员琪切，在埃尔迦德负责任务管理。,,,,,,,,"أنا شيشاي. تم تكليفي بمسؤولية
كبيرة للتعامل مع جميع المهام
هنا في مخفر إلجادو!",,,,,,,,,,,
17747c54-a27e-45f4-ab18-d5346ba24072,2808891798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_002_003,"ではさっそく、任務としてあなた様に
受けていただくクエストについて
ご説明いたしますね。","So, allow me to explain how it all works.","Donc, permets-moi de t'expliquer comment
les choses fonctionnent.","Quindi, permettimi di illustrarti
come funziona.","Also lass mich erklären,
wie alles funktioniert.",Deja que te explique cómo funciona esto.,Позволь я все объясню.,"Wytłumaczę ci, jak to działa.",,,"Então, permita-me explicar como funciona.","그럼 신속히 당신이 임무로
수행해 주셨으면 하는 퀘스트에
대해 설명해 드릴게요.","那麼我馬上就來說明
要請您必須完成的任務吧。","就开门见山，针对您要处理的任务，
具体介绍一下内容。",,,,,,,,لذا، <LSNR {اسمح} {اسمحي}> لي بشرح الأمر كله.,,,,,,,,,,,
e6b04325-914f-491f-a9b5-782cca103e1d,1509834332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid601_mr1_002_004,"ここから、少し難しいお話になります…。
わたくし、うまくできるかドキドキです…！
ああ、心臓から口が飛び出そう！","This might get a little complicated, so...
I hope I don't confuse you. Or myself!
Ooh, my heart's in my mouth!","Cela risque d'être compliqué, donc...
J'espère ne pas t'embrouiller... ou
m'embrouiller ! Oh, ça m'angoisse !","È un po' complicato, quindi... spero di
non confondermi o peggio, confondere te.
Oh, sono così agitata!","Das könnte kompliziert werden... Ich
hoffe, ich verwirre dich nicht. Oder mich
selbst! Mir rutscht das Herz in die Hose!","No es tan fácil como parece, a ver si no
te confundo. ¡Ni me confundo yo tampoco!
Cielos, ¡debo vigilar lo que digo!","Может быть сложновато...
Надеюсь, я тебя не запутаю. Или себя!
Ох, как же я волнуюсь!","Może to być skomplikowane. Mam
nadzieję, że się nie zamieszam!
Co ja plotę!",,,"Pode ficar meio complicado, então...
Espero não confundir você. Ou a mim
mesma! Ai, tô com o coração na mão!","여기서부터 이야기가 조금 어려워지는데...
잘할 수 있을지 두근거리네요...!
아, 심장에서 입이 튀어나올 것 같아!","接下來要說的事情有點複雜……
我很緊張，不曉得自己能不能表達清楚……
哎喲，感覺嘴巴快從心臟裡跳出來了！","接下来要讲的事情有点复杂啊……
好紧张，能不能解释清楚呀……！
啊，嗓子眼紧张得提到了心里一样！",,,,,,,,"قد يصبح الأمر معقدًا بعض الشيء، لذا...
أتمنى ألا تختلط الأمور <LSNR {عليك} {عليكِ}>. أو عليَّ!
أووه، إنني أقول كل ما يخطر ببالي!",,,,,,,,,,,
