guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
790b6c75-cbbb-4c12-847d-835c50b56076,2788367475,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR,<COLOR FF0000>#Rejected#</COLOR> nid107_MR
3fcbfc99-7fd7-4f9c-ac64-f3176e2786ca,2853814426,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_HALL_ADD_008_99_01,,この会話フラグがOFFなら→,EV_PRO_MR_002_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base0_000,"<PL>。
聞いたよ、王国の調査拠点へ行くんだって？
王国騎士様直々のご指名だとか。すごいね。","I heard you're heading to the Kingdom's
outpost. And also, I heard they even
asked for you by name. I'm impressed!","Tu pars pour l'Avant-poste du Royaume,
m'a-t-on dit. Et on t'a demandé
personnellement. Impressionnant !","Ho sentito che stai andando
all'avamposto del regno. Dicono che hanno
chiesto proprio di te. Sono colpita!","Ich habe gehört, du gehst zum Außen-
posten? Und ich habe gehört, sie haben
nach dir verlangt! Ich bin beeindruckt!","He oído que te diriges a la avanzadilla
del reino. Y también que te han pedido que
vayas expresamente. ¡Estoy impresionada!","Я слышала, что ты направляешься в
аванпост Королевства. И что тебя туда
пригласили. Впечатляет!","Słyszałam, że wybierasz się na posterunek
Królestwa. I podobno prosili właśnie
o ciebie. Jestem pod wrażeniem.",,,"Soube que você vai ao Posto Avançado
do Reino e que pediram por você
em especial. Impressionante!","<PL>.
들었어. 왕국의 조사 거점에 간다고?
왕국 기사님이 직접 지명했다며? 대단하네.","<PL>，
聽說你要去王國的調查據點？
還是王國的騎士親自指名要你去，真厲害啊。","<PL>。
听说你要去王国的调查据点了？还是
王国骑士大人点名要你。真厉害啊。",,,,,,,,"سمعت <LSNR {أنك} {أنكِ}> متجه إلى مخفر
المملكة. وسمعت أيضًا أنهم
طلبوا <LSNR {مجيئك} {مجيئكِ}> بالاسم. أنا مندهشة!",,,,,,,,,,,
a6e94100-72a6-41f5-8afa-75cc3fc08bdd,620891929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base0_001,"王国はね、アタシも昔
一度行ったことがあるんだ。
もちろん、ハンターとしてね。","You know, I've been to the Kingdom before.
Once. As a hunter, of course.","J'ai déjà été au Royaume...
Une fois. Quand je chassais.","Anch'io sono stata nel regno.
Una volta. Come cacciatrice, ovviamente.","Weißt du, ich war auch schon im
Königreich. Einmal. Als Jäger natürlich.","No sé si lo sabes, pero yo estuve
en el reino en su día. Como cazadora,
evidentemente.","Знаешь, а я была в Королевстве. Один
раз. Как охотница, разумеется.","Wiesz, byłam już kiedyś w Królestwie.
Jako łowczyni, oczywiście.",,,"Sabe, eu já estive no Reino antes.
Uma vez. Como caçadora, é claro.","왕국은 나도 예전에
한 번 가본 적이 있어.
물론 헌터로서 말이야.","王國啊，我以前曾經去過一次。
當然是以獵人的身分前往。","我以前也去过一次王国。
当然了，是作为一个猎人去的。",,,,,,,,"كما <LSNR {تعلم} {تعلمين}>، لقد زرت المملكة من قبل.
بصفتي صيادة بالطبع.",,,,,,,,,,,
83c94d01-f0e9-445d-88a9-05690b4bb5c6,856084292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base0_002,"そうだね…あっちでは、ハンターより
主に「騎士」って呼ばれる人たちが
活躍してた印象があるかな。","If I remember correctly, everyone calls
hunters out there ""knights."" And they're
not just any Joe Shmoe either.","Si mes souvenirs sont bons, les chasseurs
sont appelés chevaliers là-bas.
Et considérés comme tels.","Se non ricordo male, lì i cacciatori
vengono chiamati ""cavalieri"". E non
sono persone comuni.","Wenn ich mich recht erinnere,
nennen sie dort Jäger ""Ritter"".
Und das ist dann auch nicht irgendwer.","Si no me falla la memoria, allí llaman
""caballeros"" a los cazadores. Y no son
precisamente unos don nadies.","Если память мне не изменяет, охотников
там называют ""рыцарями"". И они вовсе
не просты.","Jeśli dobrze pamiętam, tamtejsi łowcy
nazywani są „rycerzami”,
i nie są to żadne przeciętniaki.",,,"Se eu me lembro direito, lá eles
chamam os caçadores de ""cavaleiros"".
E eles também não são qualquer um.","하긴… 거기서는 헌터보다는
주로 '기사'라고 불리는 사람들이
활약했다지.","這麼說來……在王國當中有一群
被稱為「騎士」的人，在我的印象裡
比獵人更加活躍。","嗯……我记得那边活跃的主要是被叫做
“骑士”的人们，而不是猎人。",,,,,,,,"إذا كانت ذاكرتي لا تزال على ما يرام، فإن الجميع ينادي
الصيادين هناك ""بالفرسان"". وهم
ليسوا مجرد أشخاص عاديين أيضًا.",,,,,,,,,,,
db86e139-a971-4c2c-9aa1-fd3f44321739,1774498178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base0_003,"中でも、女王直属の騎士様たちは
みんな凄腕揃いでさ。驚いたよ。","The knights commanded by the queen
are a cut above the rest. Rigorously
trained and remarkably skillful.","Les chevaliers de la reine sont au-dessus
du lot. Très entraînés, et très doués aussi.","I cavalieri al servizio della regina sono
i migliori. Sono addestrati rigidamente
e posseggono notevoli abilità.","Die Ritter, die die Königin befehligt,
sind besser als die anderen. Streng
ausgebildet und mehr als fähig.","Los caballeros liderados por la reina
son los mejores. Cuentan con un estricto
adiestramiento y una pericia formidable.","А рыцари под началом королевы обучены
лучше остальных и необычайно искусны.","Rycerze podlegli królowej znajdują się
wyżej w hierarchii od innych. Są świetnie
wyszkoleni i niesamowicie sprawni.",,,"Os cavaleiros comandados pela rainha
são a elite. Treinados rigorosamente
e incrivelmente habilidosos.","그중에서도 여왕 직속의 기사님들은
모두 엄청난 실력자들이었지. 놀랐어.","特別是女王的直屬騎士們，
他們各個都身手矯健，
使當時的我非常震驚。","特别是女王直属的骑士们，个个都是
高手。让我大开眼界。",,,,,,,,"الفرسان الذين يتبعون أوامر الملكة
هم الأفضل بين الجميع. مدربون
بصرامة، وبارعون بدرجة مدهشة.",,,,,,,,,,,
41f9dccc-ae11-4834-8dea-667fed38e35f,148078171,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base0_004,"アンタも、そんな中で狩りをするんだね。
すごく、いい経験になると思うよ。
ムチャしない程度にがんばっておいで。","You'll be hunting among the cream of the
crop. A fantastic experience, indeed. Do
your best—within reason, of course.","Tu vas chasser avec les meilleurs !
Ça va être fantastique.
Donne-toi à fond, tout en restant <LSNR {prudent} {prudente}>.","Andrai a caccia con la crème de la crème.
Sarà un'esperienza fantastica. Fa' del tuo
meglio, ma senza esagerare.","Du jagst mit den Besten der Besten.
Eine fantastische Erfahrung.
Gib dein Bestes – im Rahmen natürlich.","Allí cazarás con la flor y nata del
reino, será fabuloso. Hazlo lo mejor que
puedas, dentro de tus posibilidades.","Ты будешь охотиться среди лучших.
Редчайшая возможность, постарайся не
ударить лицом в грязь, но береги себя.","Będziesz polować z najlepszymi. Wspaniałe
doświadczenie. Daj z siebie wszystko,
oczywiście w granicach zdrowego rozsądku!",,,"Você vai caçar ao lado dos melhores dos
melhores. Uma experiência incrível. Dê o
melhor de si — que for possível, claro.","너도 그런 사람들과 사냥을 하는구나.
엄청 좋은 경험이 될 거야.
무리하지 않는 선에서 열심히 하고 와.","沒想到你居然要和他們一起狩獵，
這肯定會成為不錯的經驗。
你要注意別努力過頭囉。","你也要和那些人一起狩猎啊。
绝对能学到不少东西。好好加油吧，
不过可别逞强啊。",,,,,,,,"سوف <LSNR {تصطاد} {تصطادين}> بصحبة المجموعة
الأفضل. تجربة رائعة بالفعل. <LSNR {ابذل} {ابذلي}> أفضل
ما <LSNR {لديك} {لديكِ}> - في حدود المعقول، بالطبع.",,,,,,,,,,,
bac8813a-fdbb-4eac-9d6e-9b36be2c4315,3638533300,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_MR_002_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_003_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base2_000,"あれ、<PL>。
帰ってたんだね。おかえり。","Oh, <PL>.
Welcome back. It's good to see you.","Oh, <PL>.
Contente de te revoir.","Ciao, <PL>!
<LSNR {Bentornato} {Bentornata}>. Che bello rivederti!","Oh, <PL>!
Willkommen zurück!
Schön, dich zu sehen!","Hola, <PL>.
Me alegro de verte de nuevo.","О, <PL>.
С возвращением. Рада тебя видеть.","O, <PL>.
Witaj ponownie. Dobrze cię widzieć.",,,"Ah, <PL>.
<LSNR {Bem-vindo} {Bem-vinda}> de volta. É bom te ver.","어라, <PL>.
돌아왔었구나. 어서 와.","哎呀，<PL>，
你已經回來了嗎？歡迎回家。","咦，<PL>。
你回来啦，欢迎欢迎。",,,,,,,,"أوه، <PL>.
مرحبًا <LSNR {بعودتك} {بعودتكِ}>. تسعدني <LSNR {رؤيتك} {رؤيتكِ}>.",,,,,,,,,,,
447bf9b4-f755-4539-a77c-31a2875d4563,2748967086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base2_001,"どう？　向こうでのハンター生活は。
里の外での狩りは初めてだろう？
やっぱり勝手が違うんじゃない？","How's hunts over in the Kingdom? This
is your first time outside Kamura, right?
Must take some getting used to.","Alors comment ça se passe au Royaume ?
C'est la première fois que tu quittes
Kamura, je crois ?","Come va la caccia nel regno? È la tua
prima volta fuori Kamura, vero?
Ci vorrà un po' ad abituarsi.","Wie ist die Jagd im Königreich? Du bist
das erste Mal außerhalb Kamuras, oder?
Ist bestimmt gewöhnungsbedürftig.","¿Cómo va la cacería por el reino?
Nunca habías salido de Kamura, ¿no?
Te va a costar un poco adaptarte.","Как тебе охота в Королевстве? Это твой
первый опыт за пределами Камуры, верно?
Непривычно, наверное.","Jak tam polowanie w Królestwie? To twoja
pierwsza wyprawa poza Kamurę, prawda?
Pewnie z czasem się przyzwyczaisz.",,,"Como vão as caçadas no Reino?
É sua primeira vez fora de Kamura, né?
Leva um tempo pra se acostumar.","그곳에서의 헌터 생활은 어때?
마을 밖에서 사냥하는 건 처음이라
생각했던 거랑은 좀 다르지?","王國的獵人生活如何？
這應該是你第一次在村莊外的地方狩獵，
果然和過去的感覺不太一樣吧？","那边的猎人生活怎么样？
你是第一次离开村子在外面狩猎吧？
果然还是和这边不一样吧？",,,,,,,,"كيف هو الصيد في المملكة؟ هذه
هي المرة الأولى <LSNR {لك} {لكِ}> خارج كامورا، أليس كذلك؟
<LSNR {ستعتاد} {ستعتادين}> على ذلك مع مرور الوقت.",,,,,,,,,,,
6faf1766-4cee-47e3-b11e-cfa7c2f47a54,3561353768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base2_002,"アタシもさ、最初にいた村から出たときは
結構戸惑ったんだ。
だからちょっと懐かしい気持ちになってさ。","That takes me back... I remember when
I first left, nothing made sense to me.
I felt like I woke up every day confused.","Ça me rappelle la première fois où je
suis partie. Tout me paraissait étrange.
Tous les jours, j'étais déboussolée.","Mi ricordo... Quando ho lasciato il
villaggio, niente aveva senso per me.
Mi sentivo confusa ogni giorno.","Ich erinnere mich, als ich zum ersten
Mal wegging, ergab nichts Sinn für mich.
Jeden Tag bin ich verwirrt aufgewacht.","Eso me hace pensar... Recuerdo cuando
salí de la aldea por primera vez.
Cada mañana me sentía perdida.","Помнится, когда я впервые покинула
деревню, все было так непривычно.
Каждый день меня что-то удивляло.","Pamiętam, że kiedy sama po raz pierwszy
opuściłam wioskę, nic nie rozumiałam.
Codziennie budziłam się zagubiona.",,,"Isso me traz lembranças... quando saí
da aldeia pela primeira vez, nada fazia
sentido. Acordava todo dia confusa.","나도 처음 살던 마을을 떠났을 때
당황했던 적이 많았어. 지금은
그것도 그립지만 말이야.","我離開最初成為獵人的村子時，也困擾了很
久呢。看到你現在的樣子，讓我不禁懷念起
那段時光了。","我刚离开住惯了的村子的时候，也挺迷茫的。
所以有点怀念那种感觉呢。",,,,,,,,"هذا يذكرني... ويأخذني إلى الوقت الذي
غادرت القرية فيه لأول مرة، لم يكن أي شيء منطقيًا
بالنسبة لي. شعرت كأنني أستيقظ مرتبكة كل يوم.",,,,,,,,,,,
5603936f-7dae-4367-8384-8ef4328d09ea,2708309996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid107_base2_003,"そんな戸惑いもまた、いいもんだよね。
せっかくだし、めいっぱい楽しんできなよ。","Nothing wrong with a little confusion
now and then. Take the opportunity,
have a little fun with it.","Mais la confusion, c'est pas très grave.
On peut même s'en amuser.","Non c'è niente di male a essere
un po' confusi ogni tanto.
Approfittane, divertiti.","Ein bisschen Verwirrung schadet nicht.
Nutze die Gelegenheit und hab Spaß
daran.","Pero no tiene nada de malo estar perdido
de vez en cuando. Tú tómate tu tiempo y
disfruta.","Но сюрпризы время от
времени — это хорошо. Постарайся
получать от этого удовольствие.","Nie ma nic złego w niewielkim zagubieniu
od czasu do czasu. Skorzystaj z okazji
i dobrze się baw.",,,"Nada errado em ficar confuso de vez
em quando. Aproveite a oportunidade
e divirta-se.","그런 당황스러운 순간들도 좋은
경험이 될 테니까 맘껏 즐기고 와.","那種不知所措的心情也是種不錯的體驗。
這是非常難得的經驗，你就好好享受吧。","这种迷茫的感觉也挺好的。
难得有机会，你就好好享受吧。",,,,,,,,"لا حرج في القليل من
الارتباك بين الحين والآخر. <LSNR {عليك} {عليكِ}>
اغتنام الفرصة، والاستمتاع قليلًا <LSNR {بوقتك} {بوقتكِ}>.",,,,,,,,,,,
