guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
03c0a45a-8aa1-4433-8cd6-1eb335b818e6,1654235151,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303,<COLOR FF0000>#Rejected#</COLOR> nid303
24d7b32b-2682-4b7e-ab24-d7ba32d1754b,3343014388,,初対面会話,,,,この会話フラグがOFFなら→,NID_303_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_000,"<NOFAC>やあ！
貴殿、このカムラの里にお住まいの
ハンターとお見受けした！","<NOFAC>Good day to you!
You're a hunter of the village
of Kamura, are you not?","<NOFAC>Bien le bonjour !
Tu es <LSNR {un chasseur} {une chasseuse}> du village
de Kamura, n'est-ce pas ?","<NOFAC>Buongiorno! Sei <LSNR {un cacciatore} {una cacciatrice}> di Kamura,
non è così?","<NOFAC>Ich grüße dich! Du bist <LSNR {ein Jäger} {eine Jägerin}> aus
Kamura, nicht wahr?","<NOFAC>Buenos días. Eres <LSNR {un cazador} {una cazadora}> de Kamura,
¿no es cierto?","<NOFAC>Доброго тебе дня!
Ты ведь <LSNR {охотник} {охотница}>
деревни Камура, не так ли?","<NOFAC>Kłaniam się!
Jesteś <LSNR {łowcą} {łowczynią}> z wioski Kamura, czyż nie?",,,"<NOFAC>Bom dia! Você é <LSNR {um caçador} {uma caçadora}>
da Aldeia Kamura, não é?","<NOFAC>반갑네!
귀공은 이 카무라 마을에 사는
헌터인 모양이군!","<NOFAC>嗨！
看來你是住在神火村的獵人呢！","<NOFAC>嗨！
您似乎是
住在这座炎火村的猎人啊！",,,,,,,,"<NOFAC>طاب <LSNR {يومك} {يومكِ}>!
<LSNR {أنت صيّاد} {أنتِ صيّادة}> قرية كامورا،
أليس كذلك؟",,,,,,,,,,,
13cc90bf-2b01-4b49-abf2-96ec4cf38ed5,3978314391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_001,"いや、突然に失礼したね。
私の名はロンディーネ。","Please, excuse my sudden intrusion.
I am Rondine, at your service.","Je te prie d'excuser mon intrusion.
Je m'appelle Rondine, à ton service.","Perdona l'intrusione. Io sono Rondine,
al tuo servizio.","Bitte entschuldige den plötzlichen Überfall.
Ich bin Rondine, zu deinen Diensten.","Por favor, te ruego permitas mi súbita
intromisión. Rondine, a tu servicio.","Прошу простить за внезапное вторжение.
Я Рондина, к твоим услугам.","Proszę, wybacz mi, że się narzucam.
Jestem Rondine, do twych usług.",,,"Por favor, desculpe minha intrusão
repentina. Rondine, ao seu dispor.","아, 갑자기 미안해.
내 이름은 론디네라고 한다.","哎呀，不好意思，突然向你搭話。
我叫做隆蒂尼。","哎呀，冒昧打扰了。
我叫罗德娜。",,,,,,,,"أرجو أن <LSNR {تعذرني} {تعذريني}> على اقتحامي.
أنا رونداين، في <LSNR {خدمتك} {خدمتكِ}>.",,,,,,,,,,,
bf8fc548-20ab-48ac-8bc6-4a489840f3cd,1192308018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_002,"見て分かるとおり、
はるか西方の国より来た、
大海原をゆく交易商だよ。","As you can see, I am a trader
traveling the seas from a far-off
land to the west.","Je suis une marchande parcourant
les mers, et je viens d'un pays
de l'Ouest lointain.","Come puoi vedere, sono una mercante che
viaggia per mare da una terra lontana.","Wie du siehst, bin ich eine Händlerin, die
aus einem weit entfernten Land im Westen
stammt und von dort die Meere bereist.","Como puedes observar, soy una mercader venida
de lejanas tierras orientales.","Я, как ты видишь, торговка. Я прибыла
из далеких западных земель.","Jak widzisz, jestem handlarką
przybyłą z dalekiej zamorskiej
krainy na zachodzie.",,,"Como pode ver, eu sou uma
mercadora, vinda pelos mares
de uma terra longínqua a oeste.","보면 알겠지만
머나먼 서쪽 나라에서 온
넓은 바다를 오가는 교역상이다.","如你所見，
我來自遙遠的西方國度，
是行遍四海的交易商人。","您也看得出，
我来自遥远的西方国度，
是一个漂洋过海的交易商。",,,,,,,,"كما <LSNR {ترى} {ترين}>، أنا تاجرة أسافر
عبر البحار من الأراضي البعيدة
إلى الغرب.",,,,,,,,,,,
b278f316-871c-4c4f-8038-bfd484b6e4cb,3915722860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_003,"しばし、この美しき里の皆様と
取引をさせて頂きたく、
こうして停留しているのさ。","I am making a stop in my travels here
so that I may trade with the people
of this wonderous village.","Je fais étape ici pour pouvoir
commercer avec les habitants
de ce merveilleux village.","Ho deciso di sostare qui durante uno dei miei
viaggi per fare scambi commerciali con la
gente di questo meraviglioso villaggio.","Ich habe hier auf meiner Reise einen
Zwischenstopp eingelegt, um mit den Leuten
in diesem entzückenden Dorf zu handeln.","Estoy haciendo un alto en mis viajes aquí
para comerciar con la gente de esta
maravillosa aldea.","Я остановилась тут, чтобы поторговать
с жителями этой славной деревни.","Przerwałam swoją wyprawę, by
móc handlować z mieszkańcami
tej cudownej wioski.",,,"Estou fazendo uma parada em minhas
viagens aqui, para poder negociar com
as pessoas desta maravilhosa aldeia.","이 아름다운 마을의 주민들과 잠시
거래를 하고 싶어서
이렇게 머무르고 있지.","為了能與這個美麗村莊的人們進行交易，
我將暫時停留於此。","我想和这座美丽村庄的
诸位村民做生意，
因此正暂时驻留于此。",,,,,,,,"أتوقف هنا في رحلاتي حتى
أتمكن من التجارة مع سكان
هذه القرية الرائعة.",,,,,,,,,,,
a6ca7820-c553-484e-aa68-83e4e7117660,2030058590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_004,"交易は浪漫だ。
違う街や村に住まう者たちが、物品を通して
心を通わせる。ああ、なんとすばらしい！","Trading is a marvelous activity, no?
'Tis where people of various settlements
mingle through goods. Very profound.","Le commerce, c'est fantastique, tu ne trouves
pas ? Il permet à des gens de divers horizons
d'échanger des biens et tisser des liens.","Il commercio è un'attività mirabile, non
trovi? Consente a popolazioni e culture
diverse di incontrarsi. Che meraviglia!","Ist Handeln nicht etwas Wunderbares? Die
Bewohner verschiedenster Siedlungen kommen
zum Austausch von Waren zusammen.","El comercio es maravilloso, ¿no te parece?
Hace que la gente de lugares diversos se
conozca a través de sus bienes. Muy profundo.","Торговля — чудесное занятие, не так ли?
Люди из разных поселений общаются
и покупают товары. Превосходно.","Handel to wspaniałe zajęcie, czyż nie?
Tak oto ludzie z różnych osad mają ze sobą
styczność przez swoje dobra. Bardzo doniosłe.",,,"Comércio é uma atividade maravilhosa,
não? Aqui, pessoas de vários lugares se
misturam com mercadorias. Tão profundo.","교역은 낭만이야. 서로 다른
마을에 사는 사람들이 물품을 통해
마음을 주고받지. 아아, 정말 근사해!","交易是一件浪漫的事。住在不同城鎮
與村莊的人們透過物品，來互相了解
彼此的心意。啊啊，這是多麼地美好啊！","交易就是浪漫。
不同城镇与村庄的居民会通过物品来交心。
啊，这是何等美妙！",,,,,,,,"التجارة نشاط رائع، أليس كذلك؟
حيث يختلط أشخاص من مختلف
المستوطنات خلال تداول السلع. مؤثر للغاية.",,,,,,,,,,,
45cd9a04-519b-410a-afea-a1ddf20496ae,1271339817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_005,"交易ができるようになるまで
しばし時間をいただくかもしれないが、
いつでも様子を見に来てくれて構わないぞ。","It may be a while before I can
open up shop, but please, feel
free to drop by at any time.","Je ne vais peut-être pas pouvoir ouvrir
ma boutique tout de suite, mais
n'hésite pas à passer quand tu veux.","Ci potrebbe volere ancora un po' prima che io
possa aprire un negozio, ma vieni a trovarmi
quando vuoi.","Es kann noch eine Weile dauern, bis ich
meinen Laden eröffnen kann, aber komm
doch bitte jederzeit gerne vorbei.","Es posible que tarde un tiempo en abrir mi
tienda, pero, por favor, ven a hacerme una
visita siempre que te plazca.","Возможно, свой магазин я открою еще
не скоро, но ты обязательно туда
загляни.","Otwarcie sklepu może mi zająć trochę
czasu, ale proszę, zaglądaj tu,
gdy tylko zechcesz.",,,"Pode demorar um pouco até eu poder abrir
uma loja, mas fique à vontade para
aparecer a qualquer momento.","교역을 시작할 수 있을 때까지
시간이 좀 걸릴지도 모르지만
언제든 상황을 보러 와도 좋아.","雖然距離交易開通
可能還需要些許時間，
但你隨時都能過來看看狀況。","或许还要等一段时间
才能开始交易，
但欢迎您随时过来看看情况。",,,,,,,,"سيستغرق الأمر فترة قبل أن أتمكن من
فتح متجر، لكن <LSNR {أرجوك} {أرجوكِ}>،
لا <LSNR {تتردد} {تترددي}> في الزيارة في أي وقت.",,,,,,,,,,,
c4dc1d85-779e-49e6-82ed-27bfd79a1e59,4199443378,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_006,"では、また会おう！
いつでもこのロンディーネの元へ、
浪漫を感じに来てくれたまえ！","Farewell!
Do come by if you wish to enjoy
the wonders of travel and trade!","Au revoir ! Repasse me voir quand tu voudras
profiter des merveilles de mes voyages
et de mes marchandises !","Arrivederci! Torna pure se desideri scoprire
le meraviglie dei viaggi e del commercio.","Auf Wiedersehen! Beehr mich wieder, wenn
dir der Sinn nach den Wundern des Handelns
und Reisens steht!","Hasta la próxima. No dudes en venir si deseas
disfrutar de las maravillas del viaje y el
comercio.","Прощай! Непременно заходи, если
захочешь познать радости
путешествий и торговли!","Żegnam!
Przybywaj do mnie, jeśli życzysz sobie
doświadczyć cudów podróży i handlu!",,,"Adeus!
Venha se quiser aproveitar
as maravilhas da viagem e do comércio!","그럼 또 만나지!
낭만을 느끼고 싶다면 언제든지
이 론디네에게 오도록 해!","那麼，再會了！
隨時歡迎你到我隆蒂尼的身邊
感受這股浪漫喔！","那么改日再会啦！
欢迎您随时来找我罗德娜，
感受浪漫！",,,,,,,,"وداعًا!
<LSNR {تعال} {تعالي}> إذا <LSNR {أردت} {أردتِ}>
الاستمتاع بعجائب السفر والتجارة!",,,,,,,,,,,
8af40aa0-e447-478a-a094-9e585ee81532,2520729970,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_007,"貴殿、加工屋のハモン殿とは
親しいのかな？　ハンターであれば、
何かと話すことも多いだろう？","Are you perhaps familiar with Sir Hamon
the Blacksmith? As a hunter of this
village you must have used his services.","Tu connais peut-être Hamon le forgeron ?
En tant que <LSNR {chasseur} {chasseuse}> du village,
tu as dû faire appel à ses services.","Per caso conosci Sir Hamon il fabbro? In
qualità di <LSNR {cacciatore} {cacciatrice}> del villaggio avrai
sicuramente usufruito dei suoi servizi.","Kennst du Sir Hamon den Schmied? Als <LSNR {Jäger} {Jägerin}>
dieses Dorfes hast du seine Dienste sicher
schon in Anspruch genommen.","¿Conoces bien al señor Hamon, el herrero?
Como <LSNR {cazador} {cazadora}> de esta aldea, debes de haber
requerido sus servicios con frecuencia.","Тебе, полагаю, знаком Сир Кузнец Хамон?
Ты, как <LSNR {охотник} {охотница}> деревни, наверняка
<LSNR {пользовался} {пользовалась}> его услугами.","Czy znany jest ci może Sir Hamon, kowal?
Jako <LSNR {łowca} {łowczyni}> z tej wioski na pewno
<LSNR {korzystałeś} {korzystałaś}> z jego usług.",,,"Imagino que conheça Sir Hamon,
o ferreiro. Como <LSNR {caçador} {caçadora}> desta aldeia,
você já deve ter usado seus serviços.","귀공은 가공점의 하몬 공과는
친분이 있는가? 헌터라면
이야기도 자주 하겠지?","你和加工店的刀紋大人熟嗎？
既然你是獵人的話，
和他應該有很多話可以聊吧？","您和加工商刀纹阁下很熟吗？
既然您是猎人，
和他想必有很多事可聊吧？",,,,,,,,"ربما <LSNR {تعرف} {تعرفين}>
السيد هامون الحدّاد؟ <LSNR {كصيّاد} {كصيّادة}> في هذه القرية يجب أن
<LSNR {تكون قد استعنت} {تكوني قد استعنتِ}> بخدماته.",,,,,,,,,,,
b1c43d8f-db35-4c27-94f5-d8881df1ef09,4181629469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid303_v0_008,"いや、あの方の鍛冶の技術には
目を見張るものがある。","That man's smithing skills are
a sight to behold.",C'est un véritable artiste !,"Le abilità di fabbro di quell'uomo sono
prodigiose.","Was dieser Mann am Amboss bewerkstelligt,
ist ein wahres Wunder.","La habilidad en la forja de ese hombre es
digna de admiración.","Его кузнечные навыки
просто поразительны.","Umiejętności kowalskie tego
człowieka to zaiste coś zjawiskowego.",,,"As habilidades de forja daquele
homem são um espetáculo.","아니, 그분의 기술은
놀랍기 그지없거든.","老實說吧，那位大人有著
令人瞠目結舌的鍛造技術。","哎，刀纹阁下的锻造技术
实在令人叫绝。",,,,,,,,"تُعد مهارات هذا الرجل في الحدادة
منظرًا يستحق المشاهدة.",,,,,,,,,,,
