guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
6a6d0475-415b-4c6c-9477-46938be0c8dc,2206451588,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid114,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33683321-8bf6-4b00-afb6-59f603b840e3,1084672042,会話終了,(default)世間話,-,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_1,<FCAM>nid114メッセージテストです。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304c1819-d0e7-42f7-9d03-0387d04d019b,296198219,,(default)世間話,村進行チュートリアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v0_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cccafdd-d3c0-43fc-bd91-515255996240,4138773799,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v0_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23194b87-6287-4e56-8778-36e4e406a2e1,287307034,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v1_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643a5fa7-eeee-4260-92d2-d6a0869ee6ef,239892323,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v1_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed198ff5-a928-4850-a251-18d75a683f92,2345179101,,(default)世間話,村進行☆2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v2_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9599007-4657-40ae-941b-3da7c3567f42,3766662934,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v2_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960e265-5c57-433e-aa71-86d182b5928d,3355014838,,(default)世間話,村進行☆3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v3_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7d12d9-c7d3-4cb4-aab4-2045f3bf3763,422297087,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v3_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078b03f8-f1f3-4b1a-b8cc-3f26b0d8301a,2682787264,,(default)世間話,村進行☆4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v4_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6065946-786d-45cf-b832-a5aa6bab7b5d,2939088914,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v4_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636b4e2-39d5-40c9-92d8-e11c4a49bd1e,4052999477,,(default)世間話,村進行☆5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v5_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f302cec-9548-4522-a9c4-915f1b5583f3,719246513,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v5_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f39c9bf-38d5-4f1e-a48c-75c2a2f6d053,2809911216,,(default)世間話,村進行☆6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v6_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913ac4f5-65d3-4e25-b367-5720b9477af0,3962627612,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_v6_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e14e7ea8-698b-4486-bc3e-e874b7db7c31,118136907,,(default)世間話,,集会所進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_h1_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6f0fc6a-ed76-4053-bae1-b4ee6b9133ba,2102419599,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_h1_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364fa7d-cede-4fab-ace1-a136a5c003f0,2418928576,,(default)世間話,,集会所進行☆2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid114_h2_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
