guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
9c430220-3f78-4539-88c2-79b1882092d6,518487982,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615,<COLOR FF0000>#Rejected#</COLOR> nid615
0fe24070-39fd-4699-94ec-31746d2645ee,3160522170,会話終了,会話フキダシ(黄色),,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,Pet_Cos_MR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_hukidasi,お待ちしておりました。,I've been waiting for you.,Je t'attendais.,Ti stavo aspettando.,Ich habe dich erwartet.,Te he estado esperando.,Я тебя ждала.,Czekałam na ciebie.,,,Eu estava te esperando.,기다리고 있었습니다.,恭候多時了。,我恭候您多时了。,,,,,,,,كنت <LSNR {أنتظرك} {أنتظركِ}>.,,,,,,,,,,,
4146fe84-5fe7-4f11-a3bd-d46f01c9f09f,2960452333,,重要会話(非進行),,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,Pet_Cos_MR_01,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,Pet_Cos_MR_01,,,,,,,nid615_mr1_001_001,"こんにちは。
初めまして、私、王国騎士のルーチカと
申します。","Humble greetings...
Luchika, knight of the Royal Order
at your service.","Mes salutations...
Je suis Luchika, Chevalier
de l'Ordre Royal, à ton service.","I miei omaggi. Luchika, cavaliera
dell'Ordine reale, al tuo servizio.","Sei gegrüßt...
Luchika, Ritterin des Königlichen Ordens
stets zu Diensten.","Te doy mi humilde saludo...
Soy Luchika, caballero de la Orden Real,
a tu servicio.","Позволь поприветствовать тебя...
Лучика, рыцарь Королевского Ордена,
к твоим услугам.","Kłaniam się...
Luchika, rycerka Królewskiego
Orderu, do usług.",,,"Humildes saudações.
Luchika, cavaleira da Ordem,
ao seu dispor.","안녕하세요.
처음 뵙겠습니다. 저는 왕국 기사
루치카라고 합니다.",您好，我是王國騎士──露琪卡。,您好。初次见面，我是王国骑士露琪卡。,,,,,,,,"تحياتي المتواضعة...
لوتشيكا، إحدى فرسان النظام الملكي
في <LSNR {خدمتك} {خدمتكِ}>.",,,,,,,,,,,
221f9b76-9ea5-466b-924f-dce548f8873f,1969791565,,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_002,"<PL>様のことは
すでにお伺いしております。
カムラの里の「猛き炎」様、ですね。","You are the ""Fierce Flame of Kamura,""
are you not? Tales of your deeds have
reached far. Welcome to Elgado.","Tu es la ""Flamme furieuse de Kamura"",
pas vrai ? Tes exploits forcent l'admiration.
Bienvenue à Elgado.","Tu sei la ""Fiamma audace di Kamura"", vero?
Le tue imprese ti precedono. Ti do il
benvenuto a Elgado.","Du bist die Grimmige Flamme von Kamura,
nicht wahr? Von deinen Taten erzählt man
sich landauf, landab. Willkommen in Elgado.","Eres la ""Feroz Llama de Kamura"", ¿no es
cierto? Tus hazañas se conocen por
doquier. <LSNR {Bienvenido} {Bienvenida}> a Elgado.","Ты и есть ""Яростное Пламя Камуры"",
не так ли? О тебе наслышаны и в дальних
краях. Добро пожаловать в Элгадо.","Jesteś „Nieulękłym Płomieniem Kamury”,
tak? Aż tu dotarły wieści o twoich
czynach. Witaj w Elgado.",,,"Você é a ""Fúria Flamejante de Kamura""?
Histórias dos seus feitos chegaram
longe. Boas-vindas a Elgado.","<PL> 님에 대해선
익히 들어 알고 있습니다.
카무라 마을의 「맹렬한 불꽃」 님이시죠?","我已聽聞<PL>的種種事蹟。
您就是神火村的「烈火」沒錯吧？","<PL>，久仰大名。
您就是炎火村的“烈焰”吧。",,,,,,,,"<LSNR {أنت} {أنتِ}> ""شعلة كامورا الشرسة""،
أليس كذلك؟ لقد وصلت حكايات <LSNR {بطولاتك} {بطولاتكِ}>
لأبعد الأماكن. مرحبًا <LSNR {بك} {بكِ}> في إلجادو.",,,,,,,,,,,
7474f110-f11f-45f2-886e-5d75051124a6,1582749912,,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_003,"…ところで、<PL>様は
希少な「シロフクズク」の親子が
ここに巣を作っているのをご存じですか？","As Galleus and Fiorayne have suggested,
it may help you settle in if you become more
familiar with your new surroundings.","Comme le disaient Galleus et Fiorayne,
tu devrais te familiariser avec la région,
ça t'aiderait à te sentir bien.","Come hanno suggerito Galleus e Fiorayne,
ti potrebbe tornare utile familiarizzare
con questo nuovo ambiente.","Wie von Galleus und Fiorayne vorgeschlagen,
hilft es dir vielleicht beim Eingewöhnen,
dich hier vertrauter zu machen.","Como dicen Galleus y Fiorayne,
familiarizarte con este nuevo lugar te
ayudará a asentarte.","Я согласна с Галлеусом и Фиорайной —
ты быстрее здесь освоишься, если
познакомишься с новым окружением.","Jak zasugerowali Galleus i Fiorayne,
rozejrzyj się wokół. To pomoże
ci się poczuć jak w domu.",,,"Como Galleus e Fiorayne sugeriram,
conhecer melhor o novo ambiente pode
ajudar você com a adaptação.","…그런데 <PL> 님은
희귀한 「흰 복부엉」 가족이
이곳에 둥지를 튼 것을 알고 계시나요?","……話說您知道有一對稀有的
「白色福福鴞」母子在這裡築巢嗎？","……对了，有一家子稀有的“白色福木兔”
在这里筑了巢，这事您知道吗？",,,,,,,,"كما اقترح جاليوس وفيوراين،
قد <LSNR {يساعدك} {يساعدكِ}> ذلك على الاستقرار إذا <LSNR {أصبحت} {أصبحتِ}>
أكثر دراية <LSNR {بمحيطك} {بمحيطكِ}> الجديد.",,,,,,,,,,,
57ce70f0-404f-4032-afa9-9eb2005c011c,214742646,,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_004,"もしまだ見つけていないのであれば、
エルガドの構造に慣れるついでに
探してみるのもよろしいかと。","I shall share a small tip to assist you in
doing so. A rare family of Snowy Cohoots
have made their nest here...","Je vais te donner un petit conseil.
Une famille d'Hibouettes des neiges s'est
installée ici... Ce sont des oiseaux rares...","Per iniziare a farlo, voglio darti un piccolo
suggerimento. Una rara famiglia di Gufufi
innevati ha fatto il nido qui...","Ich gebe dir einen kleinen Tipp, der dir
dabei hilft. Eine seltene Schnee-Kauz-
Familie hat hier ihr Nest.","Te daré un pequeño consejo para ello.
Aquí hay un nido de una familia de
inusuales Bubos níveos...","Я помогу тебе одним советом. Здесь
устроило гнездо редкое семейство
Снежных Ухутов...","Dam ci małą radę w tej kwestii. Rzadka
rodzina śnieżnych hukaczy ma
tutaj swoje gniazdo...",,,"Tenho uma dica para ajudar na tarefa.
Tem uma rara família de Corumochos da
Neve que fez ninho aqui...","아직 못 보셨다면
엘가도의 구조도 익힐 겸
찾아보는 것도 좋겠네요.","如果您還沒有發現，或許可以在
熟悉艾爾卡多的環境時順便找找。","如果您还没有看到过，那可以一边熟悉
埃尔迦德，一边找找看。",,,,,,,,"سوف <LSNR {أخبرك} {أخبركِ}> بنصيحة صغيرة <LSNR {لمساعدتك} {لمساعدتكِ}>
في القيام بذلك. قامت سلالة نادرة من
الكوهوت الثلجي ببناء عشها هنا...",,,,,,,,,,,
a1222a63-9141-4d0f-9d38-5daa3345b953,3110617439,,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_005,"きっと、胸がキュンキュンとときめくような
かわいらしい反応を
見せてくれるはずですから…。","If you haven't seen them yet, OH MY GOG
they are soooooo adorable, I just wanna—
*ahem* I encourage you to seek them out.","Je sais pas si tu les as vues...
Elles sont trop mignonnes ! On a envie de...
*hum* Pars à leur recherche.","Se non li hai ancora visti... OH, CIELO!
Sono adorabili, vorrei tanto... Ehm...
Ti consiglio di cercarli.","Wenn du sie noch nicht gesehen hast, ICH
FLIPP AUS! Die sind soooooo süß, ich will
sie nur– *ähem*. Du solltest sie suchen.","Si aún no los has visto, ¡es que están
para comérselos! Los cogería a todos
y... ¡Ejem! Te aconsejo que los busques.","Если ты их еще не <LSNR {видел} {видела}>, о-бал-деть
до чего же они миленькие, так и
хочется... *кхм* Советую их найти.","Jeśli jeszcze ich nie <LSNR {widziałeś} {widziałaś}>, O JEJU,
jakie są milusie! Mogłabym je... Ekhm...
<LSNR {Powinieneś} {Powinnaś}> ich poszukać.",,,"Se você ainda não às viu, AI MEU DEUS,
Elas são tããão fofas, me dão vontade—
*Caham*, encorajo você a procurá-las.","분명 가슴이 콩닥콩닥할 만한
귀여운 반응을
보여 줄 겁니다…","牠們一定會展現出
讓您心跳不已的可愛反應喔……",它们反应一定会很可爱，让您心跳不已……,,,,,,,,"إذا لم <LSNR {تكن} {تكوني}> قد <LSNR {رأيتهم} {رأيتيهم}> بعد، يا إلهي
إنهم رائعون للغاية، أريد فقط أن -
*إحم* <LSNR {أنصحك} {أنصحكِ}> بالبحث عنهم.",,,,,,,,,,,
b0d28499-bd1a-4520-95be-3728e9dc49f0,3092239106,,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_mr1_001_006,"…ああ、そうでした。
こちらをあなた様に差し上げます。","Doing so may help you to learn the layout
of Elgado. Ah, one more thing. I have this
for you...","Ça te permettra de mieux te situer
à Elgado. Oh, et dernière chose...
Tiens, c'est pour toi.","Così potrai scoprire la struttura di
Elgado. Ah, un'altra cosa! Questa è per te...","Wenn du das machst, hilft es dir, dich in
Elgado zurechtzufinden. Eine Sache noch.
Ich habe das hier für dich...","Eso te ayudará a aprenderte la
distribución de Elgado. Ah, otra cosa.
Tengo esto para ti...","Это поможет тебе познакомиться с
планировкой Элгадо. А, и еще кое-что.
Вот, это для тебя...","W ten sposób rozeznasz się w Elgado.
Aha, mam jeszcze coś dla ciebie...",,,"Ao fazê-lo, você aprenderá o leiaute de
Elgado. Ah, mas uma coisa.
Isto é para você.","…아 참.
당신에게 이걸 드릴게요.","……啊，對了。
這項東西是要送給您的。",……啊，对了。这个给您。,,,,,,,,"قد <LSNR {يساعدك} {يساعدكِ}> القيام بذلك على تعلم تخطيط
إلجادو. آه، هناك شيء آخر.
لديّ هذا من <LSNR {أجلك} {أجلكِ}>...",,,,,,,,,,,
5993a760-293a-4a34-a38f-e944ddaf144c,442493407,会話終了,重要会話(非進行),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,フクズクの着せ替え解放,,14,,,nid615_mr1_001_007,"王国に仕えるフクズクたちの正装です。
お近づきの印として、ぜひあなた様の
相棒に着せてあげてください。","The official uniform worn by the Cohoots
of the Kingdom. I hope you'll let your
own feathered friend try it on for size.","L'uniforme officiel des Hibouettes
du Royaume. J'espère que tu le feras
essayer à ton amie à plumes !","L'uniforme ufficiale dei Gufufi del
regno. Spero che la farai provare
al tuo amico piumato.","Die offizielle Uniform, die die Käuze
tragen. Ich hoffe, du lässt deinen gefie-
derten Freunde sie mal anprobieren.","El uniforme oficial de los Bubos del
reino. Espero que tu amigo plumífero se
lo pruebe para ver cómo le queda.","Официальная униформа Ухутов Королевства.
Надеюсь, ты позволишь своему пернатому
другу ее примерить.","Oficjalny strój hukaczy Królestwa. Mam
nadzieję, że nałożysz go na swego
puchatego przyjaciela.",,,"O uniforme oficial dos Corumochos do
Reino. Espero que você deixe seu próprio
amigo de penas experimentá-lo.","왕국을 섬기는 복부엉들의 정장입니다.
처음 만난 기념으로, 당신의
파트너에게 꼭 입혀 주세요.","這是效忠於王國的福福鴞所著之正式服裝，
就送給您當作見面禮，
請務必讓您的搭檔穿上。","这是侍奉王国的福木兔的正装。
作为友好的证明，请您一定要
让您的搭档穿上。",,,,,,,,"الزي الرسمي الذي يرتديه كوهوت المملكة.
آمل أن <LSNR {تسمح لصديقك} {تسمحي لصديقكِ}>المكسو بالريش
بتجربته للتأكد من مقاسه.",,,,,,,,,,,
74388a38-8b53-4b77-9570-ebb18488848f,2886429145,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001,<COLOR FF0000>#Rejected#</COLOR> nid615_nsq135_001
