guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
11aae36f-6201-4659-bdf6-229b9a053586,2361755224,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749,<COLOR FF0000>#Rejected#</COLOR> nid749
5d514188-80e8-4c43-b29a-d2517a01e61b,4147713129,会話終了,重要会話(フキダシなし),,,,この会話フラグがONなら→,EV_PRO_MR_001_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid749_0001,"いつでも出航できますニャ！
<COL RED>カムラの里</COL>に
移動しますかニャ？","Ready when you are! Wanna weigh anchor
and ship out to <COL RED>Kamura Village</COL>?","Parée à appareiller ! Tu veux naviguer
vers le <COL RED>village de Kamura</COL> ?","Qui siamo pronti! Vuoi levare l'ancora
e partire per il <COL RED>villaggio di Kamura</COL>?","Bereit, wenn du es bist!
Willst du den Anker lichten
und nach <COL RED>Kamura</COL> reisen?","¡Si estás <LSNR {listo} {lista}>, yo también lo estoy!
¿Quieres levar anclas y zarpar rumbo a
la <COL RED>aldea Kamura</COL>?","Все готово! Снимаемся с якоря и
отправляемся в <COL RED>деревню Камура</COL>?","Jesteśmy gotowi! Czy mamy wciągnąć
kotwicę i płynąć do <COL RED>wioski Kamura</COL>?",,,"Zarpamos quando você estiver <LSNR {pronto} {pronta}>!
Quer levantar âncora
e partir pra <COL RED>Aldeia Kamura</COL>?","언제라도 출항 가능합니다냥!
<COL RED>카무라 마을</COL>로
이동하시겠습니까냥?","隨時都可以出航了喵！
要移動至<COL RED>神火村</COL>嗎喵？","随时都可以出航喵！
要移动至<COL RED>炎火村</COL>喵？",,,,,,,,"ننطلق عندما <LSNR {تستعد} {تستعدي}>!
هل <LSNR {تريد} {تريدي}>موازنة المرساة والشحن إلى <COL RED>قرية كامورا</COL>؟",,,,,,,,,,,
0e801839-da69-45f8-b0a5-90035e9540cb,3233689715,,重要会話(フキダシなし),,,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid749_preopen_001,"<NOFAC>カムラの里への船は、
ただいま整備中ですニャ！",<NOFAC>The ship for Kamura's in fur repairs!,"<NOFAC>Le navire pour Kamura est actuellement
en réparation !",<NOFAC>La nave per Kamura è in riparazione.,<NOFAC>Das Schiff für Kamura wird repariert!,<NOFAC>¡Barco a Kamura en miauntenimiento!,"<NOFAC>Корабль, идущий в Камуру,
сейчас на ремонте!",<NOFAC> Statek dla Kamury potrzebuje napraw!,,,<NOFAC>O navio para Kamura está consertando!,"<NOFAC>카무라 마을행 선박은
현재 정비 중입니다냥!",<NOFAC>前往神火村的船目前正在整備中喵！,<NOFAC>开往炎火村的船正在维护喵！,,,,,,,,<NOFAC>نعمل على إصلاح سفينة كامورا!,,,,,,,,,,,
6d131c52-fe20-46de-8961-618e21d14d9a,1119010254,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid749_preopen_002,"整備が終わったら
こちらから里へ移動できますので、
あとで来てほしいのニャ！","Once the work's complete, we'll be able
to purr-ovide passage between here and
the village, so come back later.","Une fois que cela sera terminé, nous
seront reliés au village, donc reviens
plus tard.","Quando sarà pronta, avremo un
collegamento tra qui e il villaggio,
quindi torna più tardi.","Sobald die Arbeiten abgeschlossen sind,
können wir diesen Ort mit dem Dorf
verbinden, also komm später wieder.","Cuando esté terminado, volveremos a
proporcionar viajes hasta la aldea.
Vuelve más tarde.","Когда работа будет завершена, можно
будет путешествовать между Элгадо и
деревней, так что приходи позже.","Gdy już się z tym uwiniemy, będziemy
mogli zorganizować transport do wioski.
Przyjdź za jakiś czas.",,,"Quando estiver pronto, teremos conexão
entre a aldeia e aqui, então volta
mais tarde.","정비가 끝나면
이곳에서 마을로 이동할 수 있으니
나중에 다시 와 주세요냥!","等到整備完成之後，
就可以從這裡移動到村莊，
請你晚點再來喵！","维护完成后就能从这里去炎火村了，
请你之后再来喵！",,,,,,,,"بمجرد الانتهاء من العمل، سنتمكن من
تمهيد طريق من هنا
إلى القرية، لذا <LSNR {عد} {عودي}> لزيارتنا في وقت لاحق.",,,,,,,,,,,
187cc264-f512-4379-a4f4-18f74df59c33,3755277711,会話終了,会話フキダシ(紫),,,,この会話フラグがONなら→,EV_PRO_MR_003_01_01,,このクエストがクリア済みなら→,QN315390,,この会話フラグがOFFなら→,NPC_SVQUEST_465308_START,,この会話フラグがOFFなら→,EV_PRO_VDEMO_0504,,この会話フラグがOFFなら→,Information_K_QUEST_MR_00,,,,,,,,,,,,,,,,,,,,,,nid749_Information_00_000_hukidashi,カムラの里からの、お知らせニャ！,A message from Kamura Village!,Un message de Kamura !,Un messaggio da Kamura!,Eine Nachricht aus Kamura!,¡Tengo un mensaje de Kamura!,Послание из деревни Камура!,Wiadomość z wioski Kamura!,,,Uma miaussagem da Aldeia Kamura!,카무라 마을에서 알림 왔어요냥!,有來自神火村的消息喵！,有炎火村来的消息喵！,,,,,,,,رسالة من قرية كامورا!,,,,,,,,,,,
0ee04d7e-e8bd-4ba4-86c1-fdbb17efdc58,2980881100,,重要会話(非進行),,,,この会話フラグがONなら→,EV_PRO_MR_003_01_01,,このクエストがクリア済みなら→,QN315390,,この会話フラグがOFFなら→,NPC_SVQUEST_465308_START,,この会話フラグがOFFなら→,EV_PRO_VDEMO_0504,,この会話フラグがOFFなら→,Information_K_QUEST_MR_00,,,,,,,,,,,,,,会話フラグを「ON」→,Information_K_QUEST_MR_00,,,,,,,nid749_Information_00,"<NOFAC>カムラの里のみなさんから、
ハンターさんへの伝言を預かって来たニャ！","<NOFAC>I've got a message for you from
your fur-iends in Kamura!","<NOFAC>J'ai un message pour toi de la part
de tes amis à Kamura !","<NOFAC>Ho un messaggio per te dai tuoi
a-mici a Kamura!","<NOFAC>Ich habe eine Nachricht fell dich von
deinen Freunden in Kamura!","<NOFAC>¡Tengo un mensaje de tus amigos de
Kamura!","<NOFAC>Твои друзья из Камуррры передали
тебе послание!","<NOFAC>Mam dla ciebie miau-domość od twoich
przyjaciół z Kamury!",,,"<NOFAC>Tenho uma miaussagem pra você
dos seus amiaugos em Kamura!","<NOFAC>카무라 마을 사람들이
헌터님에게 남긴 전언이에요냥!",<NOFAC>獵人，我帶了神火村鄉親們的口信來給你喵！,<NOFAC>炎火村的大伙儿给你捎来了口信喵！,,,,,,,,"<NOFAC>لقد تلقيت رسالة <LSNR {لك} {لكِ}> من
<LSNR {أصدقائك} {أصدقائكِ}> في كامورا!",,,,,,,,,,,
0d46ad9a-10cf-4788-896f-0c67bf4acf57,2105452255,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid749_Information_00_000,"<COLS RED>ロンディーネ</COL>さんからお話があるそうニャ！
オトモ広場に行ってみるといいですニャ～。","<COLS RED>Rondine</COL> wants to talk to you!
Head over to the Buddy Plaza!","<COLS RED>Rondine</COL> veut te parler !
Va à la Place Pilpoil !","<COLS RED>Rondine</COL> vuole parlarti.
Dirigiti alla Piazza compagni.","<COLS RED>Rondine</COL> möchte mit dir reden.
Geh zur Buddy-Plaza!","¡<COLS RED>Rondine</COL> quiere hablar contigo!
Dirígete a la Plaza Camarada.","<COLS RED>Рондина</COL> хочет с тобой поговорить!
Отправляйся на Площадь спутников!","<COLS RED>Rondine</COL> chce z tobą porozmawiać!
Ruszaj na Plac Kompanów!",,,"<COLS RED>Rondine</COL> quer falar com você!
Vai pra Praça dos Amigos!","<COLS RED>론디네</COL> 씨가 할 말이 있대요냥!
동반자 광장에 가 보세요냥~","<COLS RED>隆蒂尼</COL>小姐好像有事要找你喵！
快去隨從廣場看看吧喵～","<COLS RED>罗德娜</COL>好像找你有事情喵！
去随从广场那里看看喵～",,,,,,,,"<COLS RED>رونداين</COL> ترغب في التحدث <LSNR {إليك} {إليكِ}>!
<LSNR {توجّه} {توجّهي}> إلى ساحة الأصدقاء!",,,,,,,,,,,
07b986b6-2d2f-45d6-8ca8-b2c9fbf5789c,1505913833,会話終了,会話フキダシ(紫),,,,この会話フラグがONなら→,EV_PRO_MR_004_01_01,,この会話フラグがOFFなら→,NPC_SVQUEST_465407_START,,この会話フラグがOFFなら→,NPC_SVQUEST_465406_START,,この会話フラグがOFFなら→,Information_K_QUEST_MR_01,,,,,,,,,,,,,,,,,,,,,,,,,nid749_Information_01_000_hukidashi,カムラの里からの、お知らせニャ！,A message from Kamura Village!,Un message de Kamura !,Un messaggio da Kamura!,Eine Nachricht aus Kamura!,¡Tengo un mensaje de Kamura!,Послание из деревни Камура!,Wiadomość z wioski Kamura!,,,Uma miaussagem da Aldeia Kamura!,카무라 마을에서 알림 왔어요냥!,有來自神火村的消息喵！,有炎火村来的消息喵！,,,,,,,,رسالة من قرية كامورا!,,,,,,,,,,,
c95eb79c-1890-484f-9196-f6509b952749,3647666853,,重要会話(非進行),,,,この会話フラグがONなら→,EV_PRO_MR_004_01_01,,この会話フラグがOFFなら→,NPC_SVQUEST_465407_START,,この会話フラグがOFFなら→,NPC_SVQUEST_465406_START,,この会話フラグがOFFなら→,Information_K_QUEST_MR_01,,,,,,,,,,,,,,,,,会話フラグを「ON」→,Information_K_QUEST_MR_01,,,,,,,nid749_Information_01,"<NOFAC>カムラの里のみなさんから、
ハンターさんへの伝言を預かって来たニャ！","<NOFAC>I've got a message for you from
your fur-iends in Kamura!","<NOFAC>J'ai un message pour toi de la part
de tes amis à Kamura !","<NOFAC>Ho un messaggio per te dai tuoi
a-mici a Kamura!","<NOFAC>Ich habe eine Nachricht fell dich von
deinen Freunden in Kamura!","<NOFAC>¡Tengo un mensaje de tus amigos de
Kamura!","<NOFAC>Твои друзья из Камуррры передали
тебе послание!","<NOFAC>Mam dla ciebie miau-domość od twoich
przyjaciół z Kamury!",,,"<NOFAC>Tenho uma miaussagem pra você
dos seus amiaugos em Kamura!","<NOFAC>카무라 마을 사람들이
헌터님에게 남긴 전언이에요냥!",<NOFAC>獵人，我帶了神火村鄉親們的口信來給你喵！,<NOFAC>炎火村的大伙儿给你捎来了口信喵！,,,,,,,,"<NOFAC>لقد تلقيت رسالة <LSNR {لك} {لكِ}> من
<LSNR {أصدقائك} {أصدقائكِ}> في كامورا!",,,,,,,,,,,
75502307-bba8-49d4-8066-479d7f11c3bf,3273821563,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid749_Information_01_000,"<COLS RED>ヒノエ</COL>さんと<COL RED>ミノト</COL>さんが呼んでたニャ！
なにか新しいクエストが来たのですかニャ？","<COLS RED>Hinoa</COL> and <COL RED>Minoto</COL> have sent for you!
Maybe they have a new quest?","<COLS RED>Hinoa</COL> et <COL RED>Minoto</COL> ont demandé à te voir !
Peut-être pour une nouvelle quête ?","<COLS RED>Hinoa</COL> e <COL RED>Minoto</COL> ti cercano.
Forse hanno una nuova missione...","<COLS RED>Hinoa</COL> und <COL RED>Minoto</COL> erwarten dich.
Vielleicht mit einer neuen Quest?","¡<COLS RED>Hinoa</COL> y <COL RED>Minoto</COL> cuentan contigo!
¿A lo mejor es para una nueva misión?","Его отправили <COLS RED>Хиноа</COL> и <COL RED>Миното</COL>!
Может, у них для тебя новое задание?","<COLS RED>Hinoa</COL> i <COL RED>Minoto</COL> chcą się z tobą spotkać!
Może mają nowe zadanie?",,,"<COLS RED>Hinoa</COL> e <COL RED>Minoto</COL> miaundaram pra você!
Vai ver que elas têm uma nova missão.","<COLS RED>히노에</COL> 씨와 <COL RED>미노토</COL> 씨가 찾았어요냥!
무슨 새로운 퀘스트가 들어온 걸까요냥?","<COLS RED>火芽</COL>小姐和<COL RED>水藝</COL>小姐在找你喵！
是有新的任務來了嗎喵？","<COLS RED>火芽</COL>和<COL RED>水芸</COL>在找你喵！
有什么新任务了喵？",,,,,,,,"أُرسل كل من <COLS RED>هينوا</COL> و<COL RED>مينوتو</COL> رسالة من <LSNR {أجلك} {أجلكِ}>!
ربما لديهما مهمة جديدة؟",,,,,,,,,,,
