guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
d135518d-3164-4a9b-8a87-3399c33b3413,1346458101,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid008,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d98374e1-f514-41d1-b3b9-3285266a2062,3443732948,,重要会話(フキダシなし),村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_07,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_v0_000,"<NOFAC>おう、<PL>。
あとで大事な話があるぞニャ。","<NOFAC>Meowllo there, <PL>.
I've got a lot of vital information
to go over with you.","<NOFAC>Chalut, <PL>.
J'ai pas mal d'informations
importantes à te donner.","<NOFAC>Miao, <PL>.
Ho delle informazioni miaolto importanti
da darti.","<NOFAC>Miaullo, <PL>.
Ich muss mit dir ein paar wichtige
Informationen besprechen.","<NOFAC>Hola, <PL>. Tengo un miauntón de
información vital que compartir contigo.","<NOFAC>Пряувет, <PL>.
У меня для тебя есть
очень важная информация.","<NOFAC>Czołem, <PL>. Mam z tobą
do o-miau-wienia sporo
istotnych informacji.",,,"<NOFAC>Miaulá, <PL>.
Tenho informações importantes
para tratar com você.","<NOFAC>오, <PL>.
나중에 긴히 할 얘기가 있다냥.","<NOFAC>嘿，<PL>。
我等等有重要的事要跟你說喵。","<NOFAC>哟，<PL>。
之后俺有件重要的事要找你说喵。",,,,,,,,"<NOFAC>مرحبًا يا <PL>.
وجدت معلومات مهمة
لأشاركها <LSNR {معك} {معكِ}>.",,,,,,,,,,,
700748aa-82dc-463d-9274-7d5e078cdb99,487290653,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_v0_001,"でも今、準備中ぞニャ。
準備できたら呼ぶから、またあとでニャ。","But I'm not quite ready yet...
I'll give you a meow once
I'm ready.","Mais je n'ai pas fini de tout préparer.
Je te ferai miaou
quand tu pourras venir.","Ma non è ancora il miaomento di parlarne...
Ti farò sapere quando sono pronto.","Ich bin aber noch nicht ganz fertig... Ich
geb dir Bescheid, wenn ich so weit bin.","Pero todavía no estoy del todo listo...
Te la pasaré cuando esté purrreparado.","Но я пока не совсем готов...
Как буду готов, расскажу.","Ale jeszcze nie jestem gotowy...
Odmiauknę się do ciebie później.",,,"Mas ainda não estou pronto...
Vou te dar um miau quando
estiver pronto.","하지만 지금은 준비 중이다냥.
준비가 끝나면 부를 테니 나중에 와라냥.","不過我現在還在準備當中喵。
我準備好之後再去叫你，待會見喵。","不过俺现在还在准备喵。
等俺准备好了就叫你，回见喵。",,,,,,,,"لست مستعدًا...
<LSNR {سأعطيك} {سأعطيكِ}> الإشارة عندما
أكون كذلك.",,,,,,,,,,,
a0ac592e-e395-4bbb-afc4-8bd9a1015e95,1006667737,会話終了,会話フキダシ(黄色),,,,この会話フラグがOFFなら→,NID_008_LECTURE,,この会話フラグがONなら→,EV_PRO_VILL_001_01_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_000_hukidashi,大事な話ぞニャ！,It's very important!,C'est très important !,È davvero importante!,Es ist sehr wichtig!,¡Es muy importante!,Это очень важно!,To bardzo ważne!,,,É muito importante!,중요한 얘기가 있다냥!,是很重要的事喵！,有大事找你喵！,,,,,,,,هذا مهم جدًا!,,,,,,,,,,,
8f60847f-f859-4326-917c-c45ca37366b6,960652636,,重要会話(非進行),,,,この会話フラグがOFFなら→,NID_008_LECTURE,,この会話フラグがONなら→,EV_PRO_VILL_001_01_07,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,NID_008_LECTURE,,,,,,nid008_000_000,"<NOFAC><FCAM>おお、<PL>！
待ってたぞニャ！","<NOFAC><FCAM>Meowllo there, <PL>!
Been waitin' on ya! Got some info that's
vital—no, crucial—no, parameownt!","<NOFAC><FCAM>Chalut, <PL> !
Je t'attendais ! J'ai des infos super
importantes pour toi !","<NOFAC><FCAM>Miao, <PL>!
Ti aspettavo. Devo darti delle informazioni
di vitale, somma, anzi, miaossima importanza.","<NOFAC><FCAM>Miaullo, <PL>!
Hab schon auf dich gewartet! Ich habe
wichtige, nein, unverzichtbare Informationen!","<NOFAC><FCAM>¡Hola, <PL>! ¡Te he estado
espurrrando! Tengo información vital...
No, crucial... Vamos, ¡impurrrtantísima!","<NOFAC><FCAM>Привет, <PL>!
А я тебя жду! Есть важная информация.
Очень важная, прямо жизненно важная!","<NOFAC><FCAM>Czołem, <PL>. Czekałem
na ciebie! Mam ważne... nie – istotne...
nie – kluczowe miau-formacje! ",,,"<NOFAC><FCAM>Miaulá, <PL>!
Tava te esperando! Tenho informações
vitais, não, cruciais, não, peraí!","<NOFAC><FCAM>오오, <PL>!
기다렸다냥!","<NOFAC><FCAM>哦哦，<PL>！
我等你好久了喵！","<NOFAC><FCAM>噢噢，<PL>！
等你好久了喵！",,,,,,,,"<NOFAC><FCAM>مرحبًا يا <PL>!
كنت <LSNR {أنتظرك} {أنتظركِ}>! وجدت معلومات
مهمة—لا بل، ضرورية—بل، حاسمة!",,,,,,,,,,,
90001497-688e-492f-b88b-59ae6be55d9d,462499568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_001,"おぬし、集会所では仲間を集めて
狩りにいくかニャ？","Were ya just about to hit up
the Gathering Hub so you can
get a huntin' party together?","Tu partais pour le Grand-Camp pour
chercher des chat-sseurs pour t'aider ?
Pour chat-sser en groupe ?","Stavi andando alla base di caccia per mettere
insieme un gruppo di cacciatori?","Warst du gerade auf dem Weg zur
Versammlungsstätte, um eine Jagd-
Gruppe zu versammeln?","¿Te dirigías a la sala de reunión para montar
una partida de caza?","Ты ведь идешь в Зал собраний, чтобы
собрать там охотничий отряд?","<LSNR {Zmierzałeś} {Zmierzałaś}> właśnie do Centrum
Zgromadzeń, żeby zebrać ekipę
łowców na polowanie?",,,"Cê tava indo pra Área de Encontro
para reunir um grupo de caça?","집회소에서 동료를 모아서
사냥을 나가려는 거냥?","你打算在集會所召集夥伴
一起去狩獵嗎喵？","你是要在集会所召集同伴
去狩猎喵？",,,,,,,,"هل <LSNR {كنت ذاهبًا} {كنتِ ذاهبة}> إلى
مركز التجمع من أجل
حفلة صيد؟",,,,,,,,,,,
22905b03-3c9d-46fa-bdc5-206d04a9f7bd,3911579056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_002,"もし、そうであれば、
今のままではいかんぞニャ！
仲間は集められんぞニャ！","Yeah, about that...
I've got some bad news for you.","Eh bien, j'ai une mauvaise
nouvelle pour toi...","Beh, a questo proposito... Ho delle pessime
notizie da darti.","Was das angeht...
Ich habe schlechte Nachrichten für dich.","Esto... Sí, con respecto a eso...
Tengo malas noticias para ti.","Так вот... У меня для тебя
плохие новости.",Mam dla ciebie niedobre wieści.,,,"É, sobre isso...
Tenho más notícias pra você.","만약 그렇다면
지금 상태로는 안 된다냥!
동료를 모을 수 없다냥!","如果是的話，
你這種方式是行不通的喵！
這樣是召集不到夥伴的喵！","你要是有这个打算的话，
就得改变一下现状喵！
这样是召集不到同伴的喵！",,,,,,,,"أجل، بخصوص هذا...
عندي أخبار سيئة <LSNR {لك} {لكِ}>.",,,,,,,,,,,
69bf63a0-b471-45e2-a89b-7434335a6ae3,1351541236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_003,"ただ今、カムラの里は
百竜夜行接近中につき、他のハンターの
出入りを制限してるニャ！","Ya see, when the Rampage is near,
it's fur-bidden fur hunters to
leave Kamura.","Quand la Calamité est là,
les chat-sseurs n'ont pas le droit
de quitter Kamura.","Vedi, quando la furia è vicina, ai cacciatori
è prrroibito andare via da Kamura.","Wenn die Randale in der Nähe ist,
dürfen Jäger Kamura nicht verlassen.","Pues verás: cuando el Frenesí es inminente,
está purrrohibido que los cazadores abandonen
Kamura.","Понимаешь, когда Буйство рядом,
охотникам запрещено
покидать Камуру.","Bo wiesz, kiedy Furia jest blisko,
łowcy nie mogą miau-puszczać Kamury.",,,"Sabe, quando o Frenesi se aproxima,
é proibido que os caçadores saiam
de Kamura.","지금 카무라 마을은
백룡야행이 접근하면서 다른 헌터들의
출입을 제한하고 있다냥!","由於目前百龍夜行正接近神火村當中，
所以現在已經開始限制
其他獵人進出村莊了喵！","由于百龙夜行正在逼近，
现在炎火村是限制其他猎人
进出的喵！",,,,,,,,"<LSNR {أتعلم} {أتعلمين}>، عندما يكون
الغضب العارم قريبًا، لا يسمح للصيادين
بترك كامورا.",,,,,,,,,,,
6326a6d7-5f26-488b-b447-cb11c2540b9d,3620502602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_004,"他のハンターは里に入れない…。
これ、すなわち！
<COLS RED>「オフライン」</COL>という状態ぞニャ！","And outside hunters won't be able to
enter either. In other words, Kamura
is <COLS RED>""Offline.""</COL>","Et les chat-sseurs venant de l'extérieur
ne peuvent pas entrer. En gros,
Kamura est <COLS RED>""Hors ligne""</COL>.","Allo stesso modo, i cacciatori esterni non
possono accedere. In altre parole,
Kamura è <COLS RED>""offline""</COL>.","Und Jäger, die sich außerhalb befinden,
können nicht einreisen. Anders gesagt:
Kamura ist <COLS RED>""offline""</COL>.","Y los cazadores de fuera tampoco podrán
entrar. En otras palabras, Kamura está
<COLS RED>""desconectada""</COL>.","А охотники снаружи не смогут зайти.
Иными словами, Камура будет
<COLS RED>""офлайн""</COL>.","A łowcy z zewnątrz nie mogą wejść.
Innymi słowy, Kamura jest
<COLS RED>„offline”.</COL>",,,"E caçadores de fora também não
poderão entrar. Em outras palavras,
Kamura fica <COLS RED>""desligada"".</COL>","다른 헌터들이 마을에 못 들어오는 것…
이것은 바로
<COLS RED>「오프라인」</COL>이라는 상태다냥!","其他獵人無法進入村莊……
這就表示
現在是<COLS RED>「離線」</COL>的狀態喵！","其他猎人进不了村子……
这，就是所谓的！
<COLS RED>“离线”</COL>状态喵！",,,,,,,,"ولا يُسمح للصيادين الغرباء بالدخول
. بمعنى آخر، كانت
كامورا <COLS RED>""غير متصلة"".</COL>",,,,,,,,,,,
c5c9be35-19ec-4661-8298-ac718d221e0e,2488975283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid008_000_005,"よって、仲間を集めるには、オイラが
「今はカムラの里に来てもいいニャ！」
…と、発信をせんといかんぞニャ！","But if you want to form a party, I have
a special type of message I can send to
get hunters to hightail it here.","Mais si tu veux créer un groupe,
je peux envoyer des messages spéciaux
pour faire venir des chat-sseurs.","Se vuoi creare un gruppo, c'è un miaossaggio
speciale che posso inviare per invitare
i cacciatori esterni.","Wenn du aber eine Gruppe bilden möchtest,
kann ich eine spezielle Nachricht an Jäger
senden, damit sie herbeieilen.","Pero si quieres formar un grupo, puedo enviar
un tipo de miaunsaje especial para que los
cazadores vengan pitando.","Но если ты хочешь собрать группу, я могу
отправить особое сообщение,
чтобы охотники переместились сюда.","Ale jeśli chcesz zebrać grupę, mogę
posłać łowcom specjalną wiadomość, żeby
czym prędzej się tu zjawili.",,,"Mas se quiser formar um grupo, posso
mandar um tipo especial de mensagem
para fazer caçadores entrarem aqui.","그러니까 동료를 모으려면
내가 「지금 카무라 마을에 와도 된다냥!」
…하고 발신해야 한다냥!","因此，如果你想要召集夥伴的話……
必須由我把「現在允許前來神火村喵！」
這個訊號發出去才行喵！","所以，如果要召集同伴，
俺就得发送信息……
说“现在可以来炎火村了”喵！",,,,,,,,"لكن إذا <LSNR {أردت} {أردتِ}> تشكيل مجموعة، أعرف
رسالة خاصة يمكنني إرسالها إلى
الصيادين للتجمع هنا.",,,,,,,,,,,
