guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
6e1fee71-89b9-4b5c-b778-894b82c52f32,2569501810,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309,<COLOR FF0000>#Rejected#</COLOR> nid309
7af1a8e4-70f1-4dae-82f4-e75809f15d09,523034258,,初対面会話,,,,この会話フラグがOFFなら→,NID_309_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h0_000,"やあ、どうもなのニャ。
わたくしの名はカナリーノ。","Meowllo there.
My name is Kotori.","Chalut toi, moi c'est Kotori.",Ehimià! Io sono Kotori.,Miaullo! Ich bin Kotori.,"Hola, me llamo Kotori.","Привет.
Меня зовут Котори.","Moje mrrr-ukłony.
Mam na imię Kotori.",,,"Olá, miau.
Meu nome é Kotori.","반갑다냥.
내 이름은 카나리노다냥.","嗨，你好喵。
我名叫卡那利諾。","嗨，您好喵。
我叫卡娜莉诺。",,,,,,,,"مرحبًا.
أُدعى كوتوري.",,,,,,,,,,,
3c223e12-2a02-4dc5-9732-0133b32d4cb8,1618670082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h0_001,"ご覧の通り、ただの交易商だニャ。
商売をしに、このカムラの里に
お邪魔しているのニャ。","As you can see, we're simple traders
visiting Kamew-ra to do business.","Comme tu peux le voir, nous sommes
d'humbles marchandes venues à Kamura
pour faire des affaires.","Come puoi vedere, siamo semplici mercanti in
visita a Kamiaura per affari.","Wie du siehst, sind wir einfache Händlerin-
nen, die geschäftlich in Kamura sind.","Como puedes ver, somos simples comerciantes
visitando Kamiaura para hacer negocios.","Мы, как ты видишь, простые торговки.
Пришли в Камяуру торговать.","Jak widzisz, jesteśmy zwykłymi handlarkami
odwiedzającymi Ka-miau-rę w interesach.",,,"Como pode ver, somos simples mercadores
visitando Kamiaura para negócios.","보다시피 평범한 교역상이다냥.
장사를 하려고, 카무라 마을에
머물고 있다냥.","如你所見，我只是個交易商人喵。
為了做生意而來到神火村喵。","如您所见，我只是一名交易商喵。
是为了做生意，
来炎火村叨扰的喵。",,,,,,,,"<LSNR {كما ترى} {كما ترين}> نحن مُجرد تجار بسطاء
جئنا في زيارة لكامورا من أجل العمل.",,,,,,,,,,,
1ccbf7f9-53cf-4389-b28d-69ca9b5e2b36,1480734120,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h0_002,"我らのリーダーは、ロンディーネ様ニャ。
交易に関することはロンディーネ様に
聞くとよいのニャ。","Our furless leader is Lady Rondine.
If you have any trade inquiries,
our Lady will be the one to ask.","Dame Rondine est notre chef à la patte de
fer. Si tu as la moindre question,
c'est elle qu'il faut aller voir.","Lady Rondine è la nostra leader valorosa.
Per qualsiasi domiaonda sugli scambi
commerciali, rivolgiti a lei.","Unsere felllose Anführerin ist Lady Rondine.
Wende dich an sie, wenn du Handelsanfragen
hast.","Nuestra jefa es la señorita Rondine.
Si tienes alguna consulta comercial,
habla directamente con ella.","Наша бесстрашная госпожа — Госпожа
Рондина. Если желаешь торговать,
обратись к ней.","Naszą niefutrzaną dowódczynią jest
Pani Rondine. Jeśli masz jakieś pytania
dotyczące handlu, zwróć się do niej.",,,"Nossa destemiuada líder é a Lady Rondine.
Se tiver qualquer pedido de negociação,
fale com a nossa Lady.
","우리의 리더는 론디네 님이다냥.
교역 때문에 궁금한 게 있으면
론디네 님께 여쭤보면 된다냥.","我們的隊長是隆蒂尼大人喵，
關於交易的事，
請找隆蒂尼大人喵。","我们的首领是罗德娜大人喵。
交易上的事
可以问罗德娜大人喵。",,,,,,,,"قائدتنا الشجاعة هي السيدة رونداين.
إذا كانت لديك أي استفسارات،
<LSNR {فستجيبك} {فستجيبكِ}> قائدتنا على الفور.",,,,,,,,,,,
4c38488e-34c8-4243-858b-0a70f5e27cff,857123583,,(default)世間話,,集会所未開放,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h0_003,"フム…なかなか仕事に慣れないのニャ。
またしても、ロンディーネ様に
注意を受けてしまったのニャ。","Paw shucks...
Lady Rondine was purr-etty upset with
me earlier because I almost blew our—","J'en ai encore le poil hérissé... Dame
Rondine était chacrément énervée, parce
que j'ai presque vendu la mèch...","Per mille baffi! Lady Rondine si è arrabbiata
miaolto con me perché ho quasi rivelato
il nostro...","Puh... Lady Rondine war vorhin ziemlich sauer
auf mich, weil ich beinahe unsere Tarnu--","La jefa estaba enojada conmigo porque casi
se me escapa que hemos venido a por...","Мяулки-иголки... Госпожа Рондина была
мною недовольна, ведь я
чуть не раскры...","Na moje wąsy...
Pani Rondine była na mnie zła,
bo prawie nas zde-miau-skowałam...",,,"Oras patas...
Lady Rondine estava muito chateada
mais cedo por que quase estraguei nosso—","흠… 일을 배우는 게 어렵다냥.
이번에도 론디네 님께
주의를 받았다냥.","唔……我還是不習慣
現在的工作喵。
又被隆蒂尼大人警告了喵。","嗯……工作一直不顺利喵。
我又被罗德娜大人提醒了喵。",,,,,,,,"يا للهول...
كانت السيدة رونداين غاضبة جدًا مني
سابقًا لأنني كدت أن أُفسد...",,,,,,,,,,,
09495866-611a-4f65-950f-bb812bd34c90,1765913169,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h0_004,"早く慣れて、ロンディーネ様に
一人前と認めてもらいたいニャ。","Uh... I mean...because I haven't
quite gotten the hang of this whole
trader business!","Euh... V-Vendu la marchandise pour pas
grand-chose... Ahem... J-J'apprends
encore les ficelles du métier !","Uhm... Cioè... Volevo dire che ancora non ho
capito bene questa roba da miaorcanti!","Äh... Ich meine-- ... weil ich den Dreh mit
dieser ganzen Handelssache noch nicht ganz
raushabe.","Uy... Quiero decir... Q-que hemos venido a
traer los mejores purrroductos que existen...
Es que no le gusta que presumamos... Sí, eso.","Э... то есть... потому что я не совсем
еще постигла торговое ремесло!","Yyy... To znaczy... Bo ja jeszcze
nie do końca załapałam, o co chodzi
w tym całym handlowaniu!",,,"Uh... Quer dizer... porque não entendi
muito bem todo este negócio
de mercador!","얼른 일에 익숙해져서 론디네 님께
능력을 인정받고 싶다냥.","真想快點習慣現在的工作，
獲得隆蒂尼大人的認可，
成為獨當一面的商人喵。","真想快点上手，
让罗德娜大人认可我独当一面的能力喵。",,,,,,,,"أوه... أقصد...لأنني لم أفهم جيدًا بعد
كل شيء يدور حول
التجارة!",,,,,,,,,,,
215ce6c0-edb8-4346-ba6d-391863285a55,805462132,,(default)世間話,,集会所進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h1_000,"貴殿、ハンターとお見受けしたニャ。
わたくしが見るに、なかなかの腕前を
持っておられるご様子…。","By the looks of you, I assume you're
a hunter. And by the smell of you,
you're a pretty good one.","À te voir, j'imagine que tu es <LSNR {chasseur} {chasseuse}>.
Et au vu de l'aura que tu dégages,
chapristi, tu as du talent !","Dal tuo aspetto, mi sembra di capire che sei
<LSNR {un cacciatore} {una cacciatrice}>. E dal tuo odore, capisco
che sei anche miaolto abile.","Dem Aussehen nach bist du <LSNR {ein Jäger} {eine Jägerin}>. Und
dem Geruch nach würde ich sagen, dass du dich
dabei auch ziemlich gut anstellst.","Por tu aspecto, diría que eres <LSNR {cazador} {cazadora}>.
Y por tu olor, que eres de <LSNR {los buenos} {las buenas}>.","Судя по виду, ты <LSNR {охотник} {охотница}>.
А, судя по запаху,
довольно <LSNR {хороший} {хорошая}>.","Sądząc po twoim wyglądzie, zakładam, że
jesteś <LSNR {łowcą} {łowczynią}>. A po zapachu
oceniam, że całkiem <LSNR {niezłym} {niezłą}>.",,,"Pelo seu visual, suponho que seja
<LSNR {um caçador}{uma caçadora}. E pelo seu cheiro,
<LSNR {um dos bons}{uma das boas}.","귀공은 헌터인 것으로 아는데
내가 보기에는 제법 좋은 실력을
가진 것처럼 보인다냥…","看來你是一位獵人喵。
就我的觀察，你的本領似乎還不錯……","想必您是名猎人喵。
而且在我看来，
您的身手相当好……",,,,,,,,"بمجرد النظر <LSNR {إليك} {إليكِ}>،
أظن <LSNR {أنك صياد} {أنكِ صيادة}>. وبالنسبة <LSNR {لرائحتك} {لرائحتكِ}>،
فأظن <LSNR {أنك ماهر جدًا} {أنكِ ماهرة جدًا}>.",,,,,,,,,,,
a2d8a5f9-bd0f-489b-9a64-ceaf669cb003,3914462838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h1_001,"しかし、まだまだロンディーネ様には
到底かなわぬであろうニャ。
何せ、あの方の太刀さばきは…。","Still, nowhere skilled enough
to rival my Lady Rondine. Her
skills with the long sword are—","Mais tu es encore loin d'arriver à la
cheville de Dame Rondine. Ses talents à
l'épée longue sont sans commune mes...","Ma mai quanto Lady Rondine, nessuno è esperto
quanto lei con la spada...","Aber trotzdem kannst du meiner Lady Rondine
keinesfalls das Wasser reichen. Ihr Geschick
mit dem Langschwert ist--","Pero como si eres capaz de vencer a un Tigrex
a cabezazos: nadie puede igualar la habilidad
de la señorita Rondine con la espa...","Но и тебе далеко до моей Госпожи
Рондины. С длинным мечом она...","Ale na pewno nie tak <LSNR {dobrym} {dobrą}>
jak Pani Rondine. To, co ona potrafi
wyczyniać z długim mieczem, to...",,,"Ainda assim não chega nem perto da minha
Lady Rondine. Suas habilidades com a
espada longa são—","하지만 아직 론디네 님의
발끝에도 미치지 못한다냥.
그분이 태도를 휘두르는 모습은…","但終究還是遠遠不及隆蒂尼大人吧喵。
畢竟隆蒂尼大人使太刀的技術……","不过，
您到底还是比不上罗德娜大人的喵。
毕竟，她的太刀用得那叫……",,,,,,,,"ما زال لا يوجد مكان به
مهارة كافية لمنافسة السيدة رونداين. مهاراتها
بالسيف الطويل—",,,,,,,,,,,
577fecdd-1565-41cc-a625-99fc827e4a10,395029863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h1_002,……あ、いや。,Uh...,Hum...,Ehm...,Äh...,"Eh... Uy, no, espera...",Э...,Yyy...,,,Uh...,"……아, 아니지냥.",……啊，沒事。,……啊，不是。,,,,,,,,أوه...,,,,,,,,,,,
5fb7c521-ee29-4f8f-9cf8-0c4d6e6a34d5,164881988,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid309_h1_003,"我らは、ただの交易商。
武器の扱いなど無縁なのニャ。
今の話は忘れていただきたいニャ。","Please fur-get what I just said.
We're simple traders. Never
touched a weapon in our life.","O-Oublie ce que je viens de dire, nous
ne sommes que d'humbles m-marchandes, et
nous n'avons jamais touché à une arme.","Perrr favore, dimentica ciò che ho detto.
Siamo semplici miaorcanti, non sappiamo
nemmeno com'è fatta un'arma.","Vergiss bitte, was ich gesagt habe. Wir sind
einfaches Handelsvolk. Eine Waffe haben wir
im ganzen Leben noch nicht mal angefasst.","¿Te importaría olvidar eso que he dicho?
Somos simples comerciantes que nunca han
usado un arma. Qué va, con lo que pesan...","Прошу, забудь мои слова.
Мы простые торговки. Мы никогда
не держали в руках оружие.","Proszę, miau-pomnij, co właśnie
powiedziałam. Jesteśmy zwykłymi handlarkami.
Nigdy nie miałyśmy w ręku żadnej broni.",,,"Por favor, esqueça o que acabei de
dizer. Somos simples mercadores. Nunca
tocamos em uma arma na vida.","우리는 평범한 교역상.
무기는 아예 다룰 줄 모른다냥.
방금 한 얘기는 잊어버려라냥.","我們只是一般的交易商人，
和使用武器是無緣的喵。
希望你能忘了剛剛那些話喵。","我们只是交易商。
和使用武器扯不上关系喵。
请您忘记我刚才的话喵。",,,,,,,,"عفوًا هلّا <LSNR {تجاهلت} {تجاهلتِ}> ما قلته.
نحن مُجرد تجار بسطاء. لم نمس أي
سلاح في حياتنا.",,,,,,,,,,,
