guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
ba90c206-4484-4f74-a99c-4fee0f6ef704,3892135835,sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat
e47c0305-2048-4c1d-8787-3a9cfbd70e9c,2599284213,sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_01
b4e33d5b-fc8c-4879-b18e-7fe16846a44c,1356654406,sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_02
d246cf85-a0bb-47b6-8d1a-304770829347,3505611935,sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_001_03
54ba31cf-3867-4d9b-9950-1789f85616d7,4101396765,sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_01
e40be9b1-5030-462d-a722-96a72cfd2320,2912897310,sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_02
c4512546-7d7a-440d-83bd-832a5b4e87f9,883193517,sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_002_03
a7abeb30-91f6-4499-9829-71805b8b5ef0,3726921166,sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_01
74513791-7e39-4c36-aad7-267d03d0f0f6,2448950244,sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_02
77b3448e-21d6-4a17-8fd3-3dd783847eb6,632905487,sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03,<COLOR FF0000>#Rejected#</COLOR> sid008_ReactionFV_chat_003_03
