guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
f528f624-30cb-4389-8247-46535183ebcf,1440426698,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721,<COLOR FF0000>#Rejected#</COLOR> nid721
783f9e3c-6acd-4e5e-8702-a20e0e6c1c38,2857477476,会話終了,会話フキダシ(NPC依頼),,,,このクエストがクリア済みなら→,QN315190,,この会話フラグがOFFなら→,NPC_SIDEQUEST_ADD_09_START,,この会話フラグがONなら→,NID_306_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_001,お話ししたいことがあるニャ！,I need to talk to you!,Il faut que je te parle.,Devo parlarti.,Ich muss mit dir reden!,¡Tengo que hablar contigo!,Мне надо с тобой поговорить.,Muszę z tobą porozmawiać!,,,Temos que conversar!,꼭 할 얘기가 있다냥!,我有事情想告訴你喵！,我有件事想和你说喵！,,,,,,,,أريد أن أتحدث <LSNR {معك} {معكِ}>.,,,,,,,,,,,
a157aaf1-cdf2-4270-934a-cad4076f234e,1816395007,,重要会話(非進行),,,,このクエストがクリア済みなら→,QN315190,,この会話フラグがOFFなら→,NPC_SIDEQUEST_ADD_09_START,,この会話フラグがONなら→,NID_306_FIRST,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,NPC_SIDEQUEST_ADD_09_START,,依頼サイドクエストの受注UI表示,,109,,,nid721_nsq109_002,"オトモアイルー、活躍してるニャ？
今日は、オトモアイルーがもっともっと
活躍できるようになる情報があるニャ！","Are your Palicoes pulling their weight?
I've got some info to help your furry
pals pull out all the stops!","Ton Palico, il bosse bien ?
J'ai des informations qui devraient
le rendre encore plus efficace !","I tuoi compagni Felyne fanno la loro parte?
Ho delle informazioni per permettere ai
tuoi amici pelosi di dare il massimo.","Legen sich deine Palicos richtig ins
Zeug? Ich habe Infos, wie sie richtig
abgehen können!","¿Ya sacas todo el partido a tus
camaradas? ¡Tengo una información que
les permitirá darlo todo!","Твои Палико справляются со своей
работой? У меня есть информация, которая
поможет твоим друзьям стать сильнее!","Czy twoje koleżkoty ciężko pracują? Mam
informacje, które pozwolą im
osiągnąć pełny potencjał!",,,"Os seus Amigatos estão fazendo a parte
deles? Tenho informações para ajudar seus
amigos a ficarem ainda mais fortes!","동반자 아이루는 잘 활약하고 있냥?
오늘 할 얘기는 동반자 아이루의
활약이 더 커질 수 있는 정보다냥!","你的隨從艾路有沒有好好表現喵？
今天我有個情報，
就是能讓隨從艾路表現更加活躍！","随从艾露猫表现还出色喵？今天要告诉你的
情报，能让随从艾露猫表现更加、更加好喵！",,,,,,,,"هل يقوم الباليكو الخاص <LSNR {بك} {بكِ}> بواجبهم؟
لديّ بعض المعلومات لمساعدة <LSNR {أصدقائك} {أصدقائكِ}>
ذوي الفراء على بذل قصارى جهدهم!",,,,,,,,,,,
9eb22359-ae7f-421a-976a-0aa3e34c23a1,3477412360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_003,"なんと、出張オトモ広場窓口のナギが
今、ファイトの強化キャンペーンを
やってるニャ！","Nagi at the Buddy Piazza told me there's
a special Fighter upgrade campaign going
on right now!","Nagi, de l'Atelier Pilpoil, m'a dit qu'il
y avait une promotion en ce moment
pour les Palicos de type Guerrier.","Nagi alla Piazza Felyne ha detto che ora
è in corso una campagna promozionale
per i miglioramenti di tipo lottatore.","Nagi von der Buddy-Piazza treibt derzeit
eine Kämpfer-Verbesserungskampagne
voran! Hat er mir erzählt...","Nagi, el de la Piazza Camarada, dice que
ahora mismo tiene una promoción especial
de mejoras para guerreros.","Наги с Пьяццы спутников сказал, что
сейчас идет особая кампания
по улучшению Бойцов.","Nagi na Rynku Kompanów powiedział,
że mają teraz specjalną kampanię
ulepszenia wojownika.",,,"Nagi, lá na Piazza dos Amigos, disse que
tem uma campanha especial para melhoria
de Lutadores acontecendo agora.","출장 동반자 광장 창구의 나기가
파이트 강화 캠페인을
실시 중이라고 한다냥!","就是……臨時隨從廣場窗口輕風正在舉辦
戰鬥支援類型艾路的強化活動喵！","听好了！随从广场分部窗口的和风现在正
举办“战斗”的强化活动喵。",,,,,,,,"قال ""ناجي"" في ساحة الأصدقاء
إن هناك حملة ترويجية خاصة
للباليكو المقاتل تحدث الآن.",,,,,,,,,,,
9eb02a2c-d889-4833-a16b-546b890f8fa4,4152028918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_004,"内容はとっても簡単！
ファイトのオトモアイルーを連れて、
ＭＲクエストを３回クリアするだけニャ！","It's super easy! Just complete three master
rank quests with a Fight-type Palico!","C'est super simple ! Il te suffit
de terminer trois quêtes de Rang
Maître avec un Palico Guerrier !","È semplicissimo! Porta con te il tuo compagno
Felyne in tre missioni di GM... e completale!","Es ist total einfach! Du musst nur drei
Meisterrang-Quests mit einem Palico
vom Typ Kampf abschließen,","¡Es superfácil! ¡Solo tienes que completar
tres misiones de rango maestro con un
camarada de tipo guerrero!","Все просто! Выполни три задания на ранг
мастера с Палико типа ""Боец""!","To łatwizna! Po prostu ukończ trzy
zadania rangi mistrzowskiej
z walczącym koleżkotem!",,,"É moleza! Conclua três missões de
ranque mestre com um Amigato Lutador.","내용은 매우 간단하다냥!
파이트 동반자 아이루와 함께
MR 퀘스트를 3회 클리어하면 된다냥!","內容很簡單！
只要帶著戰鬥類型的隨從艾路
完成3次MR任務就可以了喵！","活动内容很简单！只要带上战斗型的
随从艾露猫完成3次大师等级任务喵！",,,,,,,,"الأمر في غاية البساطة! <LSNR {أكمل} {أكملي}> ثلاثة مهام برتبة
القائد مع باليكو المقاتل!",,,,,,,,,,,
9c5b2b90-e06b-413b-beb3-e2326602247a,2683291269,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_005,"このキャンペーンを達成したら、
ファイトの新しい技が使えるニャ。
これはやって損はないニャ！","Once you're done, your Palicoes will
have access to a new type of Support
Move! Nothing to lose!","Quand tu auras terminé, tes Palicos
auront accès à une nouvelle
Habileté ! Tu n'as rien à perdre !","Completa la promozione e il tuo gattino
fedele imparerà una nuova mossa di
supporto per il combattimento.","Ist das erledigt, können deine Palicos
auf eine neue Art von Unterstützungs-
aktion zugreifen! Nichts zu verlieren!","En cuanto lo hayas hecho, ¡tus camaradas
podrán acceder a un nuevo tipo de movimiento
de apoyo! ¡No tienes nada que perder!","Когда закончишь, у твоих Палико будет
доступ к новому типу приемов поддержки!
Сплошная выгода!","Jak skończysz, twoje koleżkoty
zdobędą nowy ruch wsparcia.
Nic nie tracisz!",,,"Quando acabar, seus Amigatos terão
acesso a um novo tipo de Movimento
de Suporte! Nada a perder!","이 캠페인을 달성하면
파이트의 새로운 기술을 사용할 수 있다냥.
이건 해서 손해 볼 게 없다냥!","只要完成這個活動，
就能使用新的戰鬥技能了喵。
所以參加這個活動有益無害喵！","完成这个活动，战斗型随从就能使用
新技能喵，去试试没有坏处的喵！",,,,,,,,"بمجرد <LSNR {انتهائك} {انتهائكِ}> سيتمكن
الباليكو من الوصول إلى نوع جديد من حركات الدعم!
ليس هناك ما <LSNR {تخسره} {تخسريه}>.",,,,,,,,,,,
3be4f623-15ed-474b-a241-4cfacf5bc2e3,3452815437,会話終了,会話フキダシ(NPC依頼),,,,この会話フラグがONなら→,NPC_SIDEQUEST_ADD_09_START,,この会話フラグがOFFなら→,NPC_SIDEQUEST_ADD_09_FINISH,,依頼サイドクエストがクリア可能→,NPC_SIDEQUEST_ADD_09_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_006,見事に達成したのニャ！,You did it!,Tu as réussi !,Ce l'hai fatta!,Du hast es geschafft!,¡Lo has logrado!,Ты <LSNR {справился} {справилась}>!,Udało ci się!,,,Você conseguiu!,멋지게 달성했구냥!,做得真漂亮喵！,你出色地完成了喵！,,,,,,,,لقد <LSNR {نحجت} {نجحتِ}>!,,,,,,,,,,,
93b6a793-86dc-493b-bdd3-358342212d26,130970327,,重要会話(非進行),,,,この会話フラグがONなら→,NPC_SIDEQUEST_ADD_09_START,,この会話フラグがOFFなら→,NPC_SIDEQUEST_ADD_09_FINISH,,依頼サイドクエストがクリア可能→,NPC_SIDEQUEST_ADD_09_START,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,NPC_SIDEQUEST_ADD_09_FINISH,,依頼サイドクエストのリザルトUI表示,,109,,,nid721_nsq109_007,"オトモアイルーが新しいサポート行動を
使えるようになったみたいニャ！
これで狩りの手段がまた増えたのニャ！","Now your Palicoes can use a new type
of Support Move! You can't go wrong with
more ways to hunt!","Ton Palico va pouvoir utiliser une nouvelle
Habileté secrète ! Ça ne peut que t'être utile !","Ora i tuoi compagni Felyne possono usare
una nuova mossa di supporto. Più ne sanno,
meglio è!","Jetzt können deine Palicos eine neue
Art von Unterstützungsaktion nutzen!
Und das kann echt nicht schaden!","¡Ahora tus camaradas podrán usar un nuevo
tipo de movimiento de apoyo! Tener más
formas de cazar siempre viene bien.","Теперь твоим Палико доступен новый тип
приемов поддержки! На охоте это всегда
кстати.","Teraz twoje koleżkoty mogą używać nowego
ruchu wsparcia! Na pewno
się przyda na łowach!",,,"Agora seus Amigatos podem usar um novo
tipo de Movimento de Suporte!
Novas técnicas de caça sempre ajudam!","동반자 아이루가 새로운 서포트 행동을
사용할 수 있게 된 모양이다냥!
이걸로 사냥 수단이 또 늘어났다냥!","隨從艾路似乎能夠使用新的支援行動了喵！
這樣一來，狩獵的手段就變得更多了喵！","随从艾露猫可以使用新的支援行动了喵！
这下狩猎的方法就增加了喵！",,,,,,,,"يمكن أن يستخدم الباليكو الخاص <LSNR {بك} {بكِ}> نوعًا جديدًا من حركات
الدعم الآن! لن <LSNR {تفشل} {تفشلي}> في الصيد
بالطرق الجديدة!",,,,,,,,,,,
a6804111-893e-43a0-8b74-afb67801f374,896539537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_008,"楽器を使った技みたいだニャ！
ステキなメロディや楽しいリズムで
仲間を勇気づけるのかニャ～？","The move itself seems to involve a
musical instrument. An alluring melody
that rouses courage among allies!","L'Habileté semble impliquer un instrument
de musique. Une mélodie qui donne
du courage aux alliés !","Sembra che la mossa preveda uno strumento
musicale. Una melodia seducente che
incoraggia gli alleati.","Die Aktion selbst beinhaltet ein Musik-
instrument. Eine reizende Melodie, die
den Mut Verbündeter weckt!","Creo que el movimiento se hace con un
instrumento musical. ¡Es una melodía
cautivadora que infunde valor!","Похоже, прием этот музыкальный.
Очаровательная мелодия, пробуждающая
отвагу союзников!","Sam ruch wymaga instrumentu muzycznego.
Urzekająca melodia, wzniecająca
odwagę wśród towarzyszy!",,,"O movimento em si parece envolver um
instrumento musical. Uma melodia que
fortalece a coragem dos aliados!","보아하니 악기를 이용한 기술 같은데
매혹의 멜로디를 연주하고 경쾌한 리듬으로
동료의 용기를 북돋는 걸까냥~?","好像是個靠樂器施展的招式喵！
我猜會不會是演奏動人的旋律，
或是彈出輕快的節奏，讓夥伴鼓起勇氣喵～？","是使用乐器的技能喵！演奏动人的旋律和
欢快的节奏，让同伴们鼓起勇气喵～？",,,,,,,,"يبدو أن الحركة نفسها تنطوي على
آله موسيقية. لحن مغرٍ يثير
الشجاعة بين الحلفاء!",,,,,,,,,,,
26885bb9-b655-430c-af41-c051158335d5,476039686,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid721_nsq109_009,"音楽とは文化のひとつなのニャ！
文化の交流も、交易品と同じく
とっても大切だと思うんだニャ～。","Music is culture! This kind of cultural
exchange just another form of trade;
so very important!","La musique, c'est la culture ! Ce genre
d'échange culturel est très important !","La musica è cultura. È un'altra forma
di scambio, stavolta culturale, quindi
è molto importante.","Musik ist Kultur! Diese Art kultureller
Austausch ist eine weitere Form des
Handels und daher sehr wichtig!","¡La música es cultura! Los intercambios
culturales son otra forma de comercio,
así que ¡son muy importantes!","Музыка — это культура! И такой обмен
культурой — это тоже форма торговли,
так что это очень важно!","Muzyka to kultura! Taka wymiana
kulturalna jest inną formą handlu!
To bardzo ważne!",,,"Música é cultura! Esse tipo de inter-
câmbio cultural é mais uma forma de
comércio, então é importante!","음악이란 문화의 일종이다냥!
그런 문화 교류도 교역품과 마찬가지로
무척 중요하다고 생각한다냥~","音樂是文化的一部分喵！
我覺得這種文化交流和交易品一樣重要喵～","音乐也是一种文化喵！这种文化交流
也和交易品一样非常重要喵～",,,,,,,,"الموسيقى ثقافة! هذا النوع من التبادل
الثقافي بمثابة شكل آخر من أشكال التجارة،
مهم جدًا!",,,,,,,,,,,
