guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
1efcb29c-5278-41ce-be5f-b5833224f0d1,1014015512,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid101,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19bb522f-ec24-4b54-b7ba-0f8715a63908,340384245,,重要会話(進行),村進行チュートリアル,-,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,左記フラグONの場合会話は表示されない,この会話フラグがONなら→,EV_PRO_VILL_001_01_04,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,EV_PRO_VILL_001_01_06,,,,,,nid101_000_001,"<CAM:0>お～う、<PL>。
遅かったでゲコね～。
待ちくたびれて退屈しとったでゲコよ。","<CAM:0>Well, hello there, <PL>!
You sure took forever to get here.
I thought I was gonna croak!","<CAM:0>Bien le bonjour, <PL> !
Il t'en a fallu du temps, dis donc !
Tu gobais des mouches ?","<CAM:0>Oh, ehilà, <PL>!
Ce ne hai messo di tempo...
Che fine avevi fatto? Sputa il rospo!","<CAM:0>Na, guten Quak, <PL>!
Du hast dir ja hübsch Zeit gelassen. Ich
war schon am Unken, du kämst nicht mehr!","<CAM:0>Vaya, hola, <PL>.
Te lo has tomado con calma. ¿Es que
acaso se te han pegado las sábanas?","<CAM:0>Ну, здравствуй, <PL>!
Долго же я тебя ждал.
Думал уже, что помру!","<CAM:0>Ha, witaj, <PL>!
Nie <LSNR {spieszyłeś} {spieszyłaś}> się.
Już myślałem, że nie <LSNR {zakumałeś} {zakumałaś}>.",,,"<CAM:0>Olá, <PL>!
Você me deixou esperando um tempão.
Achei que eu ia morrer esperando!","<CAM:0>오~ <PL>.
늦었다개골~
기다리다 지쳐 쓰러지는 줄 알았다개골.","<CAM:0>哦～<PL>。
你還真慢啊呱～
老夫已經等到又累又無聊了呱。","<CAM:0>噢～<PL>。
你来得真晚呱～
等得老夫不耐烦了，好无聊呱。",,,,,,,,"<CAM:0>حسنًا، مرحبًا، <PL>!
لقد <LSNR {استغرقت} {استغرقتِ}> دهرًا للوصول إلى هنا بالتأكيد.
ظننتُ أنني سأموت قبل هذا!",,,,,,,,,,,
b5d45401-94ab-4417-8a83-556247da5f1d,2193665700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_002,"聞いとると思うが、ここ集会所の
ギルドマネージャーは、このゴコクが
担当することになったでゲコ。よろしゅう。","You are probably well aware that
I, Hojo, am the Guild Master of
this exceptional Gathering Hub—","Tu le sais déjà sûrement, mais je suis
Hojo, le Maître de Guilde et là, tu es
dans le Grand-Camp.","Probabilmente lo sai già, ma io, Hojo,
sono il capo della Gilda presso
questa base di caccia.","Du weißt ja sicher, dass ich, Hojo, der
Gildenmeister dieser bemerkenswerten
Versammlungsstätte--","Seguramente ya lo sepas, pero yo, Hojo,
soy el maestro del gremio de esta sala
de reunión.","Ты, наверное, уже знаешь, что я
Ходзё — Мастер Гильдии в этом
исключительном Зале собраний.","Pewnie dobrze wiesz, że
ja, Hojo, jestem Mistrzem Gildii
tego wyjątkowego Centrum Zgromadzeń—",,,"Você já deve estar ciente de que eu,
Hojo, sou o Mestre de Guilda
desta excepcional Área de Encontro...","이미 들었겠지만 여기 집회소의
길드 매니저는 나, 고코쿠가
담당하게 되었다개골. 잘 부탁한다.","你應該已經知道了呱。
這個集會所的公會經紀人，目前是由
老夫風登來負責擔任呱。請多指教啦。","你应该已经听说了，这家集会所的
公会经纪人是由老夫来担任的呱。
请多关照。",,,,,,,,"على الأرجح <LSNR {أنت} {أنتِ}> على علم بأنني،
أنا هوجو، زعيم نقابة
مركز التجمع الاستثنائي هذا—",,,,,,,,,,,
7e0a5d5f-81b1-4b30-bc00-c88b7124306c,1210352846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_003,"……ん？
ギルドへの登録はどうなっとるのかって？","What's that? Your guild registration?
Oh, yes. Well, I was getting to it-to it
before you interrupted me.","Hein ? Tu veux savoir comment
tu peux rejoindre la Guilde ? J'allais
te l'expliquer avant ton interruption.","Ehi! Ehi! Cos'hai lì? La richiesta di
registrazione alla Gilda? Ohohoh, stavo
per parlartene, ma mi hai interrotto.","Was? Deine Gildenregistrierung? Ach ja.
Na, dazu wollte ich gerade kommen,
bevor du mich unterbrochen hast.","¿Cómo? ¿Tu registro en el gremio?
Sí, te iba a hablar de ello justo antes
de que me interrumpieses.","Что такое? Зарегистрировать в
Гильдии? А, да. Я как раз и собирался,
пока ты не <LSNR {прервал} {прервала}>.","A to co? Twoja rejestracja w Gildii?
Och, tak. Już miałem to robić,
kiedy mi <LSNR {przerwałeś} {przerwałaś}>. Rechu rechu.",,,"O quê? O seu registro de guilda?
Ah, sim. Bem, eu estava chegando lá
antes de você me interromper.","……응?
길드 등록은 어떻게 하냐고개골?","嗯……？
你問老夫要怎麼在公會註冊嗎？","……嗯？
你问老夫公会注册怎么样了？",,,,,,,,"ما هذا؟ هل تم <LSNR {تسجيلك} {تسجيلكِ}> في النقابة؟
أوه، نعم. حسنًا، كنت سأصل إلى هذا الجزء
قبل أن <LSNR {تقاطعني} {تقاطعينني}>.",,,,,,,,,,,
f11e4251-3bf6-4a8b-af46-734bc16312d7,4259086376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_004,"そんなもん、とっくの昔に
終わっとるでゲコ。","Had you let me finish, I would have told
you that we no longer do things that way.
Get with it-with it, young hunter! Johoho!","Si tu m'avais laissé finir, je t'aurais
dit que l'administratif c'est du passé.
Lance-toi, jeune <LSNR {chasseur} {chasseuse}> ! Ho ho ho !","Se mi avessi lasciato finire, ti avrei
detto che non servono più quelle
cartacce... Sorpresa, sorpresa! Ohohoh!","Hättest du mich ausreden lassen, wäre
dir klar, dass wir ein neues Verfahren
haben. Komm aus dem Quark, quak! Johoho!","De haberme dejado terminar, te habría
dicho que ya no hacemos las cosas así.
Hay que evolucionar. Jo, jo, jo.","А <LSNR {дал} {дала}> бы закончить — я бы сказал тебе,
что мы больше так не делаем. У нас
новый подход, <LSNR {юный охотник} {юная охотница}>! Хо-хо-хо!","Jak <LSNR {dałbyś} {dałabyś}> mi skończyć, to
powiedziałbym ci, że już tak nie robimy.
Zrozumiano, <LSNR {młody łowco} {młoda łowczyni}>? Hohoho!",,,"Se você me deixasse terminar, eu lhe diria
que não fazemos mais as coisas desse
jeito. Entendeu, jovem <LSNR {caçador} {caçadora}>? Dohoho!","그런 건 이미 옛날에
다 끝내뒀다개골.",你的註冊手續老早就已經完成了呱。,早就注册好了呱。,,,,,,,,"<LSNR {دعني} {دعيني}> أنهِ حديثي، كنت <LSNR {سأخبرك} {سأخبركِ}> أننا
لم نعد نقوم بالأمور بهذه الطريقة. <LSNR {اعتد} {اعتادي}>
على هذا الأمر، <LSNR {أيها الصياد الشاب} {أيتها الصيادة الشابة}>! مرحى!",,,,,,,,,,,
a9908c76-9754-46ad-93fe-aebe277d211b,3593027335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_005,"おぬしのことは赤ん坊の頃から
知っとるでゲコ。
今さら、何かを試す必要もないでゲコよ。","No tests to take or papers to
stamp! Just my OK and you're
on your way!","Plus de papiers ni de tests à passer !
Juste mon feu vert et tout est bon
pour le grand plongeon !","Niente più test o inutili documenti!
Basta la mia approvazione e puoi
andare già in missione!","Es gibt keine Tests und du brauchst
auch keine Stempel. Es zählt nur mein
Ja, und du bist startklar!","Se acabó el engorroso papeleo y dejarse
la muñeca firmando páginas y páginas.
Basta con tener mi visto bueno.","Ни заявлений не надо, ни экзаменов!
Я дам добро — и все, иди!","Żadnych testów, papierkowej
roboty, pieczątek!
Tylko moje TAK i w drogę!",,,"Nenhum teste pra fazer nem papeis pra
carimbar! É só a minha aprovação e
pronto!","난 자네가 어렸을 때부터
알고 지내왔다개골.
이제 와서 시험할 필요도 없다개골.","老夫在你還是小嬰兒時就認識你了呱。
你早就不需要進行什麼測試了呱。","你还是个婴儿时，
老夫就认识你了呱。
事到如今，还有什么必要测试呱。",,,,,,,,"لا اختبارات أو أوراق للحصول
على الختم! فقط موافقتي،
وبعدها <LSNR {تكمل طريقك} {تكملي طريقكِ}>!",,,,,,,,,,,
71f56d1e-1479-40df-ad79-a3d88df55e4d,1696193001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_006,では、カムラの里のハンターよ！,"And with that, you are now officially
a hunter! And not just any hunter, no!
A hunter of Kamura Village!","Te voilà officiellement <LSNR {chasseur} {chasseuse}> !
<LSNR {Un chasseur} {Une chasseuse}> de Kamura, qui plus est !","Perciò, ecco fatto... ti nomino
ufficialmente <LSNR {cacciatore} {cacciatrice}> di Kamura!","Und damit bist du jetzt offiziell <LSNR {ein} {eine}>
<LSNR {Jäger} {Jägerin}>! Und nicht nur <LSNR {irgendein Jäger} {irgendeine Jägerin}>,
oh nein! <LSNR {Ein Jäger} {Eine Jägerin}> Kamuras!","Así que ya puedes decir que perteneces
al gremio de cazadores. Y no a uno
cualquiera, ¡al de Kamura nada menos!","И теперь ты официально <LSNR {охотник} {охотница}>!
Да не <LSNR {простой охотник} {простая охотница}>, нет!
<LSNR {Охотник} {Охотница}> деревни Камура!","I z tym oto „tak”, jesteś oficjalnie
<LSNR {łowcą} {łowczynią}>! I nie <LSNR {jakimś tam łowcą} {jakąś tam łowczynią}>,
o nie! <LSNR {Łowcą} {Łowczynią}> z wioski Kamura!",,,"E, com isso, agora você é oficialmente
<LSNR {um caçador} {uma caçadora}>! E não qualquer <LSNR {caçador} {caçadora}>,
não! <LSNR {Um caçador} {Uma caçadora}> da Aldeia Kamura!",그럼 카무라 마을의 헌터여!,那麼，神火村的獵人啊！,炎火村的猎人啊！,,,,,,,,"وبهذا، <LSNR {أعلنك الآن صيادًا} {أعلنكِ الآن صيادة}>!
وليس <LSNR {صيادًا} {صيادة}> فقط، لا!
بل <LSNR {صياد} {صيادة}> قرية كامورا!",,,,,,,,,,,
46d546b8-cb1c-442b-90d5-6cd878901c57,409867816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_007,"集会所の受付嬢であるミノトから
クエストを受注して、いざ狩りへと
おもむくでゲコ～！","Accept a quest from our dearest Minoto
and go hunt some monsters! Johoho!","Allez, hop hop hop ! Va accepter une
quête de Minoto au Grand-Camp, et à
toi la joie de la chasse aux monstres !","Accetta una missione dalla nostra cara
Minoto e che la caccia ai mostri
abbia inizio! Ohohoh!","Nimm eine Quest von unserer teuersten
Minoto an und geh ein paar Monster
jagen! Johoho!","¡Acepta una misión de nuestra querida
Minoto y vete a cazar monstruos!
¡Jo, jo, jo!","Прими задание у нашей дорогой Миното
и отправляйся на охоту! Хо-хо-хо!","Skocz do naszej kochanej Minoto,
dostaniesz od niej zadanie.
Czas ruszyć na potwory! Hohoho!",,,"Aceite uma missão da nossa querida
Minoto e vá caçar uns monstros, Dohoho!","집회소의 접수원인 미노토에게
퀘스트를 수주하고 바로 사냥을
하러 가는 거다개골~!","去集會所找接待員水藝承接任務，
立刻準備前往狩獵吧呱～！","去集会所的接待员水芸那里
承接任务，
前往狩猎呱～！",,,,,,,,"<LSNR {اقبل} {اقبلي}> مهمة من عزيزتي مينوتو
<LSNR {وانطلق} {وانطلقي}> لصيد بعض الوحوش! مرحى!",,,,,,,,,,,
8126be32-d502-4e81-8fa8-2ac9533aa40f,1469450066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_008,"<NPC:102><CAM:1>…そうしたいのは山々なのですが、
百竜夜行の件をギルドに報告せねばならず、
作業が立て込んでおりまして…。","<NPC:102><CAM:1>About that... As much as I'd like
to, I have to get this report about
the Rampage ready for the Guild.","<NPC:102><CAM:1>Hum... J'aimerais bien, mais
il faut que je prépare un rapport
sur la Calamité pour la Guilde.","<NPC:102><CAM:1>A proposito... mi piacerebbe molto, ma
devo preparare un report sulla furia per
la Gilda.","<NPC:102><CAM:1>Was das angeht... Im Moment ist es etwas
ungünstig, ich muss erst diesen Bericht über
die Randale für die Gilde fertig machen.","<NPC:102><CAM:1>O eso es lo que me gustaría decirte, pero
debo informar al gremio acerca del estado del
Frenesí.","<NPC:102><CAM:1>...Я бы очень хотела тебе рассказать, но
Гильдия сейчас очень занята
этим Буйством.","<NPC:102><CAM:1>Co do tego... Chciałabym ci to
wyjaśnić, ale muszę przygotować dla
Gildii raport o Furii.",,,"<NPC:102><CAM:1>Sobre isso... Eu gostaria, mas tenho que
comunicar a Guilda sobre o Frenesi.","<NPC:102><CAM:1>…그러고 싶은 마음은 간절하지만
백룡야행의 정보를 길드에 보고해야 해서
작업이 잔뜩 쌓이는 바람에…","<NPC:102><CAM:1>……雖然我也很想給您任務，
但我必須向公會報告百龍夜行一事，
目前有點忙不過來……","<NPC:102><CAM:1>……我很希望这么做，
但我必须向公会报告百龙夜行的事，
工作太忙了……",,,,,,,,"<NPC:102><CAM:1>بشأن هذا... بقدر ما أحب القيام بهذا،
عليّ إعداد هذا التقرير عن
الغضب العارم لتقديمه للنقابة.",,,,,,,,,,,
bc9760b0-4f85-4eef-a5a7-d2b2004ea8f2,2501224157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid101_000_009,"まことに申し訳ありませんが、
先にヒノエ姉さまのところへ行って
クエストの説明を受けてくださいますか？","I'm terribly sorry, but could you talk
to Hinoa first, so she can explain
quests to you?","Je suis vraiment désolée, mais essaie
plutôt d'aller voir Hinoa pour qu'elle
t'explique le déroulement des quêtes.","Mi dispiace! Perché non vai a parlare
con Hinoa, così ti spiega come
funzionano le missioni?","Es tut mir schrecklich leid, aber bitte
sprich erst mal mit Hinoa, damit sie dir
die Quests erklären kann, ja?","Lo siento mucho, pero... ¿podrías ir
a hablar con Hinoa? Ella te explicará
cómo funciona esto de las misiones.","Мне ужасно жаль, но не <LSNR {мог} {могла}> бы ты
сперва поговорить с Хиноа,
чтобы она объяснила тебе задания?","Wybacz, porozmawiaj lepiej z Hinoą.
Ona opowie ci wszystko
o zadaniach, dobrze?",,,"Me desculpe, mas você poderia falar
com a Hinoa primeiro, para que ela possa
explicar as missões para você?","정말 죄송하지만
우선 히노에 언니가 계신 곳으로 가셔서
퀘스트 설명을 듣고 와주세요.","真的非常抱歉，
能請您先去找火芽姊姊，
聽她說明任務流程嗎？","实在抱歉，
能请您先去火芽姐姐那里
听取任务说明吗？",,,,,,,,"أنا آسف للغاية، ولكن <LSNR {يمكنك} {يمكنكِ}> الحديث مع
هينوا أولًا، إذ يمكنها شرح
المهام <LSNR {لك} {لكِ}>؟",,,,,,,,,,,
