guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
a8d25c3c-6d64-4e7d-a4e4-a694837ab43a,4155302901,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid111,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1e79882-d167-47f1-95ca-2ca8818f71c1,2540737537,会話終了,(default)世間話,-,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_1,ホーホー。（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db8c1dc4-e5ae-4fa9-a008-9eba595a4813,2413917512,,(default)世間話,村進行チュートリアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v0_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f0a3ff2-5b77-4d3a-96df-5e96d0ca947b,1340242363,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v0_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e488c299-6ca1-45d9-93e3-2288f363b330,3492288482,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v1_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02219b06-d422-4733-b345-b55c1fc27cc8,1934316903,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v1_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7bc451-665c-4b05-ac33-d23eaba6317a,26045123,,(default)世間話,村進行☆2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v2_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998655e1-c587-4978-a6f4-48bd93b29320,3614686473,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v2_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc809c07-4ccc-4618-b283-95c8b972cef8,398478689,,(default)世間話,村進行☆3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v3_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26e72e8-6425-4e8a-b66c-4accd36f9748,1962807198,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v3_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386d207-8d02-4256-b603-b0841cc565e6,1323065616,,(default)世間話,村進行☆4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v4_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f81d2826-bcf7-46cb-895f-2eec61c0d5f7,1367133155,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid111_v4_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
