guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
55f97a79-0449-49b4-85a6-5dd0a313c2ca,66579711,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025,<COLOR FF0000>#Rejected#</COLOR> nid025
3734a08c-3382-457e-ab53-c816b9b478bf,2616085538,,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_000,"…ふぁ～ふ。
…………なんじゃ<PL>かニャ。","ZZZZzzzz...
*yawn*
...Oh, it's you, <PL>.","ZZZzzz... *bâille* Oh...
C'est toi, <PL>.","ZZZzzz...
Yawn! Ah sei tu, <PL>...","ZZZZzzzz... *gähn*
... Ach, du bist es, <PL>.","Zzz... ¡Uaaah!
Oh, eres tú, <PL>.","Хр-р-р... *зевает*
А, это ты, <PL>.","ZZZZzzzz... Zieeeew...
Ach, to ty, <PL>.",,,"ZZzzzzzzzz...
Uaaah!
Ah, é você, <PL>.","…흐아암~
…………뭐냥, <PL> 너였냥.","……呼啊～
…………什麼嘛，
是<PL>啊喵。","……呼～呼。
…………哦，原来是<PL>喵。",,,,,,,,"أخخخخخ...
*تثاؤب*
...أوه، <LSNR {هذا أنت} {هذه أنتِ}>.<PL>.",,,,,,,,,,,
ea9af120-742d-4efe-9226-9b0a84a72b3a,4109944218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_001,"お前さん、何を思って
ワシの優雅な昼寝を邪魔するんだニャ。","Now, what business do you have
waking me from my glorious little
catnap?","Bon alors, j'espère que tu as une bonne
raison pour avoir interrompu
ma chabuleuse sieste ?","Perché mai vengo svegliato durante
il mio magnifico sonnellino?","Was hältst du für so wichtig, dass du mich
dafür von meinem herrlichen Nickerchen
abhältst?","A ver, ¿qué es tan importante como para
interrumpir mi siesta?","Что за срочное дело, что надо было
прерывать мой сон?","Cóż ważnego cię sprowadza,
że budzisz mnie ze słodkiej
kociej drzemki?",,,"E aí, qual é o seu motivo pra
me tirar da minha sonequinha?","너는 무슨 생각으로
내 우아한 낮잠을 방해한 거냥?","你是哪根筋不對啊，
竟然來打擾老夫優雅地睡午覺喵。","你是怎么想的，
竟来打扰老夫优雅的午睡喵。",,,,,,,,"الآن، أي عمل <LSNR {لديك} {لديكِ}>
<LSNR {جعلك توقظني} {جعلكِ توقظينني}> من قيلولتي
القصيرة الرائعة؟",,,,,,,,,,,
41ac93e8-cd88-437f-a23e-5809a36cb936,2250322178,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_002,"そもそも買い物中じゃないのかニャ。
はよ行けニャ。","Aren't you supposed to be shopping
right now? Go on, get outta here.
ZZZZzzzz...","T'es pas censé faire des emplettes au
lieu de vagabonder ? Allez, ouste !
Zzzzzz...","Non dovresti fare acquisti? Forza,
via da qui. ZZZzzz...","Solltest du nicht eigentlich einkaufen?
Dann mach mal hin. ZZZZzzzz...","¿No se supone que deberías estar comprando?
Venga, largo de aquí. Zzz...","Разве тебе не пора сейчас за
покупками? Иди же уже.
Хр-р-р...","Nie <LSNR {miałeś} {miałaś}> przypadkiem iść na zakupy?
Zmiataj stąd, a kysz!
ZZZZZzzzzzz...",,,"Você não deveria estar fazendo compras?
Anda, sai logo daqui.
ZZzzzzzz...","애초에 장보는 중 아니었냥?
얼른 가라냥.","而且你不是在買東西嗎喵？
那就快點去啊喵。","再说了，你不是在买东西喵？
快去喵。",,,,,,,,"ألا يُفترض أن
<LSNR {تذهب} {تذهبي}> للتسوق الآن؟ هيا، <LSNR {اخرج} {اخرجي}> من هنا.
أخخخخخ...",,,,,,,,,,,
b61887f7-2338-4964-8d68-aa5810bdf266,1174994267,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_003,"なんじゃ<PL>、
なんか用かニャ。","ZZZZZ—
What do you want, <PL>?","Zzzzzz...
Qu'est-ce que tu veux, <PL> ?","ZZZZ...
Cosa vuoi, <PL>?","ZZZZZ--
... Was willst du, <PL>?","Zzz... ¿Qué quieres, <PL>?","Хр-р-р...
Что тебе надо, <PL>?","ZZZZZ—
Czego chcesz, <PL>?",,,"ZZZZZ—
O que você quer, <PL>?","뭐냥, <PL>.
무슨 볼일 있냥?","怎麼啦，<PL>。
找我有什麼事嗎喵？","怎么了，<PL>，
有什么事喵？",,,,,,,,"أخخخخخ—
ماذا <LSNR {تريد} {تريدين}> يا <PL>؟",,,,,,,,,,,
349c8551-1624-4609-bffd-e118f1fb5247,411431868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_004,"ワシは昼寝中だニャ…。
邪魔するでないニャ。","I'm in the middle of a nap here.
Lemme have my shuteye already.","Tu vois pas que j'essaie de roupiller ?
J'aimerais pouvoir profiter de
ma sieste en paix.","Sto cercando di fare un pisolino. Lasciami
riposare.","Ich mache gerade ein Nickerchen.
Lass mir doch meinen Schlaf.","Has llegado justo cuando estaba en mi siesta.
Vete y deja que planche un rato la oreja.","Я сплю, между прочим.
Дай мне уже вздремнуть.","Drzemię przecież.
Daj zmrużyć oko.",,,"Tô no meio da minha soneca aqui.
Por que você não me deixa dormir?","난 낮잠 자는 중이었다냥…
방해하지 말아라냥.","老夫正在睡午覺喵……
別來打擾老夫喵。","老夫在午睡喵……
不要扰人清梦喵。",,,,,,,,"أنا في منتصف قيلولة هنا.
<LSNR {اسمح} {اسمحي}> لي بالراحة قليلًا.",,,,,,,,,,,
e0862fb1-1f7f-4c8e-9428-02237f6dcf9f,2238932438,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_005,"病人もおらず、怪我人もおらず。
医者が暇というのは、いいことだニャ。
ふぁ～ふ。","Ah, not a single patient today...
A doctor with this much free time
is one lucky Felyne. *yawn*","Aaah, pas un seul patient dans mes
pattes aujourd'hui... Pour un docteur,
je suis un Felyne chacrément chanceux.","Ah, non ho pazienti oggi! Un medico con
tanto tempo libero a disposizione
è un Felyne fortunato. Yawn!","Ah, kein Patient weit und breit...
Ein Arzt mit so viel Freizeit ist ein
glücklicher Felyne. *gähn*","Así me gusta, no tener ni un solo paciente en
todo el día. Así puedo aprovechar para dormir
un poco más. Uaaah... Qué sueño.","Ах, ни единого пациента сегодня...
Доктор, у которого так много свободного
времени — просто счастливчик. *зевает*","Ani śladu pacjentów dzisiaj...
Lekarz z taką masą wolnego czasu
to szczęśliwy felin. Zieeew...",,,"Ah, nenhum paciente hoje...
Um miáudico com tanto tempo livre é
um Felyno de sorte. Uaaah...","아픈 사람도 다친 사람도 없다냥.
의사가 한가한 건 좋은 일이다냥.
흐아암~","沒有病人可看，也沒傷患得醫，
醫生能夠沒事可做，可是件好事喵。
呼啊～","没有病人，也没有伤员。
医生闲着是好事喵。
呼～呼。",,,,,,,,"آه، لا يوجد أي مرضى اليوم...
يُعد الطبيب الذي يتمتع بالكثير
من وقت الفراغ قط فيلاين محظوظ. *تثاؤب*",,,,,,,,,,,
55beacd9-c1c5-48fe-8f12-5f9cffede09b,1407064782,,初対面会話,,,,この会話フラグがOFFなら→,NID_025_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_006,"なんじゃ<PL>。
ああ、ついにハンターになったかニャ。","Oh, it's you, <PL>.
Well well, you're a hunter now, eh?","Oh, c'est toi, <PL>. Alors
comme ça, tu fais partie des chasseurs
maintenant, hein ?","Mià, sei tu, <PL>.
Sei <LSNR {un} {una}> <LSNR {cacciatore} {cacciatrice}> ora, eh?","Oh, du bist es, <PL>.
So, so, bist jetzt also <LSNR {ein Jäger} {eine Jägerin}>, hm?","Bueno, bueno, bueno, <PL>.
Conque ya eres <LSNR {cazador} {cazadora}>, ¿eh?","А, это ты, <PL>.
Ты теперь <LSNR {охотник} {охотница}>, так ведь?","O, to ty, <PL>.
No, no, więc jesteś już <LSNR {łowcą} {łowczynią}>?",,,"Ah, é você, <PL>. Ora, ora,
você é <LSNR {um caçador} {uma caçadora}> agora, é?","뭐냥, <PL>.
결국 헌터가 되었구냥.","怎麼啦，<PL>？
哦，你終於成為獵人啦喵。","怎么，<PL>。
哦，你终于当上猎人了喵。",,,,,,,,"أوه، <LSNR {هذا أنت} {هذه أنتِ}> يا <PL>. حسنًا حسنًا،
<LSNR {أنت صيّاد} {أنتِ صيّادة}> الآن، صحيح؟",,,,,,,,,,,
93a84c6a-8cce-4620-a2d1-17bce501dd45,1292950681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_007,"この里の者は皆、いつも健康そのもので
名医のワシも暇なのニャ。","You know, it's very important to me that,
despite my medical talents, everyone stays
healthy—and I stay permanently unoccupied.","Tu sais, c'est très important pour moi que
tout le monde reste en bonne santé et ne
sollicite pas trop mes talents de médecin.","È miaolto importante che, nonostante le
mie abilità mediche, tutti siano in
salute... così potrò continuare a oziare.","Hör mal, trotz meines medizinischen Geschicks
ist es mir wichtig, dass alle gesund bleiben
– und ich meine Ruhe habe.","¿Sabes qué? Para mí es muy importante que,
a pesar de mi innegable talento como médico,
no os pase nada que os haga venir a molestar.","Я хоть и врач, но мне хочется, чтобы
все были здоровы и в моих
услугах нуждались реже.","Wiesz, to dla mnie bardzo ważne, aby
wszyscy byli zdrowi. Co prawda nie
miałbym wtedy pracy, ale nie szkodzi!",,,"É muito importante para mim que, apesar
dos meus talentos miáudicos, todos fiquem
saudáveis... e eu não precise trabalhar.","이 마을 사람들은 모두 건강하니
의사인 나는 할 게 없어서 한가하다냥.","這個村子裡的人一直都很健康，
所以老夫這個名醫才能在這悠悠哉哉的喵。","这座村子的人都健康得不得了，
老夫这个名医也很闲喵。",,,,,,,,"كما <LSNR {تعلم} {تعلمين}>، من المهم للغاية لي أن يبقى
الجميع بصحة جيدة، بغض النظر عن مواهبي
الطبية—وأن أبقى غير مشغول بشكل دائم.",,,,,,,,,,,
50d0c07b-0188-4829-9674-f2a9174d316b,2079575449,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid025_v0_008,"まあ、お前さんも昔から頑丈だから
ワシの出番も無いニャ。
ふぁ～ふ。","...Well, you've always been a strong and healthy
kitten; I suppose I've little need to worry that your
choice of careers'll change anything. *yawn*","Mais tu n'es pas du genre fragile, toi,
alors j'imagine que je n'ai pas
à m'inquiéter pour toi. *bâille*","Beh, sei sempre <LSNR {stato un tipo tosto} {stata una tipa tosta}>.
Dubito di dovermi prrrreoccupare per la
tua scelta di carriera. Yawn!","... Na ja, du warst schon immer ein starkes und
gesundes Kätzchen, da wird sich wohl auch mit
deiner Berufswahl nichts dran ändern. *gähn*","Aunque no creo que me tenga que preocupar
por ti. Eres <LSNR {duro} {dura}> de pelar, dudo que te vaya
a pasar nada malo. Uaaah...","Впрочем, ты всегда <LSNR {был малый выносливый} {была малая выносливая}>,
так что на твой счет мне можно
не беспокоиться. *зевает*","O ciebie akurat nie muszę się martwić.
Zawsze była z ciebie zdrowa sztuka, więc
taka kariera ci nie zaszkodzi. Zieeew...",,,"Você sempre foi um filhote forte e
saudável. Sua escolha de carreira não
vai mudar isso, tenho certeza. Uaaah...","너도 옛날부터 튼튼했으니
내가 나설 것도 없었다냥.
흐아암~","至於你啊，身體從以前就一直很健壯，
看來也不需要我出馬吧喵。
呼啊～","哎，你一直都很健壮，
也轮不到老夫出场喵。
呼～呼。",,,,,,,,"...حسنًا، لقد <LSNR {كنت قطًا قويًا وصحيًا} {كنتِ قطة قوية وصحية}>
دائمًا؛ أظن أنه لا داعي للقلق بشأن
تغيير <LSNR {اختياراتك} {اختياراتكِ}> للوظائف لأي شيء. *تثاؤب*",,,,,,,,,,,
