guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
c497c059-fece-4a55-98ca-d90b8c0f04d4,3027783815,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid102,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ccbaa72-9403-4df3-8cf4-e8ce11d7e977,3398342614,会話終了,会話フキダシ(赤),-,集会所未開放,,この会話フラグがOFFなら→,EV_PRO_HALL_001_01_01,,この会話フラグがONなら→,EV_PRO_VILL_001_01_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_001_hukidashi,集会所の受付はこちらです。,This is the Hub reception area.,Bienvenue à la réception du Grand-Camp.,"Ti do il benvenuto alla reception della base
di caccia.",Dies ist der Empfangsbereich der Stätte.,Esta es la recepción de la sala de reunión.,Это приемная Зала.,Oto recepcja Centrum Zgromadzeń.,,,Esta é a recepção da Área de Encontro.,집회소 접수는 이쪽입니다.,這裡是集會所的任務領取處。,集会所的受理处在这里。,,,,,,,,هذه منطقة الاستقبال بالمركز.,,,,,,,,,,,
a75a5ab3-dc32-4ae0-9b26-a64ae2346e4d,3719011857,,重要会話(進行),-,集会所未開放,,この会話フラグがOFFなら→,EV_PRO_HALL_001_01_01,,この会話フラグがONなら→,EV_PRO_VILL_001_01_07,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,EV_PRO_HALL_001_01_01,,,,,,nid102_001_001,"お待ちしておりました。
集会所でのクエスト受付は、
わたくしミノトが承ります。","I've been waiting for you. As you
could have guessed, all Gathering
Hub quests go through me.","Je t'attendais. Comme tu as dû
le comprendre, je m'occupe de toutes
les quêtes du Grand-Camp.","Ti stavo aspettando. Come avrai già capito,
per le missioni base di caccia devi
rivolgerti a me.","Ich habe dich schon erwartet. Wie du
vielleicht schon vermutet hast, laufen alle
Versammlungsstätten-Quests über mich.","Te estaba esperando. Como te puedes haber
figurado, todas las misiones de dicha sala
pasan por mis manos.","Я ждала тебя. Как можно догадаться,
все задания Зала раздаю я.","Oczekiwałam cię.
Zwą mnie Minoto. Wszystkie zadania
Centrum przychodzą do mnie.",,,"Eu estava te esperando.
E como deve imaginar, todas as missões
da Área de Encontro passam por mim.","오래 기다리셨습니다.
집회소에서의 퀘스트 접수는
저 미노토가 맡고 있습니다.","我已恭候多時了。
集會所的任務領取，
是由我──水藝負責。","恭候多时了。
集会所的任务承接
由我水芸受理。",,,,,,,,"لقد كنت <LSNR {أنتظرك} {أنتظركِ}>. كما <LSNR {خمّنت} {خمّنتِ}> من قبل،
جميع مهام مركز التجمع
تمر من خلالي.",,,,,,,,,,,
7bb55127-2534-401c-8e62-09d3386c0379,2820548142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_002,"ご存じかもしれませんが、集会所では
多人数のハンター様に向けた
クエストをご紹介しております。","Please be aware these quests
are meant for a party of hunters.","Attention, ces quêtes sont destinées
pour des groupes de chasseurs.","Le missioni base di caccia sono pensate
per gruppi di cacciatori.","Sei dir bitte bewusst, dass diese Quests für
Gruppen von Jägern vorgesehen sind.","Como sabrás, estas misiones están pensadas
para grupos de cazadores.","Пожалуйста, помни, что задания Зала
предназначены для групп охотников.","Jak może wiesz, zadania
Centrum Zgromadzeń są przeznaczone
dla grupy łowców.",,,"Saiba que missões da Área
de Encontro são para grupos
de caçadores.","알고 계실지 모르겠지만 집회소는
다른 헌터들과 함께 도전하는
퀘스트를 소개하는 곳입니다.","您或許已經知道，
集會所介紹的任務，
都是適合多名獵人一同執行的任務。","您可能已经知道了，
集会所会介绍面向
多人狩猎的任务。",,,,,,,,"يُرجى العلم بأن هذه المهام
مخصّصة لمجموعة من الصيادين.",,,,,,,,,,,
1909ffaf-09c1-4c8d-b5cd-9d3213656f32,2957995403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_003,"クエストには★１、★２などの
レベルが設定されていまして、
★の数だけ難しくなるとお考えください。","Quests will be rated at 1★, 2★,
and so on. Think of the number
of stars as the level of difficulty.","Les quêtes sont marquées par 1★, 2★,
et ainsi de suite. Le nombre d'étoiles
représente le niveau de difficulté.","Le missioni verranno classificate in
livelli indicati da 1★, 2★ e così via.
Il numero di stelle indica la difficoltà.","Quests sind je nach Schwierigkeitsgrad
mit einer bestimmten Anzahl von Sternen
bewertet – 1★, 2★ und so weiter.","Se clasifican en 1★, 2★ y demás.
El número junto a ★ indica el nivel de
dificultad de las misiones.","У заданий есть уровень, например, 1★,
2★, и т. д. Количество звезд —
это уровень сложности.","Zadania są oznaczone 1★, 2★
i tak dalej. Liczba gwiazdek
oznacza poziom trudności.",,,"A missões são classificadas a partir de
1★, 2★, e assim por diante. Pense no
número de estrelas como a dificuldade.","퀘스트는 ★1, ★2 등의
레벨이 설정되어 있으며 높을수록
난이도가 올라간다고 생각하면 됩니다.","這些任務被設定成★1、★2等各種等級，
請記得★數越高，任務也就越困難。","任务设置有★1、★2各种等级，
您可以认为★数越多，
任务就越难。",,,,,,,,"ستُصنّف المهام على النحو التالي: <BSL>★1</BSL>،
<BSL>★2</BSL>، وهكذا. <LSNR {واعلم} {واعلمي}> أن عدد النجوم
يعكس مستوى الصعوبة.",,,,,,,,,,,
070b262c-85eb-40c8-87bd-82791444d9ec,3119524257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_004,"ちなみに集会所では、
★１から★３を<COLS RED>下位</COL>、
★４から★７を<COL RED>上位</COL>と区別しています。","1★ to 3★ quests are classified
as <COLS RED>low rank</COL>, and 4★ to 7★ are
classified as <COL RED>high rank</COL>.","Les quêtes de 1★ à 3★ sont des
quêtes <COLS RED>Novice</COL>, et de 4★ à 7★ sont des
quêtes <COL RED>Expert</COL>.","Il livello di difficoltà delle missioni
da 1★ a 3★ sarà <COLS RED>basso</COL>, mentre
da 4★ a 7★ sarà <COL RED>alto</COL>.","Quests mit 1★, 2★ und 3★ sind als
<COLS RED>niedrigrangig</COL> eingestuft, jene mit
4★ bis 7★ gelten als <COL RED>hochrangig</COL>.","De 1★ a 3★ se consideran misiones de
<COLS RED>rango bajo</COL>, mientras que las de 4★ a 7★
son de <COL RED>rango alto</COL>.","Ах, да! Все задания с уровнем
от 1★ до 3★ считаются <COLS RED>низкоранговыми</COL>,
а от 4★ до 7★ — <COL RED>высокоранговыми</COL>.","Klasyfikujemy zadania
od 1★ do 3★ jako <COLS RED>niskiego poziomu</COL>,
a od 4★ do 7★ jako <COL RED>wysokiego poziomu</COL>.",,,"Classificamos as missões de 1★ a 3★ como
<COLS RED>Ranque Baixo</COL>, e as de 4★ a 7★
como <COL RED>Alto</COL>.","참고로 집회소에서는
★1부터 ★3까지를 <COLS RED>하위</COL>,
★4부터 ★7까지를 <COL RED>상위</COL>로 구분합니다.","順帶一提，依據集會所的分類，
★1到★3是<COLS RED>初階</COL>，
★4到★7則是<COL RED>進階</COL>。","顺便一说，集会所将
★1到★3定为<COLS RED>下位</COL>，
★4到★7定为<COL RED>上位</COL>。",,,,,,,,"المهام من <BSL>★1</BSL> إلى <BSL>★3</BSL> تُصنّف بأنها
<COLS RED>رتبة منخفضة</COL>، ومن <BSL>★4</BSL> إلى <BSL>★7</BSL> تُصنَّف
بأنها <COL RED>رتبة مرتفعة</COL>.",,,,,,,,,,,
413dd228-821a-4eaa-a79d-76d237a56c1c,2839625689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_005,"まあ、あなた様であれば、
上位へ行くのはあっという間でしょう。
…と、ヒノエ姉さまが仰っていました。","I'm sure that in no time you will
be taking on high rank quests.
At least, that is what Hinoa says.","Je suis sûre que tu pourras entreprendre
les quêtes Expert bientôt.
En tout cas, c'est ce que pense Hinoa.","Di sicuro non ti ci vorrà molto prima di
riuscire ad affrontare missioni di
livello alto, almeno così dice Hinoa...","Ich bin sicher, du wirst im Nu auch
hochrangige Quests auf dich nehmen.
Das ist jedenfalls, was Hinoa sagt.","Estoy segura de que pronto podrás aceptar
las misiones de mayor rango. Al menos,
así lo cree Hinoa.","Я уверена, что скоро ты уже будешь
брать высокоуровневые задания. По
крайней мере, так говорит Хиноа.","Jestem pewna, że wkrótce będziesz
się <LSNR {zajmował} {zajmowała}> zadaniami wysokiego poziomu.
Tak przynajmniej twierdzi Hinoa.",,,"Certeza que em breve você vai estar
em missões de Ranque Elevado. Pelo menos
é o que Hinoa diz.","그래도 당신의 실력이라면
상위까지는 금방 도달하겠죠.
…라고 히노에 언니가 말씀하셨어요.","不過是您的話，
想必很快就能承接進階任務了吧。
……火芽姊姊是這麼說的。","嗯，以您的水平，
要升至上位也不用多久吧。
……火芽姐姐这么说过。",,,,,,,,"أنا متأكدة من <LSNR {أنك ستتولى} {أنكِ ستتولين}> مهامَّ ذات
رتبة مرتفعة في وقت قصير.
على الأقل هذا ما تقوله هينوا.",,,,,,,,,,,
2e240d97-ae1a-401d-8f0e-7344623c84f3,3315918638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_006,"そして、集会所では<COLS RED>ハンターランク</COL>、
通称<COL RED>ＨＲ</COL>によって、ハンター様が
受注可能なクエストを管理しております。","Here at the Hub, your <COLS RED>Hunter Rank</COL>,
or <COL RED>HR</COL> for short, determines what
quests you are able to accept.","Ici au Grand-Camp, ton <COLS RED>rang de chasseur</COL>,
ou <COL RED>RC</COL> pour faire court, détermine les
quêtes auxquelles tu as accès.","Il tuo <COLS RED>grado cacciatore</COL>, altrimenti detto <COL RED>GC</COL>,
determina quali missioni puoi accettare
qui alla base.","Hier in der Stätte bestimmt dein
<COLS RED>Jägerrang</COL>, kurz <COL RED>JR</COL> , welche
Quests du annehmen kannst.","Aquí, en la sala de reunión, tu <COLS RED>rango de
cazador</COL>, o <COL RED>RC</COL> para acortar, determina las
misiones que puedes aceptar.","В Зале можно увидеть свой <COLS RED>ранг охотника</COL>,
или сокращенно <COL RED>РО</COL>. Он определяет,
какие задания ты можешь принимать.","Centrum nadaje ci <COLS RED>poziom łowcy</COL>,
w skrócie <COL RED>PŁ</COL>, określający,
których zadań możesz się podjąć.",,,"Aqui na Área de Encontro, o seu <COLS RED>Ranque
de Caçador</COL>, ou <COL RED>RC</COL> , determina as
missões que você pode aceitar.","그리고 집회소에서는 <COLS RED>헌터 랭크</COL>,
통칭 <COL RED>HR</COL>에 따라 헌터 분들이
수주 가능한 퀘스트를 관리하고 있습니다.","另外，集會所將依據<COLS RED>獵人Rank</COL>，
也就是俗稱的<COL RED>HR</COL>，
來管理獵人們能夠承接的任務。","还有，集会所管理着
猎人在不同<COLS RED>猎人等级</COL>，
通称<COL RED>HR</COL>下可承接的任务。",,,,,,,,"هنا في المركز، تُحدّد <COLS RED> رتبة الصيّاد</COL>،
أو اختصارًا <COL RED>ر ص</COL> الخاصة <LSNR {بك} {بكِ}> المهام
التي <LSNR {يمكنك} {يمكنكِ}> قبولها.",,,,,,,,,,,
7c872108-8401-4995-8c5c-4b5ba8b09dcb,481068694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_007,"ＨＲ１のハンター様は★１、
ＨＲ２であれば★２といった感じです。","A Hunter Rank of HR1 allows you
to accept 1★ quests, HR2 lets you
accept 2★, you get the idea.","Un RC 1 te permet d'accéder aux quêtes 1★,
un RC 2 te permet d'accéder aux quêtes 2★,
et ainsi de suite.","Se hai un GC 1 puoi accettare le missioni 1★, con
un GC 2 quelle di 2★, e così via.","Mit dem Jägerrang JR1 kannst du 1★-Quests
annehmen, mit JR2 dann 2★ – du verstehst
das Prinzip.","Con RC 1 puedes aceptar misiones de 1★,
con RC 2 serían las de 2★...
Supongo que ya comprendes cómo va.","Ранг охотника, равный РО1, позволяет
брать заадния на 1★, РО2 —
на 2★, и так далее.","Poziom Łowcy PŁ1 pozwala
ci akceptować 1★ zadania, PŁ2 2★...
Z pewnością rozumiesz.",,,"O Ranque de Caçador RC1 permite que você
aceite missões 1★, RC2 missões de 2★,
deu pra entender.","HR 1의 헌터 님께는 ★1,
HR 2의 경우에는 ★2. 이런 방식입니다.","大致是以HR1的獵人可以承接★1的任務，
HR2的獵人可以承接★2的任務的方式進行。","大概就是猎人等级1的猎人可承接★1，
猎人等级2的话就是★2。",,,,,,,,"تتيح <LSNR {لك} {لكِ}> رتبة الصياد ر ص 1 قبول
المهام <BSL>★1</BSL>، ورتبة الصياد ر ص 2 قبول
المهام <BSL>★2</BSL>، وهكذا.",,,,,,,,,,,
3ed02852-48dc-43cb-8fc7-57a657a081ce,3440883118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid102_001_008,"ＨＲを上げていく方法については…
また後ほどご説明いたします。
まずは上位を目指してくださいませ。","As for increasing your rank, well,
I'll get into that later. For now,
concentrate on what's in front of you.","Nous verrons plus tard comment passer au
rang supérieur. Pour le moment, reste
<LSNR {concentré} {concentrée}> sur ce que tu as à faire.","Per migliorare il tuo grado... Beh, ne parleremo più
avanti. Per ora, pensa solo a dare il massimo.","Wie du deinen Rang erhöhst, erkläre ich dir später.
Konzentriere dich jetzt erst einmal auf deine aktuelle
Aufgabe.","Y para subir de rango tienes que...
Bueno, de eso ya hablaremos.
Vayamos paso a paso.","Что касается повышения ранга,
я расскажу об этом позже.
А пока займемся насущными делами.","Jeśli chodzi o zwiększanie rangi, cóż,
później do tego przejdę. Na razie
skup się na tym, co masz przed sobą.",,,"Quanto a subir de ranque... Bom, já, já
a gente conversa sobre isso.
Por enquanto, só tente melhorar.","HR를 올리는 방법은…
다음 기회에 설명해 드리겠습니다.
우선 상위를 목표로 하시길 바랍니다.","至於如何提升HR……
之後會再為您解說。
請您先以進階任務為目標。","提升猎人等级的方法……
容我之后再为您说明。
请您先努力升至上位吧。",,,,,,,,"وبالنسبة لزيادة <LSNR {رتبتك} {رتبتكِ}>، حسنًا، سأتحدّث
عن هذا لاحقًا. أمّا الآن،
<LSNR {فركّز} {فركّزي}> على ما هو <LSNR {أمامك} {أمامكِ}>.",,,,,,,,,,,
