guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
5ca122d7-5a75-4836-bdf5-5355badebca3,4179918933,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606,<COLOR FF0000>#Rejected#</COLOR> nid606
0a4f7ccb-0260-40ac-a292-9202322c9b50,3246763377,会話終了,会話フキダシ(黄色),,,,この会話フラグがOFFなら→,FA_OtAgency_MR_Open_00,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_000_01,出張オトモ広場ですニャ！,This is the Buddy Piazza!,Voici l'Atelier Pilpoil !,Questa è la Piazza Felyne.,Das ist die Buddy-Piazza!,¡Esta es la Piazza Camarada!,Это Пьяцца спутников!,Oto Rynek Kompanów!,,,Esta é a Piazza dos Amigos!,출장 동반자 광장입니다냥!,這裡是臨時隨從廣場喵！,这里是随从广场分部喵！,,,,,,,,هذه ساحة الأصدقاء!,,,,,,,,,,,
e0518723-701b-438c-a7eb-049fb254049f,1986186503,,重要会話(非進行),,,,この会話フラグがOFFなら→,FA_OtAgency_MR_Open_00,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,FA_OtAgency_MR_Open_00,,,,,,,nid606_base1_000,"<NOFAC>これは<PL>殿。
お待ちしておりましたですニャ。","<NOFAC>Hiya, <PL>!
I've been waiting fur you.","<NOFAC>Ah, <PL>.
Je t'attendais.","<NOFAC>Ehi, <PL>!
Ti stavo aspettando.","<NOFAC>Ah, <PL>.
Ich habe dich erwartet! *schnurr*","<NOFAC>¡Ey, <PL>!
Te estaba esperando.","<NOFAC>А, <PL>.
Я тебя мур-ждал.","<NOFAC>O, <PL>. Czekałem na ciebie.",,,"<NOFAC>Ah, <PL>.
Eu tava te esperando.","<NOFAC><PL> 공 아니십니까.
기다리고 있었습니다냥.","<NOFAC>您就是<PL>大人吧。
我已經久候多時了喵。","<NOFAC>这不是<PL>吗？
恭候多时了喵。",,,,,,,,"<NOFAC>آه يا <PL>.
لقد كنت في <LSNR {انتظارك} {انتظاركِ}>.",,,,,,,,,,,
3fc4ae62-5cd7-4d2c-957e-8ffb3602330e,3047127598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_001,"私は、カムラの里のオトモ広場から、
ここエルガドでの窓口役として
派遣された者ですニャ。","I've been dispatched from the Buddy
Plaza in Kamura to handle Buddy
affairs here in Elgado.","On m'envoie de la Place Pilpoil,
dans Kamura, pour gérer les activités
Pilpoil ici à Elgado.","Sono stato inviato qui a Elgado dalla
Piazza compagni di Kamura per occuparmi
dei compagni.","Ich wurde von der Buddy-Plaza in Kamura
entsandt, um die Buddy-Angelegenheiten
hier in Elgado zu übernehmen.","Me envían de la plaza Camarada de Kamura
para ocuparme de los asuntos de
camaradas aquí, en Elgado.","Мяуня отправили с Площади спутников
Камуры в Элгадо и поручили
решать вопросы, связанные со спутниками.","Wysłano mnie z Placu Kompanów w Kamurze
do zarządzania sprawami
kompanów w Elgado.",,,"Fui despachado da Praça dos Amigos de
Kamura para cuidar dos assuntos de Amigos
aqui em Elgado.","저는 카무라 마을의 동반자 광장에서
엘가도로 파견 나온
창구 담당자랍니다냥.","我是從神火村的隨從廣場
被派遣至艾爾卡多，
負責擔任窗口的人員喵。","我来自炎火村的随从广场，
在埃尔迦德负责窗口工作喵。",,,,,,,,"لقد تم إرسالي من ساحة
الأصدقاء في كامورا للتعامل مع شئون
الأصدقاء هنا في إلجادو.",,,,,,,,,,,
13ea5f34-3f75-4ed3-ab1c-2cfacac89fd6,285961275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_002,"じつは私…狩猟がニガテで
オトモにはなれなかったのですが、
こういう仕事は大の得意ですニャ。","To be purr-fectly honest, I didn't make it
as a Buddy because hunting's not my
thing. But this job is ideal fur me!","La vérité ? La chasse, c'est pas mon truc,
alors devenir Pilpoil... bof...
Par contre, j'adore ce boulot !","A dir la verità, non sono diventato un
compagno perché cacciare non fa per
me. Ma questo è il lavoro perrrfetto.","Um ehrlich zu sein, *schnurr*, ich bin
kein Buddy, weil mir das Jagen nicht
liegt. Aber der Job ist perfekt für mich!","Si te soy sincero, no me hice camarada
porque la caza no me engatusa.
¡Pero este trabajo es ideal para mí!","Мурчу честно, спутника из мяуня не
вышло, поскольку охота — это не мое.
А вот эта работа мне подходит идеально!","A tak szczerze, to nie zostałem kompanem,
bo łowy są nie dla mnie. Ale ta
robota jest doskonała!",,,"Sendo perfeitamente sincero, não me
qualifiquei como Amigo porque não sou da
caça, mas este serviço é ideal pra mim!","사실은 제가… 사냥을 못해서
동반자가 되는 덴 실패했지만
창구 일은 자신 있습니다냥!","其實……我因為不擅長狩獵，
所以沒有成為隨從，
但我相當擅長這類工作喵。","其实……我不擅狩猎，当不了随从，
但我很会做这种工作喵。",,,,,,,,"لأكون صادقًا تمامًا، لم أنجح
في أن أكون صديقًا، لأنني لا أحب الصيد.
لكن هذه الوظيفة مثالية بالنسبة لي!",,,,,,,,,,,
2778e6dc-119c-4045-9071-9c2bb93c6e60,2514100899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_003,"里の英雄、<PL>殿の
お役に立てるとは、私もうれしいですニャ。
今後とも、お見知りおきを。","And I'm purr-etty excited to get the
chance to help out the hero of Kamura!
It's a real purr-leasure—I mean, pleasure!","C'est miaourveilleux de pouvoir aider
<LSNR {le héros} {l'héroïne}> de Kamura !
J'en frétille des moustaches !","Non vedo l'ora di poter aiutare <LSNR {l'eroe} {l'eroina}>
di Kamura. È un vero piacere, mià!","Und ich freue mich sehr, dass ich die
Chance habe, <LSNR {dem Held} {der Heldin}> von Kamura
zu helfen! Beim Barthaar, eine Freude!","¡Y miau hace mucha ilusión tener la
oportunidad de ayudar <LSNR {al héroe} {a la heroína}> de
Kamura! ¡Mira cómo ronroneo!","Не мяугу нарадоваться, что мне
выпал шанс помочь герою Камурры!
Мне очень мурмятно!","Bardzo się cieszę, że mogę pomóc <LSNR {bohaterowi} {bohaterce}>
Kamury! Prawdziwa przyjemność!",,,"E eu tô bem empolgado de ter a chance de
ajudar <LSNR {o herói} {a heroína}> de Kamura!
É um verdadeiro prazer!","마을의 영웅인 <PL> 공에게
도움이 될 수 있어서 저도 기쁩니다냥.
앞으로 잘 부탁드리겠습니다냥!","能夠幫助村莊的英雄<PL>大人，
我感到非常高興喵。
今後還請多多指教喵！","能为您这个村庄的英雄尽一份微薄之力，
我相当荣幸喵。今后也请多多关照喵！",,,,,,,,"وأنا متحمس جدًّا للحصول على
فرصة لمساعدة <LSNR {بطل} {بطلة}> كامورا!
إنها متعة حقيقية!",,,,,,,,,,,
8d998bdf-e2e7-47cd-b051-211bf9928773,3054041486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_003_01,"ところで、<PL>殿は
エルガドのオトモボードを
ご存じですかニャ？","Oh, and have you seen the Buddy Board
in Elgado yet?","Au fait, tu connais le Tableau Pilpoil
à Elgado ?","Ehi, <PL>. Sai che
a Elgado c'è la bacheca compagni?","Oh, und hast du schon die Buddy-Tafel
in Elgado gesehen?","Oye, ¿sabes ya cómo funciona el tablón
de camaradas de Elgado?","А, <PL>.
Знаешь о Доске спутников в Элгадо?","Hej, <PL>. Czy wiesz
o tablicy kompanów w Elgado?",,,"Ei, <PL>.
Você sabe sobre o Quadro de Amigos
em Elgado?","그런데 <PL> 공은
엘가도의 동반자 게시판에 대해
알고 계신가요냥?","話說回來，<PL>大人，
您知道艾爾卡多的隨從看板嗎？","<PL>，
您知道埃尔迦德的随从看板喵？",,,,,,,,"مرحبًا يا <PL>.
هل <LSNR {تعرف} {تعرفين}> شيئًا عن مجلس الأصدقاء
في إلجادو؟",,,,,,,,,,,
3a250a3c-1702-4ab4-9c56-000c78d70852,1997917122,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_base1_003_02,"<CAM:0>私の横に置かれているこちらが、
そのオトモボードですニャ！
広場と一緒に活用してほしいですニャ。","<CAM:0>This is it, just next to me here.
I hope you'll make good use of it
alongside the Piazza!","<CAM:0>Le voilà, juste à côté de moi.
J'espère que tu en feras bon
usage, ainsi que de l'Atelier !","<CAM:0>Eccola, proprio qui di fianco a me.
Spero ne farai buon uso, insieme
alla Piazza Felyne.","<CAM:0>Sie ist hier direkt neben mir.
Ich hoffe, du wirst sie und die Piazza
ausgiebig nutzen!","<CAM:0>Me refiero a este de aquí. ¡Espero que
sepas sacarle tanto provecho como a la
piazza!","<CAM:0>Она здесь, рядом со мной. Надеюсь,
она тебе пригодится, как и Пьяцца!","<CAM:0>Jest tutaj, obok mnie. Mam nadzieję, że
ją dobrze wykorzystasz razem
z Rynkiem Kompanów!",,,"<CAM:0>É isto aqui ao meu lado.
Espero que faça bom uso dele na piazza!","<CAM:0>제 옆에 있는 게 바로
동반자 게시판입니다냥!
광장과 함께 활용해 주세요냥.","<CAM:0>擺在我身旁的正是隨從看板喵！
還請您今後多加利用看板與廣場喵。","<CAM:0>我旁边的这个就是随从看板喵！
希望您利用广场的时候，也用用它喵。",,,,,,,,"<CAM:0>هذا هو، بجانبي هنا مباشرة.
آمل أن <LSNR {تستفيد} {تستفيدي}>منه
بالإضافة إلى الساحة!",,,,,,,,,,,
37b0767e-9094-46a5-a6ca-2127fa94cec6,1148647731,会話終了,会話フキダシ(黄色),,,,この会話フラグがONなら→,NID_606_FIRST,,この会話フラグがOFFなら→,FA_OtHire_MR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid606_FaOpen_019_01,イオリ殿からの吉報ですニャ。,"I've received good mews—I mean,
NEWS from Iori!",J'ai reçu de bonnes nouvelles de Sire Iori !,Ho ricevuto buone notizie da Iori!,"Ich habe gute Miauigkeiten... ich meine
Neuigkeiten... von Iori!",Tengo buenas noticias de Iori.,"У меня хорошие вести
от Сира Иори.",Mam dobre wieści od Ioriego!,,,Recebi boas novas do Sir Iori.,이오리 공의 낭보입니다냥.,小庵大人傳來了好消息喵。,刀脊发来了喜讯喵。,,,,,,,,لقد تلقيت بشرى من السيد إيوري.,,,,,,,,,,,
6e94e55c-9e22-4dba-9b39-82867f233747,31754322,,重要会話(非進行),,,,この会話フラグがONなら→,NID_606_FIRST,,この会話フラグがOFFなら→,FA_OtHire_MR_01,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,FA_OtHire_MR_01,,,,,,,nid606_FaOpen_019_02,"<NOFAC><PL>殿！
イオリ殿からの伝言ですニャ。","<NOFAC>Hiya, <PL>! I have
a message from Iori.","<NOFAC>Oh, salut, <PL> !
J'ai un message de la part d'Iori.","<NOFAC>Oh, sei tu, <PL>!
Ho un messaggio da Iori.","<NOFAC>Hallo, <PL>!
Ich habe eine Nachricht von Iori.","<NOFAC>¡Ey, <PL>!
Tengo un mensaje de Iori.","<NOFAC>О, это ты, <PL>!
У меня послание от Сира Иори.","<NOFAC>Ach, to ty, <PL>!
Mam wiadomość od Ioriego.",,,"<NOFAC>Ah, é você, <PL>!
Tenho uma mensagem do Sir Iori.","<NOFAC><PL> 공!
이오리 공이 보낸 전언입니다냥.","<NOFAC><PL>大人！
小庵大人託我傳話給您喵。","<NOFAC><PL>！
刀脊有口信喵。",,,,,,,,"<NOFAC>مرحبًا، <PL>! تلقيت
رسالة من السيد إيوري.",,,,,,,,,,,
