guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
9018017e-dd87-4dfa-98b0-1e66a6a2a3d4,1332444070,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745,<COLOR FF0000>#Rejected#</COLOR> nid745
05ce8900-f6b3-4ed5-afe4-ecbfb31d105e,3007989659,会話終了,会話フキダシ(赤),,,,この会話フラグがONなら→,EV_PRO_MR_006_02_01,,この会話フラグがOFFなら→,EV_PRO_MR_TU4EX_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_hukidashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dcb3e6-34ed-4948-b64e-d4a333dd9fa4,1278521110,,重要会話(進行),,,,この会話フラグがONなら→,EV_PRO_MR_006_02_01,,この会話フラグがOFFなら→,EV_PRO_MR_TU4EX_01_01,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,EV_PRO_MR_TU4EX_01_01,,,,,,,nid745_mr6tu4_001_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419a0e6-ea37-4ec1-a963-e05c0f21492e,277260913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecae9282-164d-4df3-bec9-841cc860bf98,2208716340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e22d672-5f47-4cde-8644-5bbd3edd6e68,430058032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352dd1a-d0cc-46ff-9d1e-ff7360be43b2,2524612983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949d9d6b-18f2-4b0f-948b-36383caff740,758800047,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_001_006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25eec300-e7b9-4411-a65f-80805bd098a0,3563062566,会話終了,会話フキダシ(赤),,,,このクエストがクリア済みなら→,QN315646,,この会話フラグがOFFなら→,EV_PRO_MR_TU4EX_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid745_mr6tu4_002_hukidashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf6b8ed-c166-44d3-9898-a874d4c505c1,715818629,,重要会話(進行),,,,このクエストがクリア済みなら→,QN315646,,この会話フラグがOFFなら→,EV_PRO_MR_TU4EX_01_03,,,,,,,,,,,,,,,,,,,,,,,会話フラグを「ON」→,EV_PRO_MR_TU4EX_01_03,,,,,,,nid745_mr6tu4_002_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
