guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
e86d684a-9bb3-41f5-a454-768c284c816e,933413302,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613,<COLOR FF0000>#Rejected#</COLOR> nid613
aa44a498-e424-421a-9f41-8144052f3fd5,264245046,,初対面会話,,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,NID_613_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_000,"<NOFAC>おかえりなさいませ、旦ニャ様。
本日より、ワタクシがルームサービスを
務めさせていただきますニャ。","<NOFAC>Welcome home, Meowster! Starting from
today, I will be your Housekeeper.","<NOFAC>Bienvenue, <LSNR {Miaître} {Miaîtresse}> !
Je serai votre Chambellan à compter
d'aujourd'hui !","<NOFAC><LSNR {Bentornato, padrrrone} {Bentornata, padrrrona}>. A partire
da oggi, io sarò il tuo attendente.","<NOFAC>Willkommen zu Hause, <LSNR {Miauster} {Miausterin}>!
Ich bin ab heute dein Haushälter!","<NOFAC>¡<LSNR {Bienvenido a casa, miauestro} {Bienvenida a casa, miauestra}>!
A partir de hoy, seré su ayudante.","<NOFAC>Добро пожаловать, <LSNR {Охотник} {Охотница}>!
С этого дня я буду вашим домоправителем.","<NOFAC>Witaj z powrotem! Będę
twoim kotem domu od dziś!",,,"<NOFAC>Que bom te ver de novo, <LSNR {Caçador} {Caçadora}>!
Vou ser seu Zelador, começando hoje!","<NOFAC>어서 오세요, 주인님.
오늘부터 제가 룸서비스를
맡게 되었습니다냥.","<NOFAC>主人，歡迎回來。
從今天起，在下便是您的管家喵。","<NOFAC>欢迎回来，主人喵。从今天起，
由我来担任您的管家喵。",,,,,,,,"<NOFAC>مرحبًا <LSNR {بعودتك أيها الصياد} {بعودتكِ أيتها الصيادة}>! سأكون
مدبر <LSNR {منزلك} {منزلكِ}>، ابتداءً من اليوم!",,,,,,,,,,,
79fb97bd-2e59-4739-8c0d-2da19ff32654,98770228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_001,"慣れない場所での生活、何かありましたら
いつでもワタクシを頼ってくださいニャ。","You will be living in new and unfamiliar
surroundings. You may rely on my paws
for whatever you need!","Vous voici dans un environnement qui
vous est étranger. Vous pouvez compter
sur mes petites pattes pour vous servir.","Vivrai in un ambiente nuovo e a te
sconosciuto. Per qualunque richiesta,
riponi pure la tua fiducia nelle mie zampe.","Du wirst in einer neuen und unbekannten
Umgebung wohnen. Du kannst dich auf
meine Pfoten verlassen für alles Nötige!","Está a punto de vivir en sitios nuevos
y desconocidos. ¡Y yo le echaré una pata
con cualquier cosa que necesite!","Вам предстоит жить в новом и незнакомом
окружении. Мяужете полагаться на меня
в любых вопросах!","Będziesz teraz mieszkać w nieznanym
otoczeniu. Ale możesz polegać
na mych łapkach!",,,"Você vai encarar ambientes novos,
desconhecidos. Pode contar comiaugo
pro que precisar!","익숙지 않은 생활에 혹시라도 불편한 점이
있으시면 언제든 저를 부르시면 됩니다냥.","您來到陌生的土地，生活想必不太習慣。
如果遇到了任何問題，
請儘管吩咐在下處理喵。","您对这里不熟悉，要是有什么需要，
请随时吩咐我喵。",,,,,,,,"<LSNR {ستعيش} {ستعيشين}> في محيط جديد
وغير مألوف. <LSNR {يمكنك} {يمكنكِ}> الاعتماد علي
في كل ما <LSNR {تحتاجه} {تحتاجينه}>!",,,,,,,,,,,
f16cd6e2-e0b6-41c3-b6b4-3a4a835809cb,293988444,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_002,"旦ニャ様の手助けができるよう
誠心誠意、務める所存ですニャ。
それでは旦ニャ様、お気をつけて。","I will work hard to help you, however
I possibly can! Take care out there!","Je vais travailler dur pour vous aider
autant que possible ! Faites attention
à vous !","Io lavorerò sodo per aiutarti come
posso. Fa' attenzione là fuori.","Ich werde so hart wie ich irgend kann
arbeiten! Pass da draußen auf dich auf!","Voy a esforzarme al máximo para ayudarle
en todo lo que pueda. ¡Tenga cuidado ahí fuera!","Я сделаю все, чтобы помочь
вам! Будьте осторожны!","Będę dla ciebie ciężko
pracować! Uważaj na siebie!",,,"Vou trabalhar duro pra te ajudar, de toda
forma que eu puder! Cuide-se em campo!","주인님의 도움이 되도록
성심성의껏 노력하겠습니다냥.
그럼 주인님, 편히 쉬십시오냥.","在下將竭心盡力，讓主人生活無虞喵。
主人，祝您一路順風。",我会全心全意为您服务喵，请主人喵多保重。,,,,,,,,"سأعمل بجد <LSNR {لمساعدتك} {لمساعدتكِ}> قدر
استطاعتي! <LSNR {اعتنِ بنفسك} {اعتني بنفسكِ}>!",,,,,,,,,,,
2da122c9-d54a-492e-baae-47b77700ce97,2365972579,,(default)世間話,,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_001_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_003,"旦ニャ様、エルガドはいかがですかニャ？
気に入っていただけましたかニャ？","Meowster, what do you think of Elgado?
Have you taken a shine to the place?","<LSNR {Miaître} {Miaîtresse}>, que pensez-vous d'Elgado ?
Cet endroit vous plaît ?","<LSNR {Padrrrone} {Padrrrona}>, cosa ne pensi di Elgado?
Il posto comincia a piacerti?","<LSNR {Miauster} {Miausterin}>, wie findest du Elgado?
Hast du Gefallen an dem Ort gefunden?","¿Qué opinión le merece Elgado, <LSNR {miauestro} {miauestra}>?
¿Le ha resultado fascinante?","<LSNR {Охотник} {Охотница}>, что вы скажете об Элгадо?
Вам здесь понравилось?","Co myślisz o Elgado?
Czy już ci się spodobało?",,,"<LSNR {Caçador} {Caçadora}>, o que você acha de Elgado?
Já criou um laço com o lugar?","주인님, 엘가도는 어떻습니까냥?
마음에 드십니까냥?","主人，是否還習慣艾爾卡多的生活喵？
您喜歡這裡嗎喵？","主人喵，埃尔迦德怎么样喵？
您还喜欢喵？",,,,,,,,"<LSNR {أيها الصياد} {أيتها الصيادة}>، ما <LSNR {رأيك} {رأيكِ}> في إلجادو؟
هل جذب المكان <LSNR {انتباهك} {انتباهكِ}>؟",,,,,,,,,,,
cf87d6cd-5820-49d6-a6d9-7b0cf991464f,3619051940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_004,"エルガドは観測拠点ということもあり
設備など、少々武骨なところも
見受けられますニャ。","Elgado is just an outpost, so the
facilities here can be a little crude.","Elgado n'est qu'un avant-poste, donc
les installations sont un peu
rudimentaires ici.","Elgado è un semplice avamposto, quindi
ha delle strutture un po' rozze.","Elgado ist bloß ein Außenposten,
darum können die Einrichtungen
hier ein wenig rudimentär sein.","Elgado es solo una avanzadilla, así que cuentan
con unas comodidades algo austeras.","Элгадо всего лишь аванпост,
особой роскоши ждать не стоит.","Elgado to tylko posterunek, więc
raczej nie znajdziesz tu wielu wygód.",,,"Elgado é só um posto, por isso as
instalações aqui são meio simplórias.","엘가도는 관측 거점이라서
설비 같은 게 조금 투박해
보일 수도 있습니다냥.","艾爾卡多畢竟是個觀測據點，
所以環境與設備可能較為粗野喵。","因为埃尔迦德是观测据点，所以设施
看起来都有些粗犷喵。",,,,,,,,"إن إلجادو مجرد مخفر، لذا فإن
المرافق هنا يمكن أن تكون بدائية قليلاً.",,,,,,,,,,,
fbfb1f82-7d66-4caf-b9a4-a7adff557d70,2811359563,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_005,"でも、エルガドの方々は
皆様とても温かいですニャ。
旦ニャ様もきっと馴染めますニャ。","But everyone living here is warm and
friendly. I'm sure you'll fit right in!","Mais tous ceux qui vivent ici ont le
cœur sur la main. Vous n'aurez aucun
mal à vous intégrer !","Ma tutti i suoi abitanti sono gentili e
amichevoli. Sono certo che ti abituerai.","Aber alle hier sind warmherzig
und freundlich. Ich denke, du
wirst dich gut zurechtfinden!","Sin embargo, todos sus habitantes son
acogedores y amigables. ¡Seguro que encaja!","Но все местные жители весьма дружелюбны.
Вы впишетесь в компанию!","Ale wszyscy tutaj są ciepli
i przyjacielscy. Szybko się zadomowisz!",,,"Mas todo mundo que mora aqui é caloroso
e amiaugável. Tenho certeza que
você vai se enturmar.","하지만 엘가도 사람들은
다들 친절하답니다냥.
주인님도 분명 익숙해질 겁니다냥.","但艾爾卡多的居民們都相當熱情喵。
您一定也能和大家打成一片喵。","但是埃尔迦德的人都很热情喵。
主人喵一定也会很快融入这里喵。",,,,,,,,"لكن كل من يعيش هنا لطيف
وودود. أنا متأكد من <LSNR {أنك} {أنكِ}> <LSNR {ستنسجم} {ستنسجمين}> معهم!",,,,,,,,,,,
3d837839-4637-4b4c-bc43-0ce021b676bc,1818289408,,(default)世間話,,,,この会話フラグがONなら→,EV_PRO_MR_001_01_02,,このクエストが未クリアなら→,QN335101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_006,"旦ニャ様、カムラの里へ
お戻りになるのですかニャ？","Meowster, are you taking a trip back to
Kamura Village?","<LSNR {Miaître} {Miaîtresse}>, allez-vous rentrer
à Kamura ?","<LSNR {Padrrrone} {Padrrrona}>, stai per tornare
al villaggio di Kamura?","<LSNR {Miauster} {Miausterin}>, reist du zurück nach Kamura?","<LSNR {Miauestro} {Miauestra}>, ¿piensa viajar de vuelta a
la aldea Kamura?","<LSNR {Охотник} {Охотница}>, вы возвращаетесь в Камуру?","Czy zamierzasz wybrać się
do wioski Kamura?",,,"<LSNR {Caçador} {Caçadora}>, você vai viajar
de volta à Aldeia Kamiaura?","주인님, 카무라 마을로
돌아가십니까냥?",主人，您要回神火村一趟嗎喵？,主人喵，您要回炎火村喵？,,,,,,,,"<LSNR {أيها الصياد} {أيتها الصيادة}>، هل <LSNR {ستعود} {ستعودين}>
إلى قرية كامورا؟",,,,,,,,,,,
9f5018ef-f813-42fa-b833-77b60eba614b,4082754488,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_007,"かしこまりました、どうか道中
お気をつけてくださいニャ。
いってらっしゃいませニャ。","Very good. Please take care. I'm already
anticipating your return.","Très bien. Faites attention sur la
route. J'attendrai votre retour avec
impatience.","Molto bene. Fai attenzione.
Attendo già il tuo ritorno.","Ausgezeichnet. Bitte passe auf dich auf.
Ich erwarte jetzt schon deine Rückkehr.","Muy bien, pues tenga cuidado.
Ya tengo ganas de verle de vuelta.","Замечательно. Берегите себя. Буду
ждать вашего возвращения.","Bardzo dobrze. Uważaj na siebie.
Już czekam na twój powrót.",,,"Muito bom. Por favor, se cuida.
Já estou ansioso pela sua volta.","알겠습니다.
부디 조심하시길 바랍니다냥.
기다리고 있겠습니다냥.","在下明白了，請您路上小心喵。
祝您一路順風喵。","好的，那么路上请多加小心喵。
一路顺风喵。",,,,,,,,"جيد جدًا. من فضلك <LSNR {اعتنِ} {اعتني}> <LSNR {بنفسك} {بنفسكِ}>. أنتظر
<LSNR {عودتك} {عودتكِ}> من الآن.",,,,,,,,,,,
a14e2c9e-8b4c-4b0d-8e0b-e5d1eacc2000,1740383227,,(default)世間話,,,,このクエストがクリア済みなら→,QN335101,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid613_base1_008,"おかえりなさいませ、旦ニャ様。
カムラの里への一時帰還は
いかがでしたかニャ？","Welcome home, Meowster. How was your
visit to Kamura Village?","Bon retour, <LSNR {Miaître} {Miaîtresse}>.
Comment s'est passé votre retour
à Kamura ?","<LSNR {Bentornato, padrrrone} {Bentornata, padrrrona}>. Com'è andata
la visita al villaggio di Kamura?","Willkommen zu Hause, <LSNR {Miauster} {Miausterin}>.
Wie war der Besuch in Kamura?","<LSNR {Bienvenido de nuevo, miauestro} {Bienvenida de nuevo, miauestra}>.
¿Qué tal ha ido la visita a la aldea Kamura?","С возвращением, <LSNR {Охотник} {Охотница}>.
Как прошел ваш визит в Камуру?","Witaj z powrotem. Jak poszła
twoja wizyta w wiosce Kamura?",,,"Que bom te ver de novo, <LSNR {Caçador} {Caçadora}>!
Como foi sua visita à Aldeia Kamiaura?","어서 오세요, 주인님.
카무라 마을에 돌아가시니
어떠셨습니까냥?","主人，歡迎回來。
回神火村一趟的感覺如何喵？","欢迎回来，主人喵。回炎火村一趟，
您感觉如何喵？",,,,,,,,"مرحبًا <LSNR {بعودتك} {بعودتكِ}> <LSNR {أيها} {أيتها}> <LSNR {الصياد} {الصيادة}>. كيف كانت <LSNR {زيارتك} {زيارتكِ}>
لقرية كامورا؟",,,,,,,,,,,
