guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
f6f54eef-89e1-49b7-b9d0-1659fa83fdd6,29478120,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026,<COLOR FF0000>#Rejected#</COLOR> nid026
5f2885e8-297a-421b-86d2-68fbd26bb3c4,3491617401,,(default)世間話,村進行チュートリアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_000,"「百竜夜行が来たぞ－！」
「うわー、大変だー！」
「もう里まで迫ってるぞ－！」","""Here comes the Rampage!""
""Oh no, what are we gonna do!?""
""It's almost upon the village!""","""La Calamité est sur nous !"" ""Oh non,
qu'est-ce qu'on va bien pouvoir faire ?""
""Le village va être attaqué !""","""Sta arrivando la furia!""
""Oh no, come faremo?!""
""Ha quasi raggiunto il villaggio!""","""Hier kommt die Randale!""
""Oh nein, was sollen wir nur tun?""
""Sie hat das Dorf fast erreicht.""","""¡Viene el Frenesí!"".
""Oh, no, ¿qué vamos a hacer?"".
""¡Ya casi lo tenemos encima!"".","""Буйство на подходе!""
""О, нет, что же нам делать?!""
""Скоро до деревни дойдет!""","„Nadchodzi Furia!""
„Och, nie, co poczniemy?!""
„Niemal dopadła już wioskę!""",,,"""Aí vem o Frenesi!""
""Ah não, o que vamos fazer?!""
""Ele tá quase na aldeia!""","「백룡야행이다!」
「으악, 큰일이다!」
「마을까지 쳐들어왔어!」","「百龍夜行來了──！」
「哇啊～不好了──！」
「已經逼近村莊啦──！」","“百龙夜行来了！”
“哇啊——糟了——！”
“已经逼近村子了——！”",,,,,,,,"""ها قد أتى الغضب العارم!""
""أوه لا، ماذا سنفعل!؟""
""يكاد يصل إلى القرية!""",,,,,,,,,,,
715e1e30-5f10-4d4d-a874-4bbe1ad0826c,2015790156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_001,"そうなったら、アタシが門まで走っていって
ドバーンと閉めてからの、鍵をガチーン！
「そーら、入れるモンなら入ってみな！」","That's when I'll run to the gates, slam
'em shut, and hit the lock! And then
I'll say, ""Try gettin' in now, suckers!""","Et c'est là que je fermerai les portes
à clé avant de dire : ""Bonne chance pour
essayer de rentrer, bande de nazes !""","A quel punto io corro a chiudere i cancelli
a chiave! E poi dico: ""Provate a entrare
adesso, babbei!"".","Das ist der Moment, wenn ich zu den Toren
renne und sie verbarrikadiere. Und dann sage
ich: ""Na, wie wollt ihr jetzt reinkommen?!""","Ahí es cuando voy yo corriendo a las puertas,
las cierro a cal y canto y digo: ""¡Intentad
entrar ahora, pringaos!"".","Вот тогда я побегу к воротам, закрою
их накрепко и запру! И скажу еще:
""Ну, попробуйте, залезьте!""","Wtedy podbiegnę do wrót, zamknę
je i przekręcę klucz! I powiem:
„Spróbujcie się przedostać, frajerzy!”.",,,"É quando eu corro pros portões, fecho-os
e tranco a fechadura! E então eu digo:
""Tentem entrar agora, otários!""","그러면 내가 문으로 달려가서
쾅 하고 문을 닫고 자물쇠를 철컥!
「어디 들어올 테면 들어와 봐라!」","如果百龍夜行真的發生了，我會跑到門前，
把門緊緊關上，再喀噠一聲鎖起來！
然後大喊：「來啊，進得來就試試看啊！」","要是到了这一步，我会跑到门口，
大力关上门，再锁好它！
然后大喊：“嘿，有本事就进来啊！”",,,,,,,,"عند ذلك سأركض إلى البوابات، وأغلقها،
وأغلق القفل! ثم سأقول،
""حاولوا الدخول الآن أيها الفاشلون!""",,,,,,,,,,,
ab23b4f1-ec96-4b25-a7f3-a0f72aa4a377,1799286565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_002,……ん？　何よ<PL>。,"Oh, <PL>!","Oh, <PL> !","Oh, <PL>!","Oh, <PL>!","¡Oh, <PL>!","О, <PL>!","Ach, <PL>!",,,"Ah, <PL>!",……응? 왜? <PL>.,……嗯？怎麼了，<PL>？,……嗯？怎么了，<PL>？,,,,,,,,أوه يا <PL>!,,,,,,,,,,,
43324fc6-212e-4216-bf0a-9d7cbca8e659,3861037535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_003,"アタシは、里長からの任務である
「里に百竜夜行が来たら門を閉める」練習を
やってんの。想像で。","I was just practicing what I'd do
if the Rampage came. You know,
running through the steps and stuff.","Je m'entraîne au cas où la Calamité
nous tomberait dessus. Tu sais,
y a toute une méthode à suivre, hein...","Sto facendo pratica nel caso dovesse arrivare
la furia: voglio ripercorrere ogni passaggio.","Ich habe gerade geübt, was ich machen muss,
wenn die Randale kommt. Bin alles noch mal
durchgegangen und so, du weißt schon.","Estaba practicando lo que haría si llegase el
Frenesí. Ya sabes, los pasos a seguir y tal.","Я тренируюсь на случай
нападения Буйства. Ну, по ступенькам
подниматься и спускаться.","Właśnie ćwiczyłam przed nadejściem
Furii. Muszę opanować wszystkie
etapy podczas akcji.",,,"Eu só tava ensaiando o que faria
se o Frenesi chegasse. Você sabe,
revisando o passo a passo e tal.","촌장님이 맡긴 마을에 백룡야행이
쳐들어왔을 때 문을 닫는 임무를
상상 속에서 연습하고 있어.","我正在用想像力練習
村長交付給我的任務，內容是
「百龍夜行如果接近村莊，就把門關上。」","我是在练习村长交代的任务，
“百龙夜行来村里了就关门”。
用想象在练习。",,,,,,,,"كنت أتدرب فحسب على ما كنت سأفعله
إذا جاء الغضب العارم. كما
<LSNR {تعلم} {تعلمين}>، تنفيذ الخطوات وغيرها.",,,,,,,,,,,
c21d4cc0-fce6-4175-a3a7-d035afbc5d30,2265641766,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_004,忙しいから、またあとでね。,"Let's talk later, OK?","On parlera plus tard, d'accord ?",Possiamo parlare più tardi?,"Wir unterhalten uns später, okay?","Hablemos más tarde, ¿vale?","Давай потом поговорим, хорошо?","Pogadamy później, dobra?",,,"Vamos conversar mais tarde, tá?",바쁘니까 나중에 찾아와.,所以我現在很忙，有事晚點再說吧。,我很忙的，之后再聊吧。,,,,,,,,لنتحدث لاحقًا، اتفقنا؟,,,,,,,,,,,
95b60471-7989-4796-a04d-0f681d0e6cc3,1955188107,,初対面会話,,,,この会話フラグがOFFなら→,NID_026_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_005,"<PL>。
ハンターになったんだって？
すごいじゃん！","Hey! Hey! <PL>!
Is it true that you're a hunter now!?
Wooow, that's so cool!","Hé, par ici ! <PL> ! Tu fais partie
des chasseurs à présent, il paraît ?
C'est trop cool !","Ehi, ciao, <PL>! È vero che
sei <LSNR {un cacciatore} {una cacciatrice}> ora?
Wooow, che bello!","Hey! Hey, <PL>!
Stimmt es, dass du jetzt <LSNR {ein Jäger} {eine Jägerin}> bist?!
Wooow, das ist so cool!","¡Ey, <LSNR {quieto} {quieta}> ahí, <PL>!
¿Es verdad eso que me han contado de que ya
eres <LSNR {cazador} {cazadora}>? ¡Hala, qué bueno!","Эй! Эй! <PL>! А правда,
что ты теперь <LSNR {охотник} {охотница}>?
Ничего себе, кру-у-уто!","Hej, hej! <PL>! Czy to
prawda, że jesteś teraz <LSNR {łowcą} {łowczynią}>?
Łaaał, superfajnie!",,,"Ei! Ei! <PL>! É verdade que
você é <LSNR {um caçador} {uma caçadora}> agora?!
Uau, que legal!","<PL>.
헌터가 됐다면서?
굉장한걸!","<PL>，聽說你成為獵人了？
真厲害！","<PL>。
听说你当上猎人了嘛！
真厉害！",,,,,,,,"مهلًا! مهلًا! <PL>!
هل صحيح <LSNR {أنك صيّاد} {أنكِ صيّادة}> الآن!؟
واو، هذا رائع جدًا!",,,,,,,,,,,
2929440e-fc42-483d-a339-24ed8261d918,410010774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_006,"アタシの傘屋は門の前にあるから、
里に出入りする人がよく分かるんだよね。","Listen. I see everyone who comes in
and out of Kamura since my shop is
parked in front of the main gates.","Mon magasin se trouve juste devant le
portail, alors je vois passer tous les gens
qui vont et viennent.","Il mio negozio è proprio di fronte al
cancello principale, quindi vedo chi
entra ed esce da Kamura.","Hör zu. Ich sehe jeden, der in Kamura ein
und aus geht, weil mein Laden vor den
Haupttoren geparkt ist.","¿Has visto mi tienda de paraguas?
Está justo en la entrada, así veo a todo el
mundo que entra y sale de Kamura.","Слушай. Я вижу всех, кто входит в Камуру
и выходит из нее — ведь моя лавка стоит
прямо перед главными воротами.","Słuchaj, widzę wszystkich, którzy
przechodzą przez bramę do Kamury. Mój
sklepik jest tuż obok.",,,"Escuta: como a minha loja fica na frente
do portão principal, eu vejo todo mundo
que entra e sai de Kamura.","우리 우산 가게는 문 앞에 있으니까
누가 마을을 오가는지 알 수 있지.","我的傘店就在大門的前面，
所以我對於出入村莊的人可說是一清二楚喔。","我的伞店就在大门边上，
所以我很熟悉进出村子的人。",,,,,,,,"<LSNR {اسمع} {اسمعي}>. أرى كل من يدخل كامورا
ومن يخرج منها، لكون متجري
يقع أمام البوابات الرئيسية.",,,,,,,,,,,
7813f7ca-8687-498f-8f48-9b0ab575a070,3051808370,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v0_007,"ここで見守っててあげるからさ、
どんどん狩りに行って
最強のハンターを目指しなさい！","You can count on me to keep a keen
eye on things in Kamura while you're
out hunting. 'K?","Je garde un œil sur tout ce qui se
passe à Kamura, fais-moi confiance !
Tu peux partir chasser tranquille.","Non preoccuparti, ci sarò io a tenere
d'occhio Kamura mentre sei a caccia!","Überlass Kamura mir, ich behalte hier alles
genau im Blick, während du jagen bist. Okay?","¡Cuenta conmigo para controlar que todo
marche bien en Kamura! Tú sal ahí fuera y
caza lo que tengas que cazar.","Можешь на меня рассчитывать. Я присмотрю
за Камурой, пока ты будешь охотиться.","Mam baczenie na wszystko, co się dzieje
w Kamurze, więc możesz spokojnie
sobie polować.",,,"Pode contar comigo pra ficar de olho em
Kamura, enquanto você caça, tá bem?","여기서 지켜볼 테니까
잔뜩 사냥해서
최강의 헌터가 되어야 해!","我會在這裡看著你的。
儘管去狩獵，
以成為最強的獵人為目標吧！","我会在这儿看着的，
你就尽管去狩猎，
争取成为最强的猎人吧！",,,,,,,,"<LSNR {يمكنك} {يمكنكِ}> الاعتماد عليّ في
مراقبة أمور كامورا أثناء
<LSNR {خروجك} {خروجكِ}> للصيد. اتفقنا؟",,,,,,,,,,,
b2fa4f36-597d-4c25-86ab-215a3b16fb5e,2430851979,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid026_v1_000,"ふふふ、<PL>。
アンタがハンターってのもすごいけどさ、
アタシだって重要な役割を持ってんの。","You may be a hunter, and that's cool
and all, but I've got a pretty cool job
too!","C'est cool de faire partie des chasseurs,
mais, honnêtement, mon job est plutôt
cool aussi !","Essere cacciatori è davvero forte, ma anch'io
ho un lavoro piuttosto interessante.","Als <LSNR {Jäger} {Jägerin}> hast du ja schon echt 'nen coolen
Job, aber meiner ist auch nicht von
schlechten Eltern!","Puede que seas <LSNR {cazador} {cazadora}>, que está muy bien,
¡pero yo también tengo un trabajo muy guay!","Да, ты <LSNR {охотник} {охотница}>, и это круто,
но и у меня крутая работа.","Jesteś <LSNR {łowcą} {łowczynią}>, to fajnie i w ogóle,
ale ja też mam całkiem niezłą robótkę!",,,"Você pode ser <LSNR {um caçador} {uma caçadora}>, e isso é
legal e tudo, mas eu tenho um trabalho
bem legal também!","후후후, <PL>.
네 헌터 임무도 대단하지만
나도 중요한 역할을 맡았거든.","呵呵呵，<PL>。
雖然你們獵人很厲害，
但我的職責也很重要喔。","呵呵呵，<PL>。
你是猎人，这确实很厉害，
但是我的职责也很重要。",,,,,,,,"قد <LSNR {تكون صيّادًا} {تكوني صيّادة}>،
وهذا رائع وكل شيء،
لكن لدي وظيفة رائعة أيضًا!",,,,,,,,,,,
