guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
47dfc4b4-c6a8-492b-9d28-71e7ba64243f,2158647564,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR,<COLOR FF0000>#Rejected#</COLOR> nid024_MR
08fc2ca4-1ba5-48af-b632-5c18a0935a64,2539686834,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_HALL_ADD_008_99_01,,この会話フラグがOFFなら→,EV_PRO_MR_002_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base0_000,"あら、<PL>さん。
王国の拠点へ行くんですって？","Oh, hi, <PL>.
Getting ready to go to the Kingdom's outpost?","Oh ! Salut, <PL>.
Tu pars pour l'Avant-poste du Royaume ?","Oh, ciao, <PL>.
Ti prepari per andare all'avamposto del regno?","Oh, hi, <PL>.
Bereitest du dich auf die Reise zum
Außenposten des Königreichs vor?","Oh, ¡hola, <PL>!
¿Lo tienes todo listo para partir a la
avanzadilla del reino?","О, привет, <PL>.
Собираешься в аванпост Королевства?","O, cześć, <PL>. Szykujesz się
do wyjazdu na posterunek Królestwa?",,,"Ah, oi, <PL>.
Está se preparando para ir ao Posto Avançado
do Reino?","어머, <PL> 씨.
왕국 거점에 간다면서?","哎呀，<PL>。
聽說你要前往王國的據點？","哎呀，<PL>。
听说你要去王国的据点？",,,,,,,,"أوه، مرحبًا، يا <PL>.
هل <LSNR {أنت مستعد} {أنتِ مستعدة}> للذهاب إلى مخفر المملكة؟",,,,,,,,,,,
681a2da6-d52f-4e57-b144-97c0abdc6048,121981332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base0_001,"そう…<PL>さんはこれから
知らない土地で知らない人たちと
狩りをすることになるのね。","That must be exciting and frightening
at the same time. Hunting in unknown
lands with unknown people.","Ça doit être aussi excitant qu'effrayant.
Chasser sur des terres inconnues
avec des inconnus...","Dev'essere emozionante e spaventoso
allo stesso tempo cacciare in terre
sconosciute con persone sconosciute.","Das muss aufregend und auch furchtein-
flößend sein. Die Jagd in unbekanntem
Land mit unbekannten Leuten.","Tiene que ser fascinante y estremecedor
al mismo tiempo. Cazar en otras tierras
con gente desconocida...","Это, должно быть, интересное и в то же
время опасное путешествие. Охота в
чужих краях с чужими людьми.","Pewnie to równie ekscytujące,
co straszne. Polowanie w nieznanym
terenie z nieznajomymi ludźmi.",,,"Deve ser empolgante e assustador ao
mesmo tempo. Caçar em terra desconhecida
com gente desconhecida.","그래… <PL> 씨는 앞으로
낯선 땅에서 모르는 사람들과
사냥을 하게 되는구나.","這樣啊……
看來你即將要踏上未知的土地，
和未知的人們一起狩獵了。","哦……你以后要在陌生的地方和一群陌生人
一起狩猎了。",,,,,,,,"من المؤكد أن ذلك مثير ومخيف في
الوقت نفسه. الصيد في مناطق
مجهولة مع أشخاص مجهولين.",,,,,,,,,,,
0b0fad97-ae66-4823-9c85-836e31fcaafe,1055021026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base0_002,"でも、心配しなくても大丈夫。
おいしいご飯を一緒に食べれば
どんな人とでも、すぐに仲良くなれるわ。","But don't you worry about a thing.
The key to making friends is a
good meal and good times.","Mais ne t'inquiète pas. Si tu veux
te faire des amis, c'est simple.
Un bon repas, de bons moments, et voilà !","Ma non preoccuparti: il segreto per
fare amicizia è divertirsi e consumare
un ottimo pasto.","Aber mach dir keine Sorgen.
Freunde macht man mit einer
guten Mahlzeit und schönen Zeiten.","Pero no te preocupes, lo importante es
hacer amigos y comer bien.","Но ни о чем не волнуйся.
Чтобы завести друзей,
нужны вкусная еда и удобный случай.","Ale o nic się nie martw. Kluczem do
zawarcia przyjaźni jest smaczny posiłek
i miło spędzony czas.",,,"Mas não vá se preocupar com isso.
A chave das novas amizades é uma boa
refeição e uma boa conversa.","하지만 걱정 안 해도 돼.
맛있는 밥을 함께 먹으면
누구와도 금방 친해질 수 있어.","不過你用不著擔心。
不管對象是誰，只要一起吃上
好吃的飯，就能變成好朋友了。","不过不用担心，只要一起吃顿好吃的饭，不管
对方是什么人，都能很快变成好朋友。",,,,,,,,"لكن لا <LSNR {تقلق} {تقلقي}> من أي شيء.
مفتاح تكوين الصداقات هو
تناول وجبة جيدة وقضاء أوقات طيبة.",,,,,,,,,,,
e79912dc-4c96-4f62-8af5-56956a738051,624298566,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base0_003,"そう、大事なのは「おいしいご飯」。
さ、うちのお米、持っていってね。","And the key to a good meal is rice.
Make sure you take plenty with you!","Et la base d'un bon repas, c'est le riz.
Je te conseille d'en emporter plein !","E il segreto per un ottimo pasto
è il riso. Portane tanto con te!","Und der Schlüssel zu einer guten
Mahlzeit ist Reis. Nimm unbedingt
viel mit!","Y para comer bien, nada mejor que el arroz.
¡Llévate un buen puñado contigo!","А чтобы вкусно готовить, нужен рис.
Так что чем больше возьмешь, тем лучше!","A kluczem do smacznego posiłku jest ryż.
Nie zapomnij zabrać ze sobą sporego zapasu!",,,"E a chave pra uma boa refeição é o arroz.
Então leve um montão com você!","맞아, 중요한 건 「맛있는 밥」이야.
자, 우리 가게의 쌀을 가져가.","沒錯，重點就在於「好吃的飯」。
來吧，把我們家的米也帶去吧。","对，重点是“好吃的饭”。
来，带上我家的米吧。",,,,,,,,"ومفتاح الوجبة الجيدة هو الأرز.
<LSNR {احرص} {احرصي}> على أخذ الكثير <LSNR {معك} {معكِ}>!",,,,,,,,,,,
70b12b99-9316-4c94-8b46-c925a14e2cf2,155749232,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_MR_002_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_003_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base2_000,"あら、<PL>さん。
おかえりなさい。","Welcome back, <PL>!","Sympa de te revoir, <PL> !","È bello rivederti, <PL>!","Willkommen zurück, <PL>!","¡Hola de nuevo, <PL>!","С возвращением, <PL>!","Witaj ponownie, <PL>!",,,"Oi de novo, <PL>!","어머, <PL> 씨.
어서 와.","哎呀，<PL>，
歡迎回來。","哎呀，<PL>。
欢迎回来。",,,,,,,,مرحبًا <LSNR {بعودتك} {بعودتكِ}> يا <PL>.,,,,,,,,,,,
dec98189-cb5c-4169-94d1-3e7a902c7f4b,1187422168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base2_001,"ついさっき、ワカナさんとヒナミちゃんとで
<PL>さんどうしてるかしらって
話をしていたところなのよ。","I just overheard Wakana and Hinami
saying you were back.","C'est Wakana et Hinami
qui m'ont dit que tu étais de retour.","Avevo sentito Wakana e Hinami parlare
del tuo ritorno.","Ich hörte gerade, wie Wakana und Hinami
sagten, dass du zurück bist.","Justo acababa de oír a Wakana y a Hinami
hablando de que habías vuelto.","Вакана и Хинами сказали,
ты <LSNR {вернулся} {вернулась}>.","Podsłuchałam jak Wakana i Hinami
mówiły, że <LSNR {wróciłeś} {wróciłaś}>.",,,"Acabei de ouvir Wakana e Hinami
comentando da sua volta.","방금 와카나 씨랑 히나미랑
<PL> 씨는 어떻게 지낼까 하며
얘기하고 있었어.","不久之前，
我還在跟若菜小姐和晴羽
談論關於你的事呢。","刚刚还在跟春菜和天天聊到你呢，不知道你
怎么样了。",,,,,,,,"لقد سمعتُ للتو واكانا وهينامي
يقولان <LSNR {إنك عدت} {إنك عدتِ}>.",,,,,,,,,,,
07287124-8f99-4c70-9787-598a431cafe0,1296930588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base2_002,"元気そうでよかったわ。
顔を見せてくれてありがとう。","Looks like you're doing well. Of course,
we're always glad to see you back home.","Tu as l'air en forme. On est toujours
ravis de te revoir ici, tu sais.","Sembra che tu stia bene. Ovviamente,
siamo sempre felici di riaverti qui.","Wie es aussieht, geht es dir gut.
Wir sind immer froh, dich wieder
zurück zu sehen.","Parece que estás en plena forma.
Siempre nos alegramos de volver a verte.","Похоже, дела у тебя идут хорошо.
Мы всегда рады видеть тебя дома.","Wygląda na to, że dobrze sobie radzisz.
Oczywiście zawsze miło widzieć cię w domu.",,,"Você parece estar indo bem. É claro,
sempre ficaremos felizes com seu retorno.","건강해 보여서 다행이다.
얼굴 보여 줘서 고마워.","看你很有精神的樣子，真是太好了。
謝謝你回來看我們。",看你这么精神，真是太好了！谢谢你来见我。,,,,,,,,"يبدو <LSNR {أنك} {أنكِ}> بخير. بالطبع،
يسعدنا دائمًا <LSNR {رؤيتك} {رؤيتكِ}> في المنزل.",,,,,,,,,,,
e8a01e94-3435-4ed5-b6fb-b736236d6fdf,3333773829,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base2_003,"体に気をつけて、がんばってね。
せっかく帰ってきたんだから、
お米もお野菜もいっぱい食べていって。","Take care of yourself, and good luck out
there. Make sure you fill up on as much
home cooking as you can before you go.","Prends soin de toi, et bonne chance
surtout. Mange un maximum
de petits plats avant de partir.","Fa' attenzione e buona fortuna. Ricordati
di mangiare tante leccornie di casa prima
di partire.","Gib auf dich acht und viel Glück dort!
Schlag dir den Bauch mit Hausmanns-
kost voll, bevor du gehst.","Ve con cuidado, te deseo mucha suerte.
Y disfruta de nuestra gastronomía todo
lo que puedas antes de marcharte.","Береги себя и удачи на охоте.
Не забудь взять с собой побольше
домашней еды.","Uważaj tam na siebie i powodzenia.
Postaraj się przed wyjazdem jeść
jak najwięcej domowej kuchni.",,,"Se cuida, viu, e boa sorte lá fora.
E lembre-se de comer o máximo
de comida caseira antes de partir.","몸조심하고 힘내.
모처럼 돌아왔으니 밥이랑
채소도 잔뜩 먹고 가도록 하고.","你要注意身體，繼續加油。
難得回來一趟，
你可要多吃點米飯和蔬菜喔。","保重身体，多加油啊！你难得回来一趟，
多吃点米和蔬菜吧。",,,,,,,,"<LSNR {اعتنِ بنفسك} {اعتني بنفسكِ}>، وحظًّا موفقًا <LSNR {لك} {لكِ}> هناك.
<LSNR {تأكد} {تأكدي}> من أخذ أكبر قدر ممكن
من الطعام المصنوع منزليًّا قبل أن <LSNR {تذهب} {تذهبي}>.",,,,,,,,,,,
89003604-c1a6-43a1-a599-f5abcee4a1e3,1340517436,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_MR_003_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_004_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid024_base3_000,"あら、<PL>さん。
王国の拠点…エルガドでの暮らしはどう？
元気でやってるなら、なによりね。","Welcome back, <PL>.
So, how's life in Elgado?
Hopefully treating you well.","Salut, <PL>.
Alors, comment ça se passe à Elgado ?
Tout roule là-bas, j'espère.","<LSNR {Bentornato} {Bentornata}>, <PL>!
Allora, come va a Elgado?
Mi auguro che ti trattino bene.","Willkommen zurück, <PL>.
Wie ist denn so das Leben in Elgado?
Ich hoffe, angenehm.","¡Hola de nuevo, <PL>!
¿Cómo te va por Elgado?
Espero que sean simpáticos contigo.","С возвращением, <PL>.
Как там жизнь в Элгадо?
Надеюсь, тебе нравится.","Dobrze cię widzieć, <PL>!
Jak tam życie w Elgado?
Mam nadzieję, że wszystko dobrze.",,,"Olá de novo, <PL>.
Então, como vai a vida em Elgado?
Espero que vá tudo bem.","어머, <PL> 씨.
왕국 거점… 엘가도에서의 생활은 어때?
잘 지내고 있다면 다행이야.","哎呀，<PL>，歡迎回來。
你在王國據點……艾爾卡多的生活如何？
希望你在那邊過得還不錯。","哎呀，<PL>。
你在王国的据点……埃尔迦德过得怎么样？
要是过得好，就再好不过了。",,,,,,,,"مرحبًا <LSNR {بعودتك} {بعودتكِ}> يا <PL>.
إذن؛ كيف هي الحياة في إلجادو؟
آمل <LSNR {أنك} {أنكِ}> بخير هناك.",,,,,,,,,,,
