guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
2542e5ee-27f7-4d29-ba4f-be9a5957c14f,4254869719,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714,<COLOR FF0000>#Rejected#</COLOR> nid714
35cd2f67-e901-4fd3-a19d-11f347206127,954927938,,初対面会話,,,,,,,この会話フラグがOFFなら→,NID_714_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_000,"お！　君がウワサの英雄か！？
あたしはハンターのフランってんだ。
よろしくな！","Well, punch a pretzel! THE Kamura Hunter.
Pleased to meetcha! Everyone's been goin'
and on about cha! And now I see why!","Nom d'un bretzel, c'est donc toi
<LSNR {le fameux chasseur} {la fameuse chasseuse}> de Kamura !
Enchantée de te rencontrer !","Per tutti i pretzel! <LSNR {Il cacciatore} {La cacciatrice}> di Kamura!
Piacere di fare la tua conoscenza. Tutti
parlano di te e ora capisco perché!","Potzblitz! <LSNR {DER Kamura-Jäger} {DIE Kamura-Jägerin}>!
Freut mich! Freut mich außerordentlich!
Was für eine interessante Begegnung!","Vaya, vaya... ¡<LSNR {El cazador} {La cazadora}> de Kamura!
¡Encantado de conocerte! ¡La gente está
alucinando contigo, y ahora veo por qué!","Врезать крендель! Пламя Камуры!
Рада познакомиться! Все только и говорят
о тебе. И теперь я понимаю, почему.","A któż to! <LSNR {Łowca} {Łowczyni}> z Kamury
we własnej osobie! Miło mi. Wszyscy
o tobie gadają. Teraz wiem czemu.",,,"Êta, massa crua! <LSNR {O Caçador} {A Caçadora}> de Kamura.
Prazer em conhecer! Só se fala de você
na aldeia! Agora entendo por quê!","오! 네가 그 유명한 영웅이야?!
나는 헌터, 프란이라고 해.
잘 부탁한다!","哦！你就是傳聞中的英雄？
我叫芙蘭，是個獵人！
多多指教啦！","噢，你就是大家说的那个英雄吗！？
我叫芙兰，也是猎人，你好啊！",,,,,,,,"حسنًا، إن لم يكن هو بذاته! صياد كامورا.
يسعدني <LSNR {لقاؤك} {لقاؤكِ}>! يتحدث الجميع <LSNR {عنك} {عنكِ}>
بلا توقف! وعرفت السبب الآن!",,,,,,,,,,,
a8a68443-7196-43cc-8ae0-d8fad3eed999,2965739317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_001,"ふぅ～ん……いいじゃないか。
悪くないねえ、その面構え！","Just look at those muscles! Finally! A REAL
hunter! That pipsqueak with the red mop
wishes he had half the bulk you got... Ha!","Regardez un peu ces muscles ! Enfin, <LSNR {un vrai chasseur}{une vraie chasseuse}> !
Ce freluquet au toupet rouge doit en être jaloux !","Che muscoli! Finalmente <LSNR {un cacciatore} {una cacciatrice}> e non
solo di nome. Quel mingherlino con la scopa
rossa farebbe i debiti per avere metà del tuo fisico!","Was für Muskeln! Endlich <LSNR {ein richtiger} {eine richtige}>
<LSNR {Jäger} {Jägerin}>! Der Schwächling mit dem roten
Mopp wünschte, er wäre halb so kräftig!","¡Mira esos músculos! ¡Por fin, <LSNR {un cazador} {una cazadora}>
de verdad! A ese piltrafa del trapo rojo ya le
gustaría ser la mitad de cachas que tú... ¡ja!","Посмотрите на эти мышцы! Наконец-то!
Тот слюнтяй с рыжей копной даже в самых
диких снах не мечтает о такой форме!","Spójrzcie na te mięśnie.
<LSNR {PRAWDZIWY łowca} {PRAWDZIWA łowczyni}>! Tamten wymoczek
marzy, żeby mieć połowę twojej masy!",,,"Olha esses músculos! Isso que é <LSNR {caçador} {caçadora}>!
Aquele raquítico com o esfregão queria
ter metade do seu tamanho... Ha!","흐음… 제법이야.
표정도 나쁘지 않군!","嗯……很好！
你的表情挺不錯啊！",嗯……不错嘛。你的表情不错啊！,,,,,,,,"انظر إلى تلك العضلات! أخيرًا! <LSNR {صياد} {صيادة}>
<LSNR {حقيقي} {حقيقية}>! يحلم ذلك الضعيف ذو الشعر الأحمر
أن يصبح بنصف <LSNR {حجمك} {حجمكِ}>... ها!",,,,,,,,,,,
bec35052-92bc-4cbc-ab39-54084b3345e0,3234168863,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_002,"どんな暴れっぷりをするか楽しみだよ。
こっちも血が騒ぐってもんさ！
あっはっは！","Well, I'm just itchin' to see if everything
they've been sayin' about you is true!
Don't go disappointin' us now, OK?","J'ai hâte de voir si tout ce qu'on dit sur toi est vrai !
Ne nous déçois pas, d'accord ?","Non vedo l'ora di vedere come te la
caverai. Mi emoziono solo a pensarci.
Non deludere le mie aspettative, eh!","Nun, mal sehen, ob die Gerüchte über
dich der Wahrheit entsprechen!
Enttäusche jetzt nicht, okay?","¡Me muero de ganas de ver si todo
lo que han dicho de ti es cierto!
No vayas a decepcionarnos, ¿eh?","Хочу увидеть тебя в деле — прям неймется.
Очень надеюсь, что все,
что говорят о тебе — правда.","Chciałabym zobaczyć, czy to,
co mówią o tobie, jest prawdą!
Nie zawiedź mnie!",,,"Bem, estou ansioso pra ver se
você faz jus à sua reputação!
Não decepciona a gente, tá?","어떻게 날뛸지 기대되네.
나도 피가 뜨거워지는걸!
아하하!","我很期待你到底有多勇猛喔。
連我都感到熱血沸騰啦！哈哈哈！","很期待看到你勇猛狩猎的样子。我都
热血沸腾起来了！啊哈哈！",,,,,,,,"أتلهف لرؤية ما إن كان كل
ما يقولونه <LSNR {عنك} {عنكِ}> صحيحًا!
لا <LSNR {تخيب} {تخيبي}> أملنا الآن، حسنًا؟",,,,,,,,,,,
bf94d850-4259-4980-b718-925bddc780a4,1481197569,,(default)世間話,,,,この会話フラグがONなら→,EV_PRO_MR_001_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_001_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_003,"その装備を見れば分かるさ、
君が今までどんな大物とやりあって
きたのかってことがね！","Well, stir my stew. Look at that gear!
You've been dancin' with some big boys,
haven't cha!?","Nom d'une soupe ! Quel équipement !
Tu as affronté de gros bonnets, non ?","Dal tuo equipaggiamento da paura
si direbbe che finora hai avuto a
che fare con enormi bestioni.","Nun, sieh mal einer an! Was für eine
Ausrüstung! Du hast mit den großen
Jungs ein Tänzchen gewagt, nicht wahr?","Vaya, vaya... ¡Mira ese equipamiento!
Te has estado pegando unos bailecitos
con algunos de los bichos más grandotes, ¿eh?","Гляжу я на твое снаряжение и
диву даюсь, с какими монстрами
тебе приходится тягаться!","Niech mnie! Patrzcie na ten sprzęt!
Widać, że zdarzyło ci się
walczyć z ogromnymi wrogami!",,,"Êta, caldo quente! Olha esse
equipamento! Você vai dançar
com uns garotos grandões, não vai?","장비를 보면 다 알지.
네가 지금까지 어떤 거물을
상대해 왔는지 말이야!","我一看到你那身裝備，
就知道你至今打倒過哪些驚人的傢伙了！","看你的装备就能知道，至今为止你和
怎样的大家伙交手过！",,,,,,,,"يا إلهي، انظر إلى تلك المعدات!
لقد <LSNR {كنت تعمل} {كنتِ تعملين}> مع بعض المحترفين
أليس كذلك؟!",,,,,,,,,,,
24dcd130-ae7f-494e-8716-4e5672bc731c,2411234728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_004,"きっと、あたしが知らない相手とも
ぶつかり合ったはずだよな。","Judging by your demeanor, I bet you're not
afraid of anything. I bet you could walk right
up to a Khezu and kick it in the kisser. Ha!","À en juger par ton attitude, je parie que
tu n'as peur de rien. Si tu rencontrais un Khezu,
tu lui mettrais un pain direct dans la tronche !","A giudicare dal tuo comportamento,
scommetto che non hai paura di nulla.
Potresti avvicinarti a un Khezu e tirargli un gancio!","Deinem Auftreten nach zu urteilen wette ich,
dass du vor nichts Angst hast – läufst direkt
zu einem Khezu und trittst ihm ins Maul!","Por tu actitud, tienes pinta de no tener miedo
de nada. ¡Fijo que podrías acercarte a un Khezu
con calma, y pegarle una patada en los morros!","Судя по твоему виду, ты ничего не боишься.
Ты, наверное, можешь спокойно подойти
к Хезу и пнуть его в пах. Ха!","Patrząc na twoją postawę, na pewno
niczego się nie boisz. Założę się, że
niejeden Khezu dostał od ciebie w gębę!",,,"A julgar pelo seu comportamento, aposto
que você não tem medo de nada. Aposto
que até chutaria a fuça de um Khezu. Ah!","내가 모르는 상대와
맞붙은 적도 있겠지.","你肯定也早就對付過一些
我沒聽過的魔物了吧。",你也一定和我不知道的怪物交过手吧。,,,,,,,,"بالنظر إلى <LSNR {مظهرك} {مظهركِ}>، أراهن <LSNR {أنك لا تخاف} {أنكِ لا تخافين}>
أي شيء. أراهن <LSNR {أنك تستطيع} {أنكِ تستطيعين}> مواجهة
خيزو الآن وهزيمته شر هزيمة. ها!",,,,,,,,,,,
d6c157ca-7eee-4021-bc1c-e8cb55566c65,3408938803,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_005,"うらやましいなあ！　おい、カムラには
一体、どんなモンスターがいるんだ？
今度ゆっくり聞かせてくれよ！　な？","You must have some amazing stories.
Whenever you get some time, I'd love
to hear some of 'em!","Tu dois sûrement avoir des histoires incroyables
à raconter. Lorsque tu auras le temps, j'adorerais
en écouter quelques-unes !","Che invidia! Dimmi, che bestiacce feroci
avevate a Kamura? Dovrai raccontarmi
tutto la prossima volta.","Du musst ein paar fantastische Geschichten
auf Lager haben. Wenn du etwas Zeit hast,
würde ich gerne ein paar hören.","Tienes que tener unas historias geniales.
¡En cuanto tengas algo de tiempo,
me encantaría escucharlas!","У тебя наверняка накопилось много
историй. Я бы с удовольствием
послушала их!","Na pewno masz o czym opowiadać.
Jeśli znajdziesz trochę czasu,
chętnie posłucham twoich opowieści!",,,"Você deve ter uns causos dos bons.
Quando você tiver um tempo,
eu adoraria ouvir alguns deles!","부러운걸! 이봐, 카무라에는
어떤 몬스터가 있어?
다음에 자세히 말해 줘! 알았지?","真羨慕你啊！
喂，神火村到底有些什麼樣的魔物？
你之後可要好好告訴我喔！","好羡慕啊！喂，炎火村究竟有怎样的怪物？
下次详细讲给我听啊！好吗？",,,,,,,,"لا بد أن <LSNR {لديك} {لديكِ}> بعض القصص المذهلة.
سأحب أن أسمع بعضها
عندما يسنح <LSNR {لك} {لكِ}> الوقت!",,,,,,,,,,,
65fe32e6-798d-4c6c-85c6-13b1c04177f3,2403575413,,(default)世間話,,,,この会話フラグがONなら→,EV_PRO_MR_001_01_02,,このクエストが未クリアなら→,QN335101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_006,"なんだ、着いたばかりで
もう帰るのかい？","Whaaat, leavin' already? You JUST got here!","Quoooi, tu files déjà ? Tu viens d'arriver !","Ehi, te ne vai così presto?
Ma sei appena <LSNR {arrivato} {arrivata}>!","Waaas, du gehst schon?
Du bist GERADE erst angekommen!","¿Eeeeeh? ¿Que ya te vas?
¡Pero si acabas de llegar!","Чтооо, уже отчаливаешь?
Так ты же ТОЛЬКО <LSNR {приехал} {приехала}>!","Cooo? Wyjeżdżasz już?
Dopiero się poznaliśmy!",,,"O que, já tá indo? Você ACABOU de chegar!","뭐야, 오자마자 가려고?",怎麼了，才剛到而已就要回去了嗎？,怎么刚来就要回去了？,,,,,,,,ماااذا، <LSNR {أستغادر} {أستغادري}> بهذه السرعة؟ لقد <LSNR {وصلت} {وصلتِ}> للتو!,,,,,,,,,,,
b965fc66-af72-4669-8a70-b400f5566cd5,3487664568,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_007,"でも、すぐに戻ってくるんだろ？
うんうん、そうだろ
そうこなくっちゃあな！","Well, I guess you can't crush monsters if
you're stuck here. Trust me I know. Well,
see ya when ya get back!","Bon, je suppose que tu peux pas écraser les monstres
si tu es <LSNR {coincé}{coincée}> ici. Fais-moi confiance,
je sais de quoi je parle. On se revoit bientôt !","Eh, lo so, più tempo passi qui e meno tempo
hai per tirare giù qualche bestione. Beh,
ci vediamo quando torni allora.","Nun, du kannst keine Monster auseinander-
nehmen, wenn du hier feststeckst. Glaub
mir. Ich seh dich bei deiner Rückkehr!","Bueno, supongo que no puedes masacrar a
monstruos si te quedas aquí. Lo digo por
experiencia. Bueno, ¡nos vemos cuando vuelvas!","Но если застрянешь здесь, то не сможешь
крушить монстров. Поверь мне,
я то уж знаю. Что ж, еще увидимся!","Cóż, przecież nie możesz walczyć
z potworami, siedząc tutaj. Wiem, wiem.
Zobaczymy się, kiedy wrócisz!",,,"Acho que não dá pra esmagar monstros se
você ficar <LSNR {preso} {presa}> aqui. Sério, eu sei.
Bom, te vejo quando você voltar!","그래도 금방 다시 올 거지?
음, 그래.
그래야지!","但你應該馬上就會回來了吧？
嗯嗯，我知道你一定會回來的，
這樣才對嘛！","但你马上就会回来吧？嗯嗯，没错吧，
那样才对嘛！",,,,,,,,"حسنًا، أظن <LSNR {أنك} {أنكِ}> لن <LSNR {تتمكن} {تتمكني}> من هزيمة الوحوش إذا كنت
<LSNR {عالقًا} {عالقةً}> هنا. <LSNR {ثق} {ثقي}> بي أنا متأكد. حسنًا،
<LSNR {سأراك} {سأراكِ}> عندما <LSNR {تعود} {تعودين}>!",,,,,,,,,,,
038c9900-6800-416f-aa84-ab74596a0b33,3405318825,,(default)世間話,,,,このクエストがクリア済みなら→,QN335101,,この会話フラグがOFFなら→,EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid714_base1_008,"やっと戻ったか！
ここのみんな、君の実力を見たくて
ウズウズしてるんだ！","Well, smack a Rath, <PL>'s back!
Everyone's been waitin' for ya! They're
all excited to see you do your thing!","Nom d'un Rathalos, <PL> est enfin de retour !
Tout le monde t'attendait !
C'est la fête du slip quand ils te voient tous en action !","Sei <LSNR {tornato} {tornata}>, finalmente! Qui tutti
muoiono dalla voglia di vederti in
azione. Non stanno più nella pelle!","Sieh an, <PL> ist zurück!
Alle haben auf dich gewartet und wollen
sehen, wie du dein Ding durchziehst!","¡Hablando <LSNR {del rey} {de la reina}> de Elgado, por la puerta
se ha asomado! ¡Todo el mundo te ha estado
esperando, quieren verte en acción!","Ох! Наконец ты <LSNR {вернулся} {вернулась}>!
Всем не терпится увидеть тебя в деле!","A niech mnie! <PL> <LSNR {wrócił} {wróciła}>!
Wszyscy na ciebie czekali! Nie mogą
się doczekać, aż ujrzą cię w akcji!",,,"Rathalos me mordam, <PL>
voltou! Todo mundo tava te esperando! Tá
todo mundo animado pra ver o seu trabalho!","드디어 왔구나!
다들 네 실력을 보고 싶어서
좀이 쑤시던 참이야!","你終於回來啦！
這裡的人們都等不及
想看看你的實力啦！","终于回来了吗！这里的大伙儿都等不及
想看看你的实力了！",,,,,,,,"انظروا من عاد، إنه <PL>! الجميع
هنا <LSNR {بانتظارك} {بانتظاركِ}>! وهم ممتلؤون بالإثارة
<LSNR {لرؤيتك تعمل} {لرؤيتكِ تعملين}>!",,,,,,,,,,,
