guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
d2e0afe0-b4b2-498b-b172-6d8fb55b4bf0,1268822953,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid012,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d5b821-1368-4d4c-88ac-efe934783d1f,67963349,,初対面会話,,,,この会話フラグがOFFなら→,NID_012_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_000,"<NOFAC>おお、<PL>殿！
お初にお目にかかりますニャ。","<NOFAC>Ah, Meowster!
A purr-leasure to be of service.","<NOFAC>Ah, <LSNR {Miaoussieur} {Miaoudame}> !
Permettez-moi de vous aider.","<NOFAC>Ah, <LSNR {padrrron} {padrrrona}>!
Sono miaolto lieto di poterti aiutare.","<NOFAC>Ah, <LSNR {Miauster} {Miausterin}>! Stets zu Euren Diensten.","<NOFAC>Ah, <LSNR {miauestro} {miauestra}> <PL>.
Es un placer estar a su servicio.","<NOFAC>А, <LSNR {Мастер} {Госпожа}>!
Рад вам служить.","<NOFAC><LSNR {Miaustrzu} {Miaustrzyni}>!
Pozostaję do twoich usług.",,,"<NOFAC>Ah, Miaustre!
É um prazer servir você.","<NOFAC>오오, <PL> 공!
처음 뵙겠습니다냥.","<NOFAC>哦哦，<PL>大人！
初次見面喵。","<NOFAC>噢噢，<PL>阁下！
初次见面喵。",,,,,,,,"<NOFAC>مرحبًا يا <LSNR {سيدي} {سيدتي}>!
أنا في الخدمة.",,,,,,,,,,,
ff422b45-663d-43dd-b073-83112df3302b,1279758577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_001,"それがし、ハンターとなった
<PL>殿のルームサービスとして
ハンターズギルドより派遣されましたニャ。","I have been sent from the Hunter's
Guild to act as your purr-sonal
Housekeeper.","La Guilde des chasseurs m'envoie
pour être votre Chambellan personnel.","La Gilda dei cacciatori mi ha mandato qui per
lavorare come tuo attendente perrrsonale.","Ich wurde von der Jägergilde gesandt,
um als Euer persönlicher Haushälter zu
dienen.","El gremio de cazadores me ha enviado para
servirle como ayudante purrrsonal.","Меня прислали из Охотничьей Гильдии,
я ваш личный Домоправитель.","Przysłała mnie Gildia Łowców,
żebym był twoim mrrr-osobistym
kotem domu.",,,"Fui enviado pela Guilda dos Caçadores
para atuar como seu Zelador
pessoal.","본인은 헌터가 된
<PL> 공의 룸서비스를 위해
헌터 길드에서 파견되었습니다냥.","由於<PL>大人已成為獵人，
所以獵人公會指派小的
前來擔任您的管家喵。","鄙喵是猎人公会派来
为成为猎人的<PL>阁下
担任管家的喵。",,,,,,,,"لقد أرسلتني نقابة
الصيادين لأكون
معاونًا <LSNR {لك} {لكِ}>.",,,,,,,,,,,
9be4accc-74f3-4992-8609-b7e25cc9226e,3212646123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_002,"ルームサービスと申しますのは、
ハンターが自宅にいながら狩りの準備に
専念できるよう、お世話をする者ですニャ。","A Housekeeper is someone who takes care
of tasks so that a hunter may prepare
for their hunt in comfur-t and style.","Un Chambellan s'occupe de diverses
tâches pour permettre au chasseur
de se préparer tranquillement.","L'attendente può eseguire diverse miaonsioni,
di modo che il cacciatore possa prrrepararsi
alla caccia.","Ein Haushälter kümmert sich um alles, damit
<LSNR {der Jäger} {die Jägerin}> sich in Ruhe und mit Stil auf die
Jagd vorbereiten kann.","Los ayudantes se encargan de realizar ciertas
tareas para que los cazadores se puedan
centrar en la caza.","Домоправитель — это тот, кто следит за
домом, чтобы охотник мог спокойно
готовиться к охоте.","Kot domu to ktoś, kto zajmuje się
wszystkim, żeby łowca mógł
w spokoju miau-gotować się do łowów.",,,"Zelador é quem cuida das tarefas
para que o caçador possa se preparar
para a caçada com conforto e estilo.","룸서비스란
헌터가 집에서도 사냥 준비에 전념할 수
있도록 도와드리는 것을 뜻합니다냥.","所謂的管家，就是負責打點日常瑣事的人。
目的是為了讓獵人待在自家時，
也可以專心準備狩獵事宜喵。","所谓的管家，
是负责照顾猎人者，
以便猎人在家中也可以专心准备狩猎喵。",,,,,,,,"وظيفة المعاون تتمثل في
تنفيذ المهام كي يتمكن الصيادون
من الاستعداد للصيد براحة ويسر.",,,,,,,,,,,
052eb945-806b-4d79-9909-7f42d69c79ba,2003854708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_003,"それがしに申しつけていただければ、
<PL>殿に代わって、
様々な用事を請け負いますニャ。","If you require something to be done
in your stead, I'll be happy to take
on a range of tasks.","Si je peux faire quelque chose pour
vous, dites-le-moi. Je suis très
polyvalent, vous chat-vez.","Se serve che mi occupi di qualcosa al tuo
posto, sarò felice di accettare diversi
tipi di incarico.","Wenn es etwas gibt, das ich an Eurer
Stelle erledigen kann, zögert nicht, mir
eine Reihe an Aufgaben zu übertragen.","Si purrrecisa algo, pero no puede hacerse
cargo, estaré encantado de encargarme de
cuanto pueda hacer.","Если вам что-нибудь понадобится,
я мигом все устрою.","Jeżeli chcesz, żebym zrobił coś
w twoim imieniu, z chęcią
podejmę się tego zadania.",,,"Se precisar que algo seja feito no seu
lugar, me alegrarei em executar
uma variedade de tarefas.","본인에게 분부만 내려 주신다면
<PL> 공을 대신해
다양한 일을 처리해 드리겠습니다냥.","只要對小的下達指示，
小的就會幫<PL>大人
處理各種事務喵。","只要吩咐鄙喵一声，
鄙喵可以代<PL>阁下
承办各类事务喵。",,,,,,,,"إذا كان <LSNR {لديك} {لديكِ}> بعض المهام،
فسأكون مسرورة بتولي
بعض منها.",,,,,,,,,,,
0ed3a7cd-6028-490d-8699-137bd0392a13,1117490431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_004,"<PL>殿のお役に立てるよう、
全身全霊でもってがんばる所存！","I shall do my very best to wait on you
paw and...uh, paw!","Je ferai de mon miaou pour vous aider
et vous faciliter la vie.",Farò del mio meglio per darti una zampa!,"Ich werde mein Möglichstes tun, um
Euch zur Pfote zu gehen!","Haré lo que esté en mis patitas por ayudarle.
¡Mis siete vidas están a su servicio!","Я буду делать все,
чтобы вам помочь!","Będę starał się służyć ci
jak miau-lepiej!",,,"Farei o meu melhor para ajudar
você e... uh, você!","<PL> 공에게 도움이 되도록
온 힘을 다해 노력하겠습니다냥!","小的會盡心竭力服務，
以期能對<PL>大人有所貢獻！","鄙喵会鞠躬尽瘁，
为<PL>阁下效力的！",,,,,,,,"سأقدم أفضل ما
بوسعي لأكون تحت إمرتك!",,,,,,,,,,,
cb0cbf2b-7741-4df0-aeed-46d06efbd7f1,4073260316,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_005,"何か用事がありましたら、
いつでもそれがしに
申しつけてくださいませニャ。","If you need any tasks done, please
feel fur-ee to send them my way!
I'm always here at your service.","Si vous avez besoin de quoi que ce soit,
je m'en occuperai pour vous.
Je suis à votre service.","Se vuoi che mi occupi di un incarico, non
devi fare altro che affidarmelo. Sono
semprrre a tua disposizione.","Wenn es Aufgaben gibt, die Ihr erledigt
haben wollt, lasst es mich nur wissen!
Ich stehe jederzeit bereit.","Si necesita que me encargue de cualquier
tarea, no dude en encomiaundármela.
Estoy enteramente a su servicio.","Если вам что-то нужно, пожалуйста,
сообщите мне! Я всегда
к вашим услугам.","Jeżeli będziesz mieć jakieś zadanie,
przekaż je w moje pazurki. Jestem
tu zawsze, żeby ci pomóc.",,,"Se precisar fazer qualquer tarefa,
sinta-se livre para enviá-las para mim
a qualquer momento.","볼일이 있으시면
언제든 본인에게
분부만 내려 주십시오냥.","若有任何需要，
還請隨時吩咐小的喵。","您有什么事的话，
请随时吩咐鄙喵喵。",,,,,,,,"إذا <LSNR {أردت} {أردتِ}> إنهاء أي مهمة،
فما <LSNR {عليك} {عليكِ}> سوى إبلاغي!
وسأكون طوع <LSNR {أمرك} {أمركِ}>.",,,,,,,,,,,
ddc6314b-67ab-4802-821a-538a0b94c2c8,2884947983,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_006,"<PL>殿！
いよいよ狩猟生活の
幕開けでございますニャ！","Meowster!
This is the beginning of your life as
a furry—er...FULLY fur-ledged Hunter!","<LSNR {Miaoussieur} {Miaoudame}> !
Votre nouvelle vie de <LSNR {chasseur} {chasseuse}>
commence maintenant !","<LSNR {Padrrron} {Padrrrona}>! La tua avventura da <LSNR {cacciatore} {cacciatrice}>
ha ufficialmente inizio!","<LSNR {Miauster} {Miausterin}>! Dies ist der Beginn
Eures Lebens als fell-- ... ähm,
VOLL-<LSNR {qualifizierter Jäger} {qualifizierte Jägerin}>!","¡<LSNR {Miauestro} {Miauestra}>, este miaumento marca el inicio de
su vida como <LSNR {cazador} {cazadora}> de pleno derecho!","<LSNR {Мастер} {Госпожа}> !
Вы теперь стали <LSNR {полноправным} {полноправной}>
<LSNR {охотником} {охотницей}>!","<LSNR {Miaustrzu} {Miaustrzyni}>!
To początek twojej drogi
<LSNR {prawdziwego łowcy} {prawdziwej łowczyni}>!",,,"Miaustre!
Este é o começo da sua vida como
<LSNR {um caçador pleno} {uma caçadora plena}>!","<PL> 공!
마침내 사냥 생활의
막이 열렸습니다냥!","<PL>大人！
您的狩獵生活
終於要揭開序幕了喵！","<PL>阁下！
狩猎生活
终于拉开序幕了喵！",,,,,,,,"<LSNR {سيدي} {سيدتي}>!
هذه بداية <LSNR {حياتك} {حياتكِ}> الخاصة
<LSNR {كصياد أسطوري} {كصيادة أسطورية}>!",,,,,,,,,,,
83a82417-ed12-4ee4-b9a9-79181662a4a9,4099217130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_007,"それがしにはわかりますニャ。
<PL>殿は、いずれ
ハンターの頂点に君臨なさる逸材…！","But I can already tell you're
a one-of-a-kind hunter who'll
reach the heights of hunting!","Une chose est sûre, vous êtes
unique et votre nom rentrera
au panthéon des plus grands chasseurs !","Sono sicuro che ti distinguerai per le tue
abilità nella caccia e che sei <LSNR {destinato} {destinata}>
a grrrandi successi.","Es ist jetzt schon offensichtlich, dass Ihr
ein Ausnahmetalent als <LSNR {Jäger} {Jägerin}> seid und die
höchste Spitze die Jagd erreichen werdet!","Puedo decir ya, sin temor a equivocarme,
que es usted <LSNR {un cazador único} {una cazadora única}> ¡y que
llegará a lo más alto!","Я уже вижу, что вы — <LSNR {уникальный охотник} {уникальная охотница}>,
<LSNR {который} {которая}> достигнет невиданных
высот!","Ale już teraz widzę, że
jesteś kimś wyjątkowym,
kto zajdzie na sam szczyt!",,,"Mas já posso te falar que você
é diferente de todos os outros e que
chegará ao topo da carreira!","본인은 알 수 있습니다냥.
<PL> 공은 언젠가
헌터의 정점에 군림하실 겁니다냥…!","小的很清楚喵。
<PL>大人乃是有朝一日
將站上獵人頂點的英才……！","鄙喵看得出喵。
<PL>阁下是总有一天
会登临猎人巅峰的不世之才！",,,,,,,,"ولكنني أعلم بالفعل
<LSNR {أنك} {أنكِ}>من
أمهر الصيادين!",,,,,,,,,,,
690df4d1-7155-4dbf-8063-83231c590944,1139734917,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid012_v0_008,"そのようなお方にお仕えできること…
この上ない幸せにございますニャ！","It is an absolute honor to be able
to serve such unpurr-ecedented talent!","C'est un véritable honneur de pouvoir
servir quelqu'un d'aussi extraordinaire.","È un vero onore essere al serrrvizio di
qualcuno con le tue capacità.","Es ist eine miausgesprochene Ehre,
solch einer einmaligen Legende dienen
zu dürfen!","Es un verdadero honor purrrestar mis
servicios a alguien con un talento sin
purrrecedentes como el suyo.","Для меня большая честь служить
такому уникальному таланту!","To dla mnie ogromne wyróżnienie, że mogę
służyć tak miau-talentowanej osobie!",,,"É uma inominável honra servir
tamanho talento sem precedentes!","그런 분을 모실 수 있게 되어…
더없이 행복하옵니다냥!","能夠侍奉此等人物……
對小的來說是無上的榮幸喵！","能为这样的人才效力……
鄙喵不胜荣幸之至喵！",,,,,,,,"إنه لشرف عظيم أن أكون في
خدمة شخص <LSNR {بموهبتك} {بموهبتِك}>!",,,,,,,,,,,
