guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
bc73b8ab-7227-49bc-a62a-cfec572dc514,3079470421,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015,<COLOR FF0000>#Rejected#</COLOR> nid015
116b6388-ff63-4ed5-a44d-102ad8242c7b,3216799403,会話終了,(default)世間話,村進行チュートリアル,,,この会話フラグがOFFなら→,EV_PRO_VILL_001_01_06,,この会話フラグがONなら→,EV_PRO_VILL_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_000,"どうしたのニャ？
なにか探し物かニャ？","Meowdy!
Chasin' after something?","Chalut.
Tu cherches quelque chose ?",Ehimià! Cerchi qualcosa?,"Miaunsen!
Suchst du irgendwas?",Hola. ¿Persiguiendo algo?,"Пряувет!
Что-нибудь ищешь?","Mrrr-uszanowanko!
Gonisz za czymś?",,,"Oi!
Tá procurando alguma coisa?","왜 그러냥?
뭐 찾는 거라도 있냥?","怎麼了喵？
在找什麼嗎喵？","怎么了喵？
要找什么东西喵？",,,,,,,,"كيف الحال!
<LSNR {هل تبحث} {هل تبحثين}> عن شيء ما؟",,,,,,,,,,,
1b36e5ef-58d1-4bde-a6f1-a3de5e48cb3e,2083946410,,(default)世間話,村進行チュートリアル,,,このクエストが未クリアなら→,QN030101,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_001,"<PL>さんだニャ。
こんにちはニャ。","Meowdy, <PL>!","Chalut, <PL> !","Ehimià, <PL>!","Miaunsen, <PL>!","Hola, <PL>.","Пряувет, <PL>!","Mrrr-uszanowanko, <PL>!",,,"Oi, <PL>!","<PL> 씨다냥.
잘 지내고 있냥?","是<PL>啊喵。
你好喵。","是<PL>喵。
你好喵。",,,,,,,,كيف الحال يا <PL>!,,,,,,,,,,,
4b077199-ad65-4e87-a9af-c78b4bcbb980,994931511,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_002,"オイラは荷物を運ぶのにいそがしいニャ。
<PL>さんは
狩りに行くのニャ？","Heading out? Me? I got my paws
full with these deliveries!","Tu pars à la chasse ?
Pour ma part, je sais plus où donner
de la patte avec toutes ces livraisons.","In partenza? Io? Sono miaolto indaffarato con
queste spedizioni.","Machste dich auf den Weg?
Ich? Ich hab alle Pfoten voll mit diesen
Lieferungen zu tun!","¿Te miaurchas? Yo tengo las patas ocupadas
con un montón de entregas que hacer.","Идешь в поход?
Я? А я вот занят, грузы ношу!","Ruszasz na łowy? Ja? Mam łapy
pełne roboty przy dostawach!",,,"Indo embora? Eu? Nem tenho patas
pra tanta entrega!","나는 짐을 옮기느라 바쁘다냥.
<PL> 씨는
사냥하러 가는 거냥?","我正忙著搬貨物喵，
<PL>是要去狩獵嗎喵？","俺在忙着送货喵。
<PL>是要去狩猎喵？",,,,,,,,"<LSNR {أذاهب} {أذاهبة}> لمكان ما؟ أنا؟ عندي
طلبيات كثيرة!",,,,,,,,,,,
ffe398cb-7845-4982-9289-3fa39bfc6ef6,520086241,,初対面会話,,,,この会話フラグがOFFなら→,NID_015_FIRST,,この会話フラグがONなら→,EV_PRO_VILL_001_01_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_003,"<PL>さん、
ハンターになったのニャね！
おめでとうニャ。","Meowdy, <PL>! So you're
a hunter meow? Congratulations!","Chalut, <PL> ! Alors tu es <LSNR {un chasseur} {une chasseuse}>
maintenant ? Félicitations !","Ehimià, <PL>! Sei
<LSNR {un cacciatore} {una cacciatrice}> ora? Miaoraviglioso!","Miaunsen, <PL>! Du hast's also
<LSNR {zum Jäger} {zur Jägerin}> geschafft? Maunzlichen
Glückwunsch!","Hola, <PL>.
Así que ya eres <LSNR {cazador} {cazadora}>, ¿eh?
¡Felicidades!","Ну и мяу, <PL>!
Так ты теперь <LSNR {охотник} {охотница}>? Поздравляю!","Mrrr-uszanowanko, <PL>!
Więc jesteś teraz <LSNR {łowcą} {łowczynią}>?
Gratulacje!",,,"Olá, <PL>! Então, você é
<LSNR {um caçador} {uma caçadora}> agora? Parabéns!","<PL> 씨가
헌터가 되었다냥!
축하한다냥!","<PL>，
你當上獵人了啊喵！
恭喜你喵。","<PL>，
你当上猎人了喵！
恭喜喵。",,,,,,,,"كيف الحال يا <PL>!
إذن هل <LSNR {أنت صياد} {أنتِ صيادة}> الآن؟تهانينا!",,,,,,,,,,,
d541e72e-7ecb-4b92-989a-aa2161642a55,1842171710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_004,"立派なハンター目指して
これからもがんばるのニャ！","Keep workin' hard so you can
be the best hunter you can be!","Continue de travailler dur et donne
le meilleur de toi-même !","Continua a lavorare sodo per diventare
<LSNR {il miglior cacciatore} {la miglior cacciatrice}> che possa esistere.","Gib weiter alles, damit du als <LSNR {Jäger} {Jägerin}> so
gut bist, wie's nur miauglich ist!","¡Sigue esforzándote al máximo para llegar a
ser <LSNR {el mejor cazador} {la mejor cazadora}> posible!","Продолжай усердно работать, чтобы стать
<LSNR {лучшим охотником, каким} {лучшей охотницей, какой}> только
можешь быть!","Pracuj ciężko, żeby stać się
<LSNR {najlepszym łowcą} {najlepszą łowczynią}>, <LSNR {jakim} {jaką}> możesz!",,,"Continue se esforçando pra ser
<LSNR {o melhor caçador} {a melhor caçadora}> que puder!","훌륭한 헌터를 목표로
열심히 하는 거다냥!","未來也要繼續以成為出色的獵人
為目標加油喔喵！","以后也要继续加油，
争取成为优秀的猎人喵！",,,,,,,,"<LSNR {تابع} {تابعي}> العمل الجيد
دومًا حتى <LSNR {تصبح} {تصبحي}> أفضل الصيادين!",,,,,,,,,,,
7d0df288-01fa-4b0c-a99b-0ba3c7d31c9e,3440559086,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v0_005,"ボクも気持ちを新たに
荷物運びを頑張るニャ～！","I'll do the same, but so I can
carry these deliveries the best
I can carry 'em!","Je vais travailler dur moi aussi pour
devenir un pro de la livraison de
marchandises !","Io farò lo stesso, ma per trasporrrtare le
consegne al meglio.","So mach ich's auch, damit ich diese
Lieferungen so gut tragen kann, wie's
mir eben miauglich ist!","¡Yo también me esforzaré para que todos los
paquetes lleguen como está mandado!","Я сделаю то же самое, но, в моем случае,
только, чтобы стать лучшим поставщиком!","Ja zrobię to samo, ale po to,
żeby jak najszybciej
dostarczać ładunki!",,,"Também vou me esforçar, mas pra poder
levar essas entregas da melhor maneira
possível!","나도 마음을 다잡고
짐을 열심히 옮기겠다냥~!","我也會打起精神
努力搬貨物的喵～！","我也要换个心态，
努力送货了喵～！",,,,,,,,"سأفعل <LSNR {مثلك} {مثلكِ}>، حتى أستطيع
حمل جميع الطلبيات
بسهولة!",,,,,,,,,,,
0a028d57-bc7c-4921-a985-a791c24ec579,1355454873,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v1_000,"いつもより荷物がいっぱいニャ！
オイラ、がんばるニャ！","I'm up to my whiskers in deliveries!
And they all gotta get to where
they need to go!","Il y a tellement de trucs à livrer
maintenant que je vais pas
m'en sortir !","Ne ho fin sopra i baffi di consegne, ma devo
assicurarmi che ogni carico arrivi a
destinazione.","Mir steht das Wasser bis zu den Schnurrhaaren
und all diese Lieferungen müssen dahin,
wo sie eben hinmüssen.","Estoy hasta los bigotes de trabajo.
Cada paquete ha de llegar a su destino.","Дел невпроворот! А что поделать,
надо посылки доставлять, куда требуется!","Jestem zarobiony po wąsy z dostawami!
Towar musi dotrzeć do odbiorców!",,,"Tô com entregas até os bigodes!
E todas precisam chegar ao
destino!","평소보다 짐이 많다냥!
나도 열심히 하겠다냥!","今天的貨物比平常更多喵！
我要再加把勁喵！","货比平时多多了喵！
俺要加油喵！",,,,,,,,"أبذل قصارى جهدي
في توصيل الطلبيات! في مواعيدها
وأماكنها المحددة!",,,,,,,,,,,
5f30554e-d65b-4494-aeb9-eb6d864e7f06,3536147703,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v1_001,"この荷物を運び終わったら、
ごほうびにうさ団子を食べるのニャ！
楽しみニャ！","And when it's all done, I'm gonna
treat myself to some Bunny Dango.
You can bet your tail I'm excited!","Mais quand j'aurai fini, je me ferai
plaisir avec des dango-lapins. Je m'en
lèche déjà les babines !","Ma, quando avrò finito, potrò concedermi
dei gustosi dango a coniglietto. Giuro che
non vedo l'ora, che mi possa cadere la coda!","Wenn alles geschafft ist, belohn ich mich mit
ein paar Dango. Kann's gar nicht abwarten,
darauf kannste deinen Schwanz verwetten!","Cuando acabe, me comeré algún dango como
premio. ¡Qué ganas tengo ya!","А когда закончу работу,
побалую себя вкусными данго.
Ох как не терпится!","Po robocie skoczę na króliczkowe
dango. Mruczy mi w brzuchu.
Nie mogę się już doczekać!",,,"E quando tiver tudo pronto, vou me
deliciar com uns dangos de coelho.
Você nem imiaugina como eu adoro!","이 짐을 다 옮기면
상으로 토끼 경단을 먹는다냥!
기대된다냥!","搬完這些貨物以後，
我就要吃兔兔糰子犒賞自己了喵！
好令人期待喵！","等俺送完这批货，
就要吃兔团子奖励自己喵！
好期待喵！",,,,,,,,"وعندما أنتهي،
أكافئ نفسي بوجبة دانجو الأرانب.
أنا حقًا متحمسة!",,,,,,,,,,,
955832b1-b81b-4010-8527-9fa32d16b1be,2012954537,,(default)世間話,村進行☆2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid015_v2_000,"軽い荷物も重い荷物も
大事に扱わなきゃだめニャ。
そっと持ち上げて、そっと置くニャ。","All deliveries, light or heavy,
have to be handled with the
utmost care and patience.","Que ce soit lourd ou léger, il faut
toujours faire attention en transportant
chaque livraison.","Tutte le merci, leggere o pesanti che siano,
vanno miaoneggiate con cura e attenzione.","Alle Lieferungen müssen mit der größten
Sorgfalt und Geduld behandelt werden,
dabei spielt das Gewicht keine Rolle.","Manejamos todas las entregas, ligeras o
pesadas, con paciencia y mucho mimo.","Все грузы, будь то легкие
или тяжелые, нужно
переносить аккуратно.","Z każdym przedmiotem trzeba obchodzić
się bardzo uważnie i ostrożnie, czy
dostarczasz coś lekkiego czy ciężkiego.",,,"Todas as entregas, leves ou pesadas,
precisam ser manuseadas com muito
cuidado e paciência.","가벼운 짐이든 무거운 짐이든
소중히 다뤄야 한다냥.
살살 들어서 살살 내려놓는 거다냥.","不管是輕的貨物還是重的貨物，
都必須小心地輕放才行喵，
輕輕地搬起、輕輕地放下喵。","不管货物是轻是重，
都得用心爱惜喵。
要轻拿轻放喵。",,,,,,,,"يجب توصيل
جميع الطلبات الخفيفة أو الثقيلة
بأفضل عناية وحرص.",,,,,,,,,,,
