guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
cae59f0f-8c22-4bb6-943e-92ce57fb065e,4056343712,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,nid112,日本語メッセージ,英語メッセージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adc323b6-3fff-4a79-86ab-316826b989dd,2016646748,会話終了,(default)世間話,-,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_1,うさ団子づくりは愛情ニャ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f056b32-9bed-49fb-95f9-b24ae87edcc7,173109402,,(default)世間話,村進行チュートリアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v0_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bed67d9b-babd-47b6-87cc-8fd25526958c,1659129988,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v0_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b46abba1-80f7-4d56-8e6f-4d23ab5b72bc,3963980791,,(default)世間話,村進行☆1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v1_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8dbe608-3b2e-4a3e-a802-d97069e86008,2968767349,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v1_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04181c19-67bd-4ded-a981-fc52dd10bfb6,1967018773,,(default)世間話,村進行☆2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v2_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938f5f0e-b667-4476-8587-765ffeddedbc,185683571,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v2_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bf48dcb-0325-4779-a714-cf223e055a8d,890207109,,(default)世間話,村進行☆3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v3_000,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e64a3c2-579c-43a8-bae8-cddf490cabd2,826377500,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid112_v3_001,（仮）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
