guid,crc?,<PageAttr>,<TalkAttr>,<VillageProgress>,<HallProgress>,<HunterRank>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkTag>,<TalkTagParam>,<TalkTagComment>,<TalkAction1>,<TalkAction1Param>,<TalkAction1Comment>,<TalkAction2>,<TalkAction2Param>,<TalkAction2Param2>,<TalkAction2Comment>,<KohakuProgress>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
5f528e3d-c772-442d-a04b-2a3b32541a95,3465430319,ページ属性,会話属性,村進行度,集会所進行度,必要ハンターランク,会話タグ1,会話タグ1パラメータ,会話タグ1コメント,会話タグ2,会話タグ2パラメータ,会話タグ2コメント,会話タグ3,会話タグ3パラメータ,会話タグ3コメント,会話タグ4,会話タグ4パラメータ,会話タグ4コメント,会話タグ5,会話タグ5パラメータ,会話タグ5コメント,会話タグ6,会話タグ6パラメータ,会話タグ6コメント,会話タグ7,会話タグ7パラメータ,会話タグ7コメント,会話タグ8,会話タグ8パラメータ,会話タグ8コメント,会話タグ9,会話タグ9パラメータ,会話タグ9コメント,会話アクション1,会話アクション1パラメータ,会話アクション1コメント,会話アクション2,会話アクション2パラメータ,会話アクション2パラメータ2,会話アクション2コメント,MR進行度,nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR,<COLOR FF0000>#Rejected#</COLOR> nid023_MR
32abe822-affd-44a8-a667-1156b99c640c,1145265926,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_HALL_ADD_008_99_01,,この会話フラグがOFFなら→,EV_PRO_MR_002_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base0_000,"よう、<PL>じゃないか。
もう出発準備はできてるのか？","Well, if it isn't good ol' <PL>!
All ready to go?","Te revoilà, <PL> !
<LSNR {Prêt}{Prête}> à partir ?","Guarda chi si vede, <PL>!
Sei <LSNR {pronto} {pronta}> per partire?","Sieh mal an, <PL>!
Alles bereit zum Aufbruch?","¡Vaya, pero si eres tú!
¿Todo listo, <PL>?","Да это же <PL>!
К отплытию все готово?","No proszę, czy to nie <PL> we
własnej osobie! <LSNR {Gotowy} {Gotowa}> do drogi?",,,"Ora, se não é <PL>!
Tudo pronto pra partida?","오, <PL> 아니야?
출발할 준비는 벌써 끝났어?","嗨，這不是<PL>嗎？
你已經準備好要出發了嗎？","哟，这不是<PL>吗？
你已经做好出发准备了吗？",,,,,,,,"حسنًا، إذا لم يكن الأمر جيدًا <PL>!
هل <LSNR {أنت مستعد} {أنتِ مستعدة}> للذهاب؟",,,,,,,,,,,
891ce48e-f3fa-45d0-b9a8-7645eab05fcd,1886955371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base0_001,"そうだ、米持って行くか。
船で行くんなら
多少荷が重くなっても大丈夫だろう？","If you can, why not take some rice
with you? Should be plenty of space
on that big ol' ship.","Tu pourrais peut-être prendre du riz
avec toi ? Il doit y avoir de la place
sur ce grand bateau.","Perché non porti con te un po' di riso?
Dovrebbe esserci tanto spazio su quella
grande e vecchia nave.","Warum nimmst du nicht ein wenig Reis mit,
wenn du kannst? Auf dem großen alten
Schiff sollte eine Menge Platz sein.","¿Por qué no te llevas un poco de arroz?
Seguro que no falta sitio en un barco tan
grande como ese.","Возьмешь с собой риса?
В трюмах этой огромной старой посудины
целый город поместится.","Możesz weźmiesz ze sobą trochę ryżu?
Pewnie na tym starym statku
nie brakuje miejsca.",,,"Se você puder, por que não levar arroz
com você? Deve ter muito espaço naquele
naviozão!","참, 쌀 가져갈래?
배 타고 가는 거면
짐이 좀 무거워도 괜찮지?","對了，你也帶點米去好了。
既然是坐船去的話，
行李稍微重一點也沒關係吧？","对了，也带些米去吧。既然是坐船去，
行李重一点也没关系吧？",,,,,,,,"إذا لم يكن <LSNR {لديك} {لديكِ}> مانع؛ فلماذا لا <LSNR {تأخذ} {تأخذين}> بعض الأرز
<LSNR {معك} {معكِ}>؟ من المؤكد أن هناك مساحة كبيرة
على تلك السفينة الكبيرة.",,,,,,,,,,,
a7a8e36b-7370-4be8-9d2c-8105319dd8f2,2367094596,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base0_002,"向こうでもしっかり米食ってがんばれよ。
足りなくなったらいつでも送るからな。
もちろん、取りに帰って来てもいいぞ。","If you ever run out while you're out there,
just let me know and I'll send you more.
Or you can come back and pick it up.","Si tu te retrouves à sec un jour,
fais-moi signe, je t'en enverrai.
Ou tu pourras venir en chercher.","Se dovesse finire mentre sei lì, fammelo
sapere e te ne mando dell'altro. O torna
a prenderlo tu.","Solltest du mal keinen mehr haben,
dann sag Bescheid und ich schicke
dir welchen. Oder hol ihn selbst ab.","Si alguna vez te quedas sin reservas,
avísame y te mando más. O, mejor aún,
ven tú a por más.","Если нужно будет больше,
только скажи — я отправлю еще.
Или можешь потом забрать его.","Kiedy skończą ci się zapasy, daj znać,
a wyślę ci więcej. Albo możesz też
wrócić i odebrać je tutaj.",,,"Se você ficar sem arroz lá no mundo, só
me avisa que eu mando mais. Ou então
você pode vir buscar.","그쪽에서도 밥 잘 먹고 힘내.
부족해지면 언제든 보내 줄게.
물론 가지러 와도 되고.","在王國也要記得好好吃米飯，全力以赴喔。
如果米不夠的話，我隨時都能幫你送過去。
當然你想自己回來拿也沒問題。","你在那边也要好好吃米，好好加油。
要是米不够了，我随时给你送过去。
当然了，你也可以自己回来拿。",,,,,,,,"إذا نفد <LSNR {منك} {منكِ}> الأرز بينما <LSNR {أنت} {أنتِ}> هناك،
فما <LSNR {عليك} {عليكِ}> سوى إخباري؛ وسأرسل <LSNR {لك} {لكِ}> المزيد.
أو <LSNR {يمكنك} {يمكنكِ}> الرجوع وأخذ بعض منه.",,,,,,,,,,,
7ccf836a-cd19-4a9c-a45c-debca7322f83,1301332352,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_MR_002_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_003_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base2_000,"おかえり、<PL>。
向こうでもちゃんと米、食ってるか？","Welcome back, <PL>.
Gettin' enough rice in ya?","Salut, <PL> !
Tu manges assez de riz ?","Che bello vederti, <PL>?
Mangi abbastanza riso?","Willkommen zurück, <PL>.
Isst du auch genug Reis?","<LSNR {Bienvenido} {Bienvenida}> de nuevo, <PL>.
¿Estás comiendo suficiente arroz?","С возвращением, <PL>?
Риса досыта ешь?","Miło cię widzieć, <PL>.
Jesz wystarczająco dużo ryżu?",,,"<LSNR {Bem-vindo} {Bem-vinda}> de volta, <PL>.
Tá comendo arroz direitinho?","어서 와, <PL>.
거기서도 밥은 잘 챙겨 먹고 있지?","歡迎回來，<PL>。
你在那裡有好好吃米飯嗎？","欢迎回来，<PL>。
你在那边也好好吃米了吗？",,,,,,,,"مرحبًا <LSNR {بعودتك} {بعودتكِ}>، <PL>.
هل <LSNR {أخذت} {أخذتِ}> ما يكفي من الأرز؟",,,,,,,,,,,
8423a1d6-4876-4b82-b20a-479234b04097,1299477035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base2_001,"向こうには向こうの食べ物があるだろうけど
里で育ったオマエを大きくしたのは
米だからな。","I know there's all kinds of food out
there, but rice is what made you who
you are today.","Je sais qu'il existe tout un tas d'autres
aliments, mais c'est grâce au riz que
tu es la personne que tu es aujourd'hui.","So che c'è tanta varietà di cibo laggiù,
ma il riso ti ha reso ciò che sei oggi.","Ich weiß, es gibt da draußen alle
möglichen Speisen, aber Reis hat dich
zu dem gemacht, was du heute bist.","Sé que hay miles de alimentos distintos,
pero es gracias al arroz que hoy en día
eres tan fuerte.","Знаю, еды здесь навалом,
но только рис сделал тебя тем,
кем ты являешься.","Wiem, że istnieje wiele różnych
potraw, ale to ryż sprawił, że <LSNR {stałeś} {stałaś}>
się tym, kim jesteś teraz.",,,"Sei que tem tudo que é tipo de comida lá
fora, mas foi o arroz que te fez quem
você é hoje.","그곳에도 여러 음식이 있겠지만
마을에서 자란 너를 성장시킨 건
역시 쌀 아니겠어?","雖然王國也有王國的食物，
但對於在村子長大的你來說，
米飯才是你從小吃到大的食物啊。","那边虽然有那边的食物，但你在村里长大，
全靠的是米嘛。",,,,,,,,"أعلم أن كل أنواع الأطعمة
موجودة هناك، لكن الأرز هو ما <LSNR {جعلك} {جعلكِ}>
الشخص الذي <LSNR {أنت} {أنتِ}> عليه اليوم.",,,,,,,,,,,
d5bc1039-16a4-47db-bf93-ca4947c0c832,965819593,会話終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base2_002,"やっぱり米が一番だ。
しっかり食べて、体を作るんだぞ。","Remember, rice is an awesome source
of energy. So make sure to eat some of
those dango before a hunt, OK?","Le riz est une super source d'énergie.
Alors avant de partir chasser,
mange des dango ! Conseil d'ami !","Il riso è un'ottima fonte di energia,
quindi non dimenticare di mangiare
qualche dango prima di andare a caccia.","Vergiss nicht, Reis ist eine erstklassige
Energiequelle. Deshalb iss vor der Jagd
ein paar von diesen Dango, okay?","Recuerda: es una gran fuente de energía,
así que asegúrate de comer unos buenos
dango antes de ir a cazar, ¿me oyes?","Рис — отличный источник энергии.
Не забывай есть данго перед охотой,
лады?","Pamiętaj, ryż to niesamowite źródło
energii. Koniecznie zjedz trochę
dango przed polowaniem!",,,"Não esquece, arroz é uma fonte incrível
de energia. Então sempre coma uns dangos
antes da caçada, está bem?","역시 쌀이 최고야.
잘 먹어서 몸을 만들어야지.","所以還是吃米飯最好。
你要多吃一點，打造健康的身體喔。","米才是最棒的，你要好好吃米，打好
身体基础。",,,,,,,,"<LSNR {تذكّر} {تذكّري}>؛ يعد الأرز مصدرًا رائعًا
للطاقة. لذلك <LSNR {عليك} {عليكِ}> تناول بعض
الدانجو قبل الذهاب إلى الصيد، حسنًا؟",,,,,,,,,,,
93ecdfde-2310-4514-b779-21ee46125d95,622251407,,(default)世間話,-,,,この会話フラグがONなら→,EV_PRO_MR_003_01_01,,この会話フラグがOFFなら→,EV_PRO_MR_004_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base3_000,"うさ団子の店は、里の外にもいくつかあるが
ほとんど、ウチの米を使ってるんだ。","There's a few shops outside the village
that sell Bunny Dango, and most of 'em
use our rice.","En dehors du village, il y a quelques
échoppes qui vendent des dango-lapins,
et la plupart utilisent notre riz.","Alcuni negozi fuori dal villaggio vendono
dango e molti di loro usano il nostro riso.","Außerhalb des Dorfs gibt es ein paar
Läden, die Dango verkaufen. Die
meisten nehmen unseren Reis.","Hay varias tiendas fuera de la aldea que
venden dango, y la mayoría utilizan
nuestro arroz.","В окрестностях деревни есть парочка
магазинов, где их можно купить.
Почти все они сделаны из нашего риса.","Poza wioską jest kilka miejsc, gdzie
sprzedają króliczkowe dango, i większość
z nich używa naszego ryżu.",,,"Tem poucas lojas fora da aldeia que vendem
dango de coelho, e a maioria usa o
nosso arroz.","토끼 경단 가게는 마을 밖에도 몇 군데 있어.
대부분 우리 가게의 쌀을 사용하고 있지.","兔兔糰子在神火村外也有幾家分店，
幾乎都是使用我們家的米喔。","外地也有很多兔团子店，那些店基本
都用我家的米。",,,,,,,,"هناك عدد قليل من المتاجر
التي تبيع دانجو الأرانب خارج القرية، ومعظمها
يستخدم الأرز الخاص بنا.",,,,,,,,,,,
4da5ac43-97d9-4e6f-9983-db1d0a917cb1,914619116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base3_001,"びっくりしたか？
そう、なかなかの量なんだよ。","It's a lot of work, I know... But in this
business, it's better to be busy, so
I'm grateful there's a demand.","Ça fait du travail, c'est sûr...
Mais dans ce secteur, il vaut mieux avoir
trop de travail que pas assez.","Lavoriamo tanto, lo so, ma in questo
settore è bene essere occupati.
Sono felice ci sia molta richiesta.","Es ist viel Arbeit, ich weiß... Aber in
diesem Geschäft hat man besser viel zu
tun. Ich bin dankbar für die Nachfrage.","Nos da muchísimo trabajo, ya lo sé...
Pero en este negocio es mejor que
sobre que no que falte.","Работать нужно много, не спорю... Но
в этом бизнесе лучше не сидеть без дела.
Рад, что товар пользуется спросом.","Mam dużo pracy, to fakt... ale w tym
biznesie lepiej być zajętym,
więc cieszę się, że jest popyt.",,,"É muito trabalho, eu sei... mas, nesta
indústria vital, é melhor estar ocupado,
então fico feliz que haja demanda.","놀랐어?
맞아, 양이 상당하지.","是不是很驚訝啊？
沒錯，出自我們家的米相當多喔。",吃惊了？对，用的量可大了。,,,,,,,,"إنه عمل كثير، أعلم... ولكن في هذا
العمل، من الأفضل أن تظل منشغلًا،
لذلك أنا ممتنٌ لوجود طلب عليه.",,,,,,,,,,,
e128e6ab-88e4-4ef9-96d0-5896e2d65749,1265669028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nid023_base3_002,"もちろん、エルガドにも大量に
送ってるんだぞ。まあ、カムラの里で
使うほど多いわけじゃないけどな。","Of course, we're shipping a lot of rice to
Elgado, too. Well, not as much as we
use here in the village. Not even close...","Et bien sûr, on envoie beaucoup de riz
à Elgado aussi. Bon, on est loin de ce
qu'on utilise ici au village. Très loin...","Ovviamente spediamo molto riso anche
a Elgado, ma non quanto ne usiamo qui
a Kamura, neanche lontanamente...","Natürlich liefern wir auch viel Reis nach
Elgado. Nun, nicht annähernd so viel,
wie wir hier im Dorf verwenden.","También enviamos mucho arroz a Elgado,
no te quepa la menor duda. Pero no tanto
como el que usamos en la aldea, eso sí.","Да, мы отправляем много риса и в Элгадо.
Но в деревне мы съедаем в разы больше.
Намного больше...","Oczywiście wysyłamy też dużo ryżu do
Elgado. No nie tak dużo, jak używamy tutaj
w wiosce. Nie ma porównania...",,,"É claro, estamos despachando muito arroz
para Elgado, também. Não tanto quanto
usamos na aldeia, nem de perto.","물론 엘가도에도 대량으로
보내고 있어. 카무라 마을에서
사용하는 만큼 많지는 않지만.","當然，我們也運了不少的米給艾爾卡多。
不過沒有比神火村使用的米還要多就是了。","当然了，我也给埃尔迦德送了很多。
不过没有炎火村里用的多。",,,,,,,,"بالطبع، نحن نرسل الكثير من الأرز إلى
إلجادو أيضًا. حسنًا، ليس بقدر ما نستخدم هنا
في القرية. ولا حتى بكمية مقاربة له...",,,,,,,,,,,
